Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
442,0.00000000,0.00000000,0.00000000,-0.10618062,-0.13462918,0.12680984,-0.09509315,0.12853645,0.08759674,0.18875274,-0.11455214,-0.26854143,0.10175051,0.10213573,0.00488992,0.23345770,-0.15014657,0.19489877,-0.01852480,0.00000000,0.00000000,0.00000000,0,16:51:06.0,0,0
443,0.00000000,0.00000000,0.00000000,-0.03112995,0.13014920,0.15122928,-0.06901772,0.36507222,0.08862232,0.22058631,-0.09119782,-0.22929271,0.13625014,0.30118337,0.03189411,0.30803266,0.03811083,0.20071176,0.00541749,0.00000000,0.00000000,0.00000000,0,16:51:06.0,0,0
444,0.00000000,0.00000000,0.00000000,-0.02642247,0.13122982,0.16019584,-0.04919077,0.36539871,0.08502512,0.22611558,-0.07887770,-0.21343145,0.13991828,0.29778427,0.03134188,0.30017751,0.01668656,0.20699871,0.01496404,0.00000000,0.00000000,0.00000000,0,16:51:06.0,0,0
445,0.00000000,0.00000000,0.00000000,-0.03935724,0.05416062,0.15857203,-0.05375032,0.29851487,0.07642429,0.22363581,-0.07465492,-0.22660311,0.13341270,0.23951389,0.02216747,0.28605968,-0.04654563,0.20873116,0.01122691,0.00000000,0.00000000,0.00000000,0,16:51:07.0,0,0
446,0.00000000,0.00000000,0.00000000,-0.06341395,-0.03480467,0.15416111,-0.06606223,0.22075713,0.08046471,0.21753965,-0.08611842,-0.24842563,0.12329048,0.18134481,0.00952126,0.26909703,-0.11639885,0.19902721,-0.00745227,0.00000000,0.00000000,0.00000000,0,16:51:07.0,0,0
447,0.00000000,0.00000000,0.00000000,-0.10683046,-0.14989193,0.13619691,-0.08851735,0.12199130,0.08702498,0.21174520,-0.09703685,-0.24931598,0.11437288,0.11548565,0.01281781,0.24880932,-0.11492011,0.19981724,-0.01835096,0.00000000,0.00000000,0.00000000,0,16:51:07.0,0,0
448,0.00000000,0.00000000,0.00000000,-0.02868181,0.12999648,0.16724361,-0.04347157,0.37361476,0.08605248,0.24453270,-0.08192012,-0.21593206,0.14096670,0.30726275,0.02876141,0.32164851,0.03682977,0.21270148,0.01230169,0.00000000,0.00000000,0.00000000,0,16:51:07.0,0,0
449,0.00000000,0.00000000,0.00000000,-0.01741287,0.12171522,0.17431900,-0.04064478,0.36314324,0.07539350,0.24124309,-0.06955341,-0.20726997,0.14680131,0.30079600,0.02993683,0.31985083,0.00692668,0.22087239,0.01609148,0.00000000,0.00000000,0.00000000,0,16:51:07.0,0,0
450,0.00000000,0.00000000,0.00000000,-0.04010061,0.03261748,0.17032583,-0.04897619,0.28345829,0.08237103,0.23276006,-0.06730834,-0.22825389,0.14101639,0.23968536,0.02053983,0.29701927,-0.06270014,0.21583340,0.00534885,0.00000000,0.00000000,0.00000000,0,16:51:08.0,0,0
451,0.00000000,0.00000000,0.00000000,-0.07105908,-0.05326657,0.15933944,-0.05833232,0.20681413,0.08318626,0.22715741,-0.07769037,-0.22508386,0.12681675,0.17843500,0.02133186,0.26866445,-0.12354707,0.20474951,0.00387031,0.00000000,0.00000000,0.00000000,0,16:51:08.0,0,0
452,0.00000000,0.00000000,0.00000000,-0.05391460,0.07314972,0.15923449,-0.05986894,0.29799214,0.08431701,0.23622659,-0.09368625,-0.22542451,0.14272273,0.28532007,0.03780263,0.32397991,0.02246828,0.22070174,0.00638465,0.00000000,0.00000000,0.00000000,0,16:51:08.0,0,0
453,0.00000000,0.00000000,0.00000000,-0.02436933,0.10176492,0.17831454,-0.04204407,0.34354195,0.08305638,0.24833277,-0.06059290,-0.19912796,0.15584560,0.29038110,0.04042806,0.32672098,-0.00131865,0.23035142,0.01757278,0.00000000,0.00000000,0.00000000,0,16:51:08.0,0,0
454,0.00000000,0.00000000,0.00000000,-0.03237617,0.05824331,0.17905790,-0.03795288,0.30621076,0.07908069,0.25117570,-0.06079939,-0.20300412,0.14812177,0.25863633,0.03574724,0.30921099,-0.04558174,0.21456048,0.00322748,0.00000000,0.00000000,0.00000000,0,16:51:08.0,0,0
455,0.00000000,0.00000000,0.00000000,-0.06095048,-0.03042796,0.16814704,-0.05030777,0.22737415,0.08406803,0.25060549,-0.06361228,-0.22382399,0.13996735,0.19646157,0.02437604,0.29351112,-0.10480550,0.21457931,0.00661656,0.00000000,0.00000000,0.00000000,0,16:51:09.0,0,0
456,0.00000000,0.00000000,0.00000000,-0.08900775,-0.14023627,0.15765485,-0.06499206,0.13447756,0.07818694,0.23432603,-0.07879345,-0.23413597,0.12787673,0.13192342,0.03102546,0.27540693,-0.15889467,0.20840834,-0.00762960,0.00000000,0.00000000,0.00000000,0,16:51:09.0,0,0
457,0.00000000,0.00000000,0.00000000,-0.02378269,0.12194544,0.18338485,-0.04287756,0.36787218,0.07782082,0.25957283,-0.07347657,-0.19916220,0.16081497,0.31425887,0.04611072,0.34121644,0.02779271,0.22427243,0.00988708,0.00000000,0.00000000,0.00000000,0,16:51:09.0,0,0
458,0.00000000,0.00000000,0.00000000,-0.01804004,0.11529662,0.18594912,-0.02839491,0.35661787,0.07268701,0.26270097,-0.05772370,-0.18498449,0.15994574,0.30891007,0.04622916,0.33978432,0.01077177,0.22717857,0.01526003,0.00000000,0.00000000,0.00000000,0,16:51:09.0,0,0
459,0.00000000,0.00000000,0.00000000,-0.03174073,0.03392560,0.18508500,-0.03458878,0.28256342,0.06917338,0.25053272,-0.06279042,-0.20499173,0.15339749,0.24903125,0.02976976,0.31947035,-0.06233891,0.22459450,0.00482034,0.00000000,0.00000000,0.00000000,0,16:51:09.0,0,0
460,0.00000000,0.00000000,0.00000000,-0.06477593,-0.05799808,0.17058118,-0.05485539,0.20099889,0.07958245,0.24730159,-0.06866832,-0.21442692,0.14621174,0.18761954,0.02772337,0.29924518,-0.12597857,0.21129671,-0.00353340,0.00000000,0.00000000,0.00000000,0,16:51:10.0,0,0
461,0.00000000,0.00000000,0.00000000,-0.10002171,-0.10951665,0.15361716,-0.06426187,0.13997184,0.08481419,0.25393361,-0.09174541,-0.22191748,0.14939706,0.20355843,0.05437550,0.31455070,-0.02252981,0.22394665,-0.00448294,0.00000000,0.00000000,0.00000000,0,16:51:10.0,0,0
462,0.00000000,0.00000000,0.00000000,-0.00999910,0.15179044,0.19059832,-0.03348194,0.38402781,0.07945474,0.26183140,-0.06649359,-0.19591707,0.17193323,0.33908731,0.05381465,0.35387245,0.02453204,0.23397367,0.01810856,0.00000000,0.00000000,0.00000000,0,16:51:10.0,0,0
463,0.00000000,0.00000000,0.00000000,-0.01483648,0.11951233,0.18869144,-0.03176025,0.35721302,0.08061145,0.26787546,-0.05996672,-0.19504412,0.16497353,0.30659690,0.05179601,0.34008273,-0.00438008,0.23531668,0.01173747,0.00000000,0.00000000,0.00000000,0,16:51:10.0,0,0
464,0.00000000,0.00000000,0.00000000,-0.03833784,0.03197586,0.18207856,-0.03705645,0.27868494,0.08046471,0.27253318,-0.06926345,-0.21839797,0.15659763,0.24453914,0.06080712,0.32152635,-0.06622809,0.22929522,0.00546434,0.00000000,0.00000000,0.00000000,0,16:51:10.0,0,0
465,0.00000000,0.00000000,0.00000000,-0.06482847,-0.06774328,0.17002779,-0.05720975,0.19320993,0.08245006,0.25270298,-0.07320099,-0.23680204,0.14591511,0.18451297,0.04358262,0.29758805,-0.13825803,0.22064194,-0.00614454,0.00000000,0.00000000,0.00000000,0,16:51:11.0,0,0
466,0.00000000,0.00000000,0.00000000,-0.04759020,0.09753995,0.16706184,-0.05470650,0.32613552,0.08874005,0.25816610,-0.09254798,-0.21950264,0.15490443,0.30975792,0.04879947,0.34444818,0.02565209,0.22701113,-0.00208797,0.00000000,0.00000000,0.00000000,0,16:51:11.0,0,0
467,0.00000000,0.00000000,0.00000000,-0.01945964,0.11679199,0.18085025,-0.03858123,0.35858667,0.08071461,0.26270097,-0.06956917,-0.20639582,0.15747513,0.30188501,0.06112013,0.34686640,-0.00108317,0.23626880,0.00652328,0.00000000,0.00000000,0.00000000,0,16:51:11.0,0,0
468,0.00000000,0.00000000,0.00000000,-0.02397379,0.06932028,0.18205683,-0.04019560,0.31769702,0.08464339,0.26429629,-0.06420990,-0.20297782,0.15554687,0.27262780,0.04613515,0.32580480,-0.04577488,0.22754714,0.00285217,0.00000000,0.00000000,0.00000000,0,16:51:11.0,0,0
469,0.00000000,0.00000000,0.00000000,-0.05264606,-0.00828784,0.16743235,-0.04762016,0.25065196,0.08410649,0.25263575,-0.08273423,-0.21786791,0.14183712,0.21178202,0.04501159,0.31298852,-0.10168674,0.21752606,-0.00147683,0.00000000,0.00000000,0.00000000,0,16:51:11.0,0,0
470,0.00000000,0.00000000,0.00000000,-0.08484362,-0.10873862,0.15894173,-0.06765725,0.16356476,0.08489145,0.24988553,-0.08246586,-0.23511508,0.13855138,0.16718602,0.03939948,0.30123261,-0.08333788,0.21552210,-0.01440086,0.00000000,0.00000000,0.00000000,0,16:51:12.0,0,0
471,0.00000000,0.00000000,0.00000000,-0.01672640,0.12686077,0.17851709,-0.04177644,0.37707683,0.08942381,0.26101881,-0.08022176,-0.21440618,0.14999677,0.32092988,0.05898624,0.34753466,0.01262408,0.22864105,0.01317262,0.00000000,0.00000000,0.00000000,0,16:51:12.0,0,0
472,0.00000000,0.00000000,0.00000000,-0.01284898,0.11172847,0.18132566,-0.03214489,0.36298481,0.08185841,0.26399639,-0.07235365,-0.20139399,0.15108453,0.29536960,0.05705179,0.34106049,-0.02000125,0.22589938,0.01166999,0.00000000,0.00000000,0.00000000,0,16:51:12.0,0,0
473,0.00000000,0.00000000,0.00000000,-0.03941483,0.01515639,0.17250746,-0.04567004,0.27857813,0.08898681,0.25182551,-0.07993995,-0.21968719,0.14636451,0.23587407,0.03498145,0.31577495,-0.08865675,0.21453850,0.00040878,0.00000000,0.00000000,0.00000000,0,16:51:12.0,0,0
474,0.00000000,0.00000000,0.00000000,-0.06695016,-0.07187464,0.15989482,-0.05907708,0.20381995,0.08570990,0.24489827,-0.08808043,-0.24298184,0.12710918,0.16950987,0.02976764,0.29072529,-0.15216087,0.20727639,-0.00603644,0.00000000,0.00000000,0.00000000,0,16:51:12.0,0,0
475,0.00000000,0.00000000,0.00000000,-0.00536203,0.16631025,0.17736758,-0.04647715,0.41974172,0.08498577,0.25470456,-0.08863274,-0.22787203,0.15377910,0.33560601,0.05128627,0.35866693,0.02584070,0.22613072,0.01251575,0.00000000,0.00000000,0.00000000,0,16:51:13.0,0,0
476,0.00000000,0.00000000,0.00000000,-0.00331792,0.14113000,0.18408948,-0.02730371,0.39256454,0.08744437,0.27242845,-0.06482773,-0.20020375,0.15757635,0.32941628,0.05705179,0.35638830,0.01969607,0.22954062,0.01527185,0.00000000,0.00000000,0.00000000,0,16:51:13.0,0,0
477,0.00000000,0.00000000,0.00000000,-0.00417391,0.09382990,0.18197198,-0.03070490,0.35054880,0.08664244,0.25908786,-0.06393200,-0.20950337,0.14616309,0.28431827,0.04020322,0.33714974,-0.03750107,0.22241595,0.01053631,0.00000000,0.00000000,0.00000000,0,16:51:13.0,0,0
478,0.00000000,0.00000000,0.00000000,-0.03118750,0.00483345,0.16984086,-0.04585507,0.27262217,0.08212139,0.25337490,-0.06700083,-0.22598888,0.14217363,0.22677551,0.03511567,0.31238467,-0.10191925,0.21552210,0.00776906,0.00000000,0.00000000,0.00000000,0,16:51:13.0,0,0
479,0.00000000,0.00000000,0.00000000,-0.07322783,-0.10464580,0.15375480,-0.06605144,0.17882554,0.09154145,0.24951652,-0.08133475,-0.24354967,0.12594296,0.15380931,0.04095263,0.29673973,-0.10340127,0.21087034,-0.00928612,0.00000000,0.00000000,0.00000000,0,16:51:13.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00828172,0.16751365,0.18165086,-0.03961797,0.42120543,0.08708337,0.26637322,-0.06649512,-0.21957366,0.15607876,0.35242617,0.04983681,0.37121531,0.04639133,0.22865957,0.01441598,0.00000000,0.00000000,0.00000000,0,16:51:14.0,0,0
481,0.00000000,0.00000000,0.00000000,0.01295676,0.16078129,0.18019769,-0.03437916,0.41067961,0.08387230,0.26179817,-0.06676821,-0.21705259,0.15165749,0.33771750,0.04811173,0.35355577,0.02003734,0.22442441,0.01360994,0.00000000,0.00000000,0.00000000,0,16:51:14.0,0,0
482,0.00000000,0.00000000,0.00000000,-0.00751409,0.08320858,0.17282197,-0.03939655,0.34026989,0.08862232,0.24372198,-0.07039954,-0.23938699,0.13796508,0.27051833,0.03162606,0.32782325,-0.05110566,0.22500134,0.00401018,0.00000000,0.00000000,0.00000000,0,16:51:14.0,0,0
483,0.00000000,0.00000000,0.00000000,-0.03900220,-0.01184707,0.15677680,-0.05864609,0.25843254,0.09059022,0.24763688,-0.08163430,-0.24677241,0.12843256,0.20560394,0.02080190,0.30423078,-0.11662389,0.20748097,-0.00839812,0.00000000,0.00000000,0.00000000,0,16:51:14.0,0,0
484,0.00000000,0.00000000,0.00000000,-0.04477428,0.03792403,0.15212157,-0.06242587,0.27811632,0.08849327,0.24527287,-0.11043990,-0.24640228,0.13091956,0.28024143,0.03254258,0.34413251,0.01884635,0.21787040,-0.00646610,0.00000000,0.00000000,0.00000000,0,16:51:14.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00610780,0.15480754,0.17304493,-0.05202387,0.40505147,0.08942381,0.25351200,-0.07604428,-0.21950522,0.14312223,0.31736708,0.01678872,0.34248167,0.00564325,0.21736611,0.00658979,0.00000000,0.00000000,0.00000000,0,16:51:15.0,0,0
486,0.00000000,0.00000000,0.00000000,-0.00200234,0.11332981,0.16816092,-0.04734239,0.36915025,0.08734936,0.25390342,-0.07685725,-0.21869063,0.13489267,0.28241038,0.02401931,0.33395946,-0.03110141,0.21424934,0.00403517,0.00000000,0.00000000,0.00000000,0,16:51:15.0,0,0
487,0.00000000,0.00000000,0.00000000,-0.02898539,0.02968782,0.15654932,-0.05985830,0.29198915,0.09232092,0.24262027,-0.07968777,-0.24971516,0.12613840,0.22242956,0.01352266,0.31440023,-0.09458190,0.21042591,-0.00933393,0.00000000,0.00000000,0.00000000,0,16:51:15.0,0,0
488,0.00000000,0.00000000,0.00000000,-0.06345784,-0.06745369,0.14163476,-0.07642836,0.21119146,0.09232092,0.23497632,-0.09504849,-0.26941243,0.11551519,0.14952300,0.01187497,0.28637651,-0.16309346,0.19860254,-0.01038761,0.00000000,0.00000000,0.00000000,0,16:51:15.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00011701,0.16159461,0.16831176,-0.05869345,0.41884658,0.09229703,0.25294501,-0.08613967,-0.22663662,0.14334323,0.32242179,0.02640411,0.35175255,0.01952154,0.22328474,-0.00243165,0.00000000,0.00000000,0.00000000,0,16:51:15.0,0,0
490,0.00000000,0.00000000,0.00000000,-0.00058273,0.14661184,0.17015061,-0.04186654,0.39936563,0.08769134,0.26137385,-0.08080901,-0.21761405,0.14400800,0.30779561,0.03619436,0.34382340,0.00357091,0.22042605,0.00346182,0.00000000,0.00000000,0.00000000,0,16:51:16.0,0,0
491,0.00000000,0.00000000,0.00000000,-0.01224890,0.07539067,0.16497277,-0.04799660,0.33406231,0.08176529,0.24841888,-0.07715920,-0.22849442,0.13751753,0.25006530,0.03460816,0.32428098,-0.06744761,0.21024549,-0.00579145,0.00000000,0.00000000,0.00000000,0,16:51:16.0,0,0
492,0.00000000,0.00000000,0.00000000,-0.04403348,-0.01254018,0.15051331,-0.06319230,0.25562733,0.09022573,0.24656735,-0.08582395,-0.24051969,0.12333573,0.18321769,0.02741414,0.30184081,-0.12934916,0.20668045,-0.00652557,0.00000000,0.00000000,0.00000000,0,16:51:16.0,0,0
493,0.00000000,0.00000000,0.00000000,-0.07560356,-0.08311071,0.14237005,-0.08225328,0.18364117,0.08835538,0.25301987,-0.09979092,-0.24144104,0.13506891,0.19890955,0.03633987,0.31821418,-0.03986012,0.21630505,-0.01367431,0.00000000,0.00000000,0.00000000,0,16:51:16.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00626482,0.18274236,0.17039475,-0.04953549,0.43136933,0.08908209,0.26125574,-0.08363913,-0.20746845,0.15323293,0.33230847,0.04974750,0.35525164,0.02256620,0.22358510,0.01644387,0.00000000,0.00000000,0.00000000,0,16:51:16.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00985177,0.15027702,0.17645809,-0.04386928,0.40271971,0.07851928,0.25816610,-0.07436755,-0.22290273,0.15601225,0.30369297,0.04503879,0.34686586,-0.01361194,0.22318044,0.00326654,0.00000000,0.00000000,0.00000000,0,16:51:17.0,0,0
496,0.00000000,0.00000000,0.00000000,-0.01609228,0.05677360,0.16568691,-0.04982119,0.31938535,0.08456561,0.25591132,-0.07404836,-0.23280743,0.14305697,0.23488154,0.03320964,0.32124230,-0.07794323,0.21999498,0.00488930,0.00000000,0.00000000,0.00000000,0,16:51:17.0,0,0
497,0.00000000,0.00000000,0.00000000,-0.04544534,-0.04442097,0.15679786,-0.06531356,0.23014757,0.08384215,0.24446480,-0.07882120,-0.24895866,0.13390663,0.16904117,0.02672474,0.29771569,-0.15362962,0.21174528,-0.00905094,0.00000000,0.00000000,0.00000000,0,16:51:17.0,0,0
498,0.00000000,0.00000000,0.00000000,-0.01410912,0.14771514,0.15912800,-0.06306504,0.39610672,0.08978830,0.26601964,-0.10317781,-0.23240912,0.14621410,0.30989999,0.04458144,0.34707177,0.02215160,0.22106016,0.00090017,0.00000000,0.00000000,0.00000000,0,16:51:17.0,0,0
499,0.00000000,0.00000000,0.00000000,0.01161017,0.15784805,0.17729567,-0.04697848,0.40799367,0.08130626,0.26321521,-0.06904209,-0.20698665,0.16332817,0.31262207,0.05395935,0.34551263,0.00221075,0.23346576,0.00978054,0.00000000,0.00000000,0.00000000,0,16:51:17.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00248435,0.11406509,0.17532855,-0.03749108,0.37093043,0.07862230,0.26706517,-0.06477852,-0.20917003,0.15220986,0.26884571,0.04608618,0.32974657,-0.04476308,0.22134776,0.00901228,0.00000000,0.00000000,0.00000000,0,16:51:18.0,0,0
501,0.00000000,0.00000000,0.00000000,-0.02383898,0.02385852,0.16531880,-0.05669555,0.28886709,0.08245006,0.25648224,-0.07237864,-0.22903080,0.14850911,0.21244404,0.03252040,0.31401366,-0.11055866,0.21372859,-0.00553869,0.00000000,0.00000000,0.00000000,0,16:51:18.0,0,0
502,0.00000000,0.00000000,0.00000000,-0.06138092,-0.07526428,0.15200971,-0.06783792,0.20233981,0.08630006,0.25690365,-0.08192781,-0.23970217,0.13532725,0.15332019,0.03398285,0.29760766,-0.09464359,0.21666594,-0.01088924,0.00000000,0.00000000,0.00000000,0,16:51:18.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00764129,0.15519188,0.17447084,-0.05110361,0.40771800,0.08603466,0.26195011,-0.08079682,-0.22204225,0.15946724,0.31522763,0.05224682,0.34153008,-0.00331731,0.22305347,0.00687316,0.00000000,0.00000000,0.00000000,0,16:51:18.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00559567,0.14345476,0.17326567,-0.04235213,0.39586145,0.07502695,0.26625454,-0.07518303,-0.22668064,0.14956060,0.28629455,0.04203204,0.33357126,-0.03188121,0.22437030,0.00732274,0.00000000,0.00000000,0.00000000,0,16:51:18.0,0,0
505,0.00000000,0.00000000,0.00000000,-0.02063916,0.04566400,0.16369985,-0.05786583,0.30676803,0.08026859,0.25777465,-0.07798314,-0.23540147,0.14173892,0.22024237,0.03566334,0.30652928,-0.10410741,0.20802392,0.00131367,0.00000000,0.00000000,0.00000000,0,16:51:19.0,0,0
506,0.00000000,0.00000000,0.00000000,-0.05238031,-0.03765187,0.15117651,-0.06634784,0.23242427,0.08595789,0.23982657,-0.09842037,-0.25882128,0.12626956,0.15709455,0.03046912,0.28308427,-0.16913204,0.21529572,-0.00689004,0.00000000,0.00000000,0.00000000,0,16:51:19.0,0,0
507,0.00000000,0.00000000,0.00000000,0.01163748,0.18868814,0.17081146,-0.05397102,0.43793312,0.08734936,0.26104826,-0.08949463,-0.23109747,0.15224120,0.32597548,0.04600202,0.34226173,0.01033487,0.22263081,0.00850481,0.00000000,0.00000000,0.00000000,0,16:51:19.0,0,0
508,0.00000000,0.00000000,0.00000000,0.01560135,0.17442876,0.17695139,-0.04047261,0.41840020,0.08105717,0.26838675,-0.08111411,-0.21474020,0.15451619,0.31828088,0.04400494,0.34317142,-0.00768165,0.22869349,0.00128831,0.00000000,0.00000000,0.00000000,0,16:51:19.0,0,0
509,0.00000000,0.00000000,0.00000000,-0.00297090,0.10309090,0.16626915,-0.04957166,0.35251001,0.07953912,0.25984699,-0.08921282,-0.24240504,0.13732733,0.25865236,0.02449240,0.31194067,-0.07559937,0.21383901,-0.00349620,0.00000000,0.00000000,0.00000000,0,16:51:19.0,0,0
510,0.00000000,0.00000000,0.00000000,-0.02869186,0.01542913,0.15654932,-0.06695040,0.27430665,0.07992540,0.24673849,-0.09284006,-0.25979838,0.12939203,0.19455005,0.02222897,0.29282817,-0.14046469,0.21666594,-0.01610697,0.00000000,0.00000000,0.00000000,0,16:51:20.0,0,0
511,0.00000000,0.00000000,0.00000000,-0.06716846,-0.03334771,0.13901030,-0.07828828,0.21494444,0.08929499,0.25504041,-0.10844530,-0.26227280,0.12935629,0.22144455,0.02841352,0.31036294,-0.03314688,0.21254973,-0.01920266,0.00000000,0.00000000,0.00000000,0,16:51:20.0,0,0
512,0.00000000,0.00000000,0.00000000,0.02052606,0.21859920,0.17260486,-0.05111083,0.45085382,0.07887320,0.25629911,-0.09623726,-0.24617121,0.14949380,0.34848821,0.03115042,0.34425309,0.01216139,0.22511782,0.00442526,0.00000000,0.00000000,0.00000000,0,16:51:20.0,0,0
513,0.00000000,0.00000000,0.00000000,0.01432346,0.19220665,0.16639067,-0.04252643,0.42358431,0.08246437,0.26062658,-0.08475631,-0.23950054,0.14444332,0.31720692,0.03403633,0.33284342,-0.01865609,0.22616352,0.00226431,0.00000000,0.00000000,0.00000000,0,16:51:20.0,0,0
514,0.00000000,0.00000000,0.00000000,-0.00924408,0.09281376,0.16067855,-0.05834056,0.33485934,0.08525056,0.25216076,-0.09002067,-0.26735392,0.13595070,0.25617003,0.02633624,0.30984169,-0.08718391,0.22210412,-0.00649130,0.00000000,0.00000000,0.00000000,0,16:51:20.0,0,0
515,0.00000000,0.00000000,0.00000000,-0.04250637,-0.00292647,0.14864789,-0.06857182,0.25049794,0.08675982,0.23510776,-0.09088955,-0.27581972,0.12041496,0.18440717,0.01858411,0.27850682,-0.15643935,0.21342622,-0.01871275,0.00000000,0.00000000,0.00000000,0,16:51:21.0,0,0
516,0.00000000,0.00000000,0.00000000,-0.01353904,0.18039727,0.15302099,-0.06986300,0.41243836,0.09268516,0.26274753,-0.12233178,-0.26310509,0.13683395,0.33277518,0.03089577,0.33632809,0.00896528,0.21830857,-0.01175303,0.00000000,0.00000000,0.00000000,0,16:51:21.0,0,0
517,0.00000000,0.00000000,0.00000000,0.00725493,0.18926124,0.16474771,-0.05088057,0.42028192,0.08166289,0.26053858,-0.07949717,-0.24598630,0.14526305,0.33036107,0.03913958,0.34106740,-0.00813528,0.23074989,-0.00137250,0.00000000,0.00000000,0.00000000,0,16:51:21.0,0,0
518,0.00000000,0.00000000,0.00000000,-0.00214708,0.14680144,0.16005982,-0.04713289,0.38463986,0.08929499,0.25867584,-0.08615402,-0.25725278,0.13724299,0.28969795,0.02814280,0.32355502,-0.05327871,0.21878237,-0.00625698,0.00000000,0.00000000,0.00000000,0,16:51:21.0,0,0
519,0.00000000,0.00000000,0.00000000,-0.02471556,0.05478158,0.15112925,-0.06972037,0.30349052,0.09222476,0.25075227,-0.08333390,-0.25798947,0.13388789,0.23744375,0.03456051,0.30074051,-0.11501214,0.21208866,-0.01606527,0.00000000,0.00000000,0.00000000,0,16:51:21.0,0,0
520,0.00000000,0.00000000,0.00000000,-0.06256923,-0.04691583,0.14261337,-0.07887624,0.21506761,0.09117757,0.24976854,-0.08893056,-0.27405211,0.11969547,0.17197940,0.01827860,0.28034136,-0.11031712,0.21098064,-0.03454435,0.00000000,0.00000000,0.00000000,0,16:51:22.0,0,0
521,0.00000000,0.00000000,0.00000000,-0.00433173,0.17993374,0.15599400,-0.05431645,0.41975123,0.10057130,0.26146761,-0.08899024,-0.24876787,0.14193875,0.33407897,0.03484001,0.33452737,-0.01164698,0.22200948,-0.00258750,0.00000000,0.00000000,0.00000000,0,16:51:22.0,0,0
522,0.00000000,0.00000000,0.00000000,-0.00112849,0.15911134,0.15969072,-0.06025967,0.40197957,0.08464339,0.25419548,-0.07580154,-0.26131180,0.14580183,0.31171197,0.04084415,0.32884783,-0.04845403,0.22266233,-0.00875943,0.00000000,0.00000000,0.00000000,0,16:51:22.0,0,0
523,0.00000000,0.00000000,0.00000000,-0.03465035,0.06375590,0.14769711,-0.06184519,0.31546995,0.08895302,0.24546552,-0.08556785,-0.26230052,0.13332734,0.24101396,0.02287559,0.29704034,-0.10949550,0.21578868,-0.01656012,0.00000000,0.00000000,0.00000000,0,16:51:22.0,0,0
524,0.00000000,0.00000000,0.00000000,-0.05869949,-0.02995653,0.14164129,-0.07831030,0.23566036,0.09405064,0.24467544,-0.09171046,-0.26178941,0.12266997,0.18151386,0.02541790,0.27659622,-0.14949106,0.20738702,-0.03568624,0.00000000,0.00000000,0.00000000,0,16:51:22.0,0,0
525,0.00000000,0.00000000,0.00000000,-0.00540803,0.18693739,0.16308101,-0.05757878,0.42907158,0.09315222,0.25561231,-0.09537806,-0.25317100,0.14633274,0.35015926,0.03767698,0.33416462,0.00143526,0.21865095,-0.01609369,0.00000000,0.00000000,0.00000000,0,16:51:23.0,0,0
526,0.00000000,0.00000000,0.00000000,-0.01894759,0.17001185,0.17712057,-0.03342033,0.42073098,0.08525056,0.26763991,-0.09285104,-0.25050721,0.13973925,0.32709548,0.04313539,0.31859925,-0.02241733,0.21907364,-0.04665860,0.00000000,0.00000000,0.00000000,0,16:51:23.0,0,0
527,0.00000000,0.00000000,0.00000000,-0.08120534,0.04656731,0.18001157,-0.05808748,0.33937958,0.08410649,0.24214479,-0.11429273,-0.31213742,0.12012777,0.27167329,-0.01089675,0.27472439,-0.10322361,0.22634478,-0.05077257,0.00000000,0.00000000,0.00000000,0,16:51:23.0,0,0
528,0.00000000,0.00000000,0.00000000,-0.11637291,-0.01669779,0.15380712,-0.06247829,0.27519622,0.09614251,0.26580575,-0.10545415,-0.28529969,0.12480173,0.25619519,0.01369787,0.29455042,-0.03735308,0.22123852,-0.04469654,0.00000000,0.00000000,0.00000000,0,16:51:23.0,0,0
529,0.00000000,0.00000000,0.00000000,-0.02559729,0.22398521,0.18430676,-0.04315237,0.48843527,0.09324872,0.27540961,-0.10656841,-0.26542482,0.14817749,0.41300201,0.01396924,0.33190700,0.03698743,0.21906085,-0.02683970,0.00000000,0.00000000,0.00000000,0,16:51:23.0,0,0
530,0.00000000,0.00000000,0.00000000,-0.02686577,0.18042770,0.18810531,-0.02884262,0.45715681,0.08199121,0.28189993,-0.08122136,-0.25271738,0.15306516,0.37228543,0.02448333,0.32411507,-0.00659820,0.22784823,-0.02892074,0.00000000,0.00000000,0.00000000,0,16:51:24.0,0,0
531,0.00000000,0.00000000,0.00000000,-0.06629560,0.07691277,0.17566584,-0.03565323,0.37387908,0.08282991,0.26958001,-0.09289506,-0.27479798,0.13691431,0.29691562,0.00615650,0.29892671,-0.07190551,0.22434351,-0.04138250,0.00000000,0.00000000,0.00000000,0,16:51:24.0,0,0
