CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
4.1754632,0.85076028,0.38049695,0.77172583,0.89557719,0.40310258,0.56909412,0.95586228,0.43630278,0.81097865,1.50354695,0.76795399,0.47168878,1.54233479,1.21328461,-0.0482255
4.33312941,0.89989626,0.38646203,0.71187979,0.93610936,0.38708407,0.56934983,0.95726264,0.42494622,0.80988246,1.54637825,0.80487972,0.43914098,1.65011525,1.2221998,-0.03033577
4.17144632,0.92475969,0.37284794,0.74836439,0.99332654,0.39150044,0.59263462,0.98181021,0.44647977,0.8285616,1.5731281,0.76663351,0.46273673,1.64133203,1.2324959,-0.02931967
4.29532766,0.9063614,0.38464078,0.7650001,0.96138948,0.39589253,0.58506042,0.97755891,0.44573015,0.82133639,1.55645001,0.78282928,0.46775618,1.60082448,1.22357929,-0.03215721
4.34791088,0.86651438,0.37925416,0.75828588,0.90775591,0.38404211,0.57290226,0.95925236,0.4335072,0.8177613,1.51933277,0.78746861,0.45742571,1.56086302,1.21898019,-0.02931967
4.25167465,0.81699049,0.37735322,0.75762916,0.84586936,0.38773283,0.5673908,0.93680131,0.42230874,0.81180501,1.48782051,0.78467721,0.44981784,1.59750092,1.205531,-0.03285788
4.29957533,0.91711771,0.38034603,0.7308709,0.97427261,0.39540383,0.58076847,0.96202695,0.4376629,0.82805675,1.56721461,0.80941391,0.4547478,1.64156902,1.22875953,-0.02806731
4.27659512,0.90368801,0.38798705,0.74544877,0.95563167,0.37979981,0.5770961,0.95647323,0.43788901,0.82024646,1.54988062,0.78175223,0.46200722,1.60680306,1.2315191,-0.02583723
4.13477039,0.85360074,0.37720257,0.75043452,0.89447045,0.3911255,0.56909412,0.94041026,0.43933386,0.8186512,1.50981939,0.79149103,0.4629035,1.55420506,1.22940183,-0.03597604
4.24746513,0.80236542,0.36980695,0.75143588,0.83651036,0.38542193,0.56140608,0.91035944,0.41961586,0.80255985,1.45987034,0.78199309,0.45785105,1.50040507,1.21980667,-0.04473174
4.27659512,0.8700543,0.38474125,0.68092501,0.90479696,0.36705783,0.55834156,0.90914696,0.40910468,0.79570913,1.50561452,0.80507058,0.43591836,1.60142601,1.21026635,-0.03884691
4.27031994,0.85118824,0.38036504,0.73342204,0.89675969,0.39734933,0.57195365,0.91768688,0.45495179,0.81659132,1.50281453,0.83615106,0.45137823,1.59682012,1.2199291,-0.03860596
4.28069162,0.82498771,0.38313743,0.73846489,0.86039144,0.3753264,0.56422961,0.908912,0.4314557,0.80844563,1.47505713,0.81827313,0.46084264,1.5574975,1.21860433,-0.04422956
4.37745714,0.78394771,0.37493861,0.72076184,0.80922282,0.3718451,0.54982293,0.8802613,0.42575347,0.79797959,1.43772829,0.78746861,0.45277065,1.51125002,1.21099865,-0.04919758
4.13875914,0.75430298,0.37262446,0.70605779,0.76736313,0.35920483,0.55393237,0.86335504,0.42575347,0.79498875,1.42351997,0.79779416,0.438274,1.56866455,1.19992518,-0.05228165
4.3520627,0.82068515,0.36878845,0.68923753,0.8571282,0.37559956,0.54803377,0.86577183,0.44542572,0.79594707,1.45331264,0.79533559,0.46017921,1.57165933,1.22203755,-0.04773283
4.27659512,0.79132074,0.37379459,0.71017164,0.82812989,0.37659228,0.55269217,0.86127359,0.45025113,0.78349298,1.43282664,0.78724444,0.45790038,1.54066563,1.20742869,-0.05758136
4.31838942,0.74989474,0.36618206,0.7020905,0.77523071,0.3773697,0.55171663,0.84659457,0.438135,0.77906436,1.3936609,0.79525304,0.4505159,1.50218344,1.20093536,-0.05873135
4.28903055,0.7105096,0.36013466,0.69934899,0.72039241,0.3677299,0.53711528,0.8312797,0.42879954,0.7739408,1.36717093,0.81914485,0.4421311,1.53902686,1.19883621,-0.06061259
4.26609564,0.79179263,0.36951128,0.66999608,0.83453834,0.37936959,0.53976858,0.84421235,0.44140175,0.79819638,1.43081105,0.81931996,0.44403866,1.58223188,1.2151345,-0.04007255
4.08832216,0.77999884,0.38095316,0.70514005,0.81550735,0.37585825,0.54063064,0.85099268,0.44564959,0.79378897,1.41152573,0.76266402,0.44379082,1.54155052,1.20677674,-0.06005844
4.29532766,0.7425158,0.35395974,0.69255608,0.7670384,0.38511258,0.53222871,0.83830881,0.42746136,0.77753252,1.3796277,0.79971683,0.44552174,1.49777734,1.20764899,-0.06295519
4.20824242,0.70335603,0.35978669,0.69902015,0.71722043,0.36870965,0.53269464,0.82020682,0.41013932,0.77415377,1.33780241,0.79548252,0.45085394,1.44847023,1.20605659,-0.06755287
4.37328625,0.78322041,0.35993609,0.66223812,0.81705433,0.37463975,0.53100103,0.84360218,0.42151073,0.77836114,1.40569782,0.7680676,0.43570593,1.5830462,1.2093941,-0.05098705
4.22889996,0.78736299,0.37952846,0.69514024,0.82466561,0.38247007,0.54607922,0.86143291,0.42791894,0.78897333,1.41328585,0.78600657,0.44269484,1.56444502,1.20440793,-0.05561019
4.27031994,0.75909549,0.37129793,0.70600533,0.7980178,0.38095126,0.53599578,0.8604582,0.41548863,0.78610212,1.39543712,0.77202088,0.44304276,1.52202821,1.20340157,-0.05983803
4.13477039,0.72089183,0.35414872,0.70588481,0.75829703,0.38626054,0.52326715,0.84949702,0.4194774,0.78323317,1.36491799,0.82176304,0.44007218,1.48039854,1.19932806,-0.06738097
4.13477039,0.72111529,0.35549578,0.68397427,0.7347486,0.3678678,0.5253464,0.84825653,0.40875098,0.77561462,1.37279809,0.7899726,0.41845459,1.56445289,1.20550418,-0.06057424
4.1286602,0.79838341,0.35184196,0.6850155,0.86299378,0.39593577,0.52859819,0.87936229,0.41529337,0.78959185,1.4315033,0.79487097,0.43556792,1.57959008,1.20346844,-0.054208
4.28069162,0.78485322,0.36255947,0.70560598,0.84492528,0.36761349,0.53404284,0.88883835,0.40772781,0.78396976,1.42296243,0.77346367,0.43257961,1.5509845,1.20723867,-0.0501606
4.28069162,0.75235289,0.36749408,0.70919305,0.79955959,0.37709045,0.53826571,0.88171619,0.41435677,0.79051399,1.39562261,0.79053062,0.43242905,1.50639999,1.21108913,-0.05991616
4.29532766,0.71517855,0.35805735,0.71972883,0.75478792,0.35326672,0.52735275,0.87029314,0.40073478,0.78359002,1.35967612,0.77535427,0.43242905,1.45193362,1.21173084,-0.06172341
4.31000423,0.79830384,0.36806002,0.68034482,0.86066753,0.36968601,0.53159201,0.89237797,0.39329508,0.78589064,1.42848599,0.80323797,0.4201808,1.57294345,1.2182889,-0.05171853
4.21444464,0.79403102,0.38007796,0.7225374,0.86403072,0.36271814,0.53730041,0.91267908,0.41213146,0.80193889,1.44055259,0.78324765,0.44403866,1.56289923,1.22132444,-0.04925676
4.08832216,0.77242452,0.36190987,0.72881162,0.84060508,0.36926585,0.55045247,0.90117544,0.40308577,0.7934401,1.41530013,0.76845872,0.4438999,1.51583385,1.22169435,-0.05077066
4.28903055,0.73891276,0.36235338,0.72337848,0.79889143,0.38956925,0.5427621,0.89285064,0.40443572,0.7884053,1.38923359,0.80835247,0.44090146,1.47996652,1.20639575,-0.06201402
4.24122381,0.77389461,0.36299622,0.67981398,0.82700557,0.35958317,0.53483611,0.89982444,0.38785478,0.78897333,1.42362821,0.78696251,0.41825244,1.57300782,1.21074903,-0.05149629
4.18981266,0.80010337,0.36291814,0.7128337,0.88511777,0.37041816,0.5430429,0.91865146,0.42713594,0.79315382,1.44497252,0.77881497,0.44183609,1.5548842,1.20967579,-0.04237385
4.28069162,0.78823698,0.36624357,0.73178488,0.86332685,0.39569905,0.55426949,0.92663658,0.41467726,0.80829525,1.4324255,0.80574429,0.44624358,1.52039659,1.22325647,-0.04476459
4.26609564,0.75063759,0.36552826,0.73631293,0.81799132,0.36091954,0.54558265,0.90629327,0.40397659,0.79892486,1.39573431,0.77119774,0.4449448,1.47515166,1.22252107,-0.04999454
4.28903055,0.7153312,0.36187837,0.73199695,0.76643509,0.37302762,0.54309464,0.89292973,0.39873117,0.79329288,1.37696528,0.8154946,0.42904323,1.53060961,1.21476674,-0.05293497
4.17144632,0.82596141,0.38532403,0.717134,0.90961605,0.36733079,0.55903679,0.92421097,0.410238,0.79303199,1.45387483,0.77304232,0.44925809,1.56824613,1.22832417,-0.03345303
4.18981266,0.81635565,0.37784693,0.73123848,0.90261877,0.35957694,0.55597651,0.92668945,0.42567417,0.79907304,1.4434253,0.74466789,0.45007339,1.53606677,1.22426713,-0.04067907
4.29957533,0.78069347,0.38624892,0.73989511,0.85486656,0.37636885,0.55649263,0.92158699,0.4067384,0.79617238,1.41766715,0.75718439,0.46053436,1.49216938,1.22357929,-0.045552
4.07831764,0.74011272,0.38063678,0.73848957,0.80331743,0.38183832,0.55500758,0.90257436,0.41314688,0.79858679,1.37430191,0.7984485,0.46551982,1.45393586,1.23426116,-0.05819194
4.20002842,0.84936094,0.37508598,0.71921259,0.924218,0.38609633,0.56593359,0.92746586,0.41912431,0.81057411,1.45583081,0.77615142,0.44479987,1.58196998,1.2345469,-0.04180373
4.31412649,0.85185897,0.38840935,0.74522394,0.93350112,0.40218219,0.57983428,0.94467682,0.43505818,0.80830604,1.45708442,0.78576803,0.45601925,1.56282294,1.23704612,-0.04230058
4.32472134,0.83168906,0.39754418,0.75101131,0.88889295,0.41182864,0.58057004,0.93958664,0.43472922,0.79681391,1.42698824,0.82502359,0.4695726,1.5215224,1.23426116,-0.07220716
4.29532766,0.8540585,0.39039341,0.75487518,0.75358891,0.3589676,0.57694316,1.01401246,0.56937152,0.72170961,1.34676898,0.9445402,0.59528846,1.50778341,1.22519135,-0.09961148
4.1754632,0.91440159,0.39331555,0.67192799,0.83205777,0.19928682,0.65426803,1.06751633,0.71681374,0.75733542,1.43550837,0.84608096,0.54119444,1.62168896,1.22802305,-0.07898965
4.21444464,0.92163903,0.39809558,0.70397133,0.86814523,0.2100872,0.67145199,1.0986371,0.71885371,0.75721955,1.43992352,0.84837288,0.55986565,1.62859797,1.22514284,-0.09231628
4.0922761,0.8829459,0.40938491,0.71474165,0.85645217,0.33285409,0.64744872,1.07540274,0.63096839,0.78372413,1.44211912,0.8423447,0.54885495,1.58751142,1.22256827,-0.07298974
4.21862888,0.84749752,0.39696157,0.7068972,0.80918789,0.34325361,0.62706482,1.04424119,0.55849046,0.77750838,1.41740692,0.87358618,0.53670043,1.54849958,1.22127604,-0.05922988
4.1205678,0.8217721,0.39562029,0.69584763,0.76740265,0.36140206,0.61793423,1.00365829,0.54768342,0.77715272,1.40124977,0.88786197,0.49149957,1.61432159,1.22115874,-0.05690198
4.1205678,0.92482096,0.41044885,0.68223077,0.9035632,0.36565277,0.62955064,1.01836741,0.54582429,0.78865713,1.46150839,0.85843927,0.512734,1.64532769,1.22640598,-0.04389949
4.29532766,0.91499907,0.40068907,0.69393861,0.8883549,0.35990739,0.62620968,1.00277781,0.54649627,0.78205323,1.45119059,0.85567224,0.51254255,1.61244047,1.22177696,-0.05153476
4.13875914,0.88198417,0.40687776,0.69860381,0.83997065,0.37201154,0.61314189,0.97628385,0.54321891,0.77712882,1.41942465,0.87557727,0.5113402,1.58537078,1.23456335,-0.04575691
4.24746513,0.84474152,0.40608844,0.70476067,0.79056251,0.37013105,0.61766124,0.95012707,0.52071637,0.77647185,1.38531816,0.85924065,0.51585609,1.5772382,1.22350824,-0.03880769
4.03626919,0.94642478,0.4129737,0.69745398,0.88418931,0.35437745,0.62169129,0.96567774,0.55003107,0.75940412,1.43357825,0.94285905,0.49476761,1.6727196,1.21392953,-0.02238117
4.16115189,0.91930956,0.3960793,0.69746131,0.89496464,0.33745006,0.63803428,0.95284891,0.56392938,0.78263927,1.44779801,0.85816258,0.50372958,1.64485967,1.21667981,-0.03594417
4.19384289,0.8912335,0.40421191,0.71210057,0.8561253,0.37765607,0.61683327,0.9451381,0.54522234,0.77916414,1.41470122,0.8578496,0.50766766,1.61519158,1.22901273,-0.03448913
4.32472134,0.84622079,0.40300825,0.70914042,0.81281769,0.36161178,0.60978293,0.91745049,0.52318984,0.78263927,1.39254129,0.81571776,0.48765844,1.65076017,1.20774138,-0.04489037
