Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
11,0.00000000,0.00000000,0.00000000,0.10261988,0.20265228,-0.08566750,0.71231669,-0.00072476,0.02407220,0.94089419,0.46953949,0.19795454,0.66678923,0.55648685,1.21123874,0.67093009,0.73154515,0.73290163,0.08520632,0.00000000,0.00000000,0.00000000,0,15:58:08.0,0,0
12,0.00000000,0.00000000,0.00000000,0.16870657,0.20546527,-0.18283702,0.69482040,0.00390503,0.00867558,0.87384397,0.45837295,0.03572433,0.63265789,0.59652328,1.17525697,0.67629039,0.72368997,0.71325678,0.10839834,0.00000000,0.00000000,0.00000000,0,15:58:08.0,0,0
13,0.00000000,0.00000000,0.00000000,0.18217456,0.14369115,-0.38620895,0.53293151,-0.07315122,-0.04163853,0.76119292,0.40398160,0.05517130,0.61934108,0.60110587,1.26042783,0.71540534,0.76657242,0.79031223,0.16467217,0.00000000,0.00000000,0.00000000,0,15:58:08.0,0,0
14,0.00000000,0.00000000,0.00000000,0.18217456,0.12305710,-0.23768342,0.53109312,-0.06208392,-0.01580709,0.73527235,0.39136627,-0.05813233,0.60592741,0.60602993,1.31129956,0.69778776,0.67610514,0.73307681,0.11614249,0.00000000,0.00000000,0.00000000,0,15:58:09.0,0,0
15,0.00000000,0.00000000,0.00000000,0.09781913,0.18196724,-0.15099877,0.56231511,-0.01440219,0.03226319,0.75612664,0.41371706,-0.12892741,0.59793949,0.63350999,1.21534550,0.67594230,0.75557810,0.71426409,0.12325543,0.00000000,0.00000000,0.00000000,0,15:58:09.0,0,0
16,0.00000000,0.00000000,0.00000000,0.19961381,0.21291222,-0.16375305,0.59572220,0.03089089,0.05836210,0.71540934,0.41672999,-0.18107761,0.59378290,0.66156501,1.21626270,0.67923743,0.76519334,0.71769166,0.13292927,0.00000000,0.00000000,0.00000000,0,15:58:09.0,0,0
17,0.00000000,0.00000000,0.00000000,0.21322402,0.20265670,-0.17760354,0.62400538,0.01434754,0.06805926,0.70933223,0.41926754,-0.18832813,0.59268117,0.65876752,1.23064148,0.65435719,0.73628777,0.70390797,0.13143794,0.00000000,0.00000000,0.00000000,0,15:58:09.0,0,0
18,0.00000000,0.00000000,0.00000000,0.19091880,0.15955381,-0.22879453,0.53058994,-0.01402261,0.04185382,0.65546006,0.37424862,-0.25337785,0.57785296,0.65441245,1.15386045,0.66709721,0.71028018,0.72304684,0.12690972,0.00000000,0.00000000,0.00000000,0,15:58:09.0,0,0
19,0.00000000,0.00000000,0.00000000,0.17350794,0.13041998,-0.21794440,0.52837938,-0.04772250,0.06079251,0.63756907,0.36549923,-0.26913062,0.56284302,0.63547969,1.19424105,0.67875403,0.66652900,0.71106350,0.12268328,0.00000000,0.00000000,0.00000000,0,15:58:10.0,0,0
20,0.00000000,0.00000000,0.00000000,0.20151964,0.19952603,-0.22450891,0.50126648,0.02948721,0.05790423,0.63857591,0.37643638,-0.25476420,0.57006729,0.69269860,1.20799196,0.68993682,0.77999395,0.72644103,0.13886832,0.00000000,0.00000000,0.00000000,0,15:58:10.0,0,0
21,0.00000000,0.00000000,0.00000000,0.14847344,0.21089920,-0.21989855,0.50933886,0.04296989,0.03489752,0.63653696,0.38194606,-0.27110550,0.55933124,0.70444649,1.16091692,0.71218830,0.77371407,0.70428133,0.13765685,0.00000000,0.00000000,0.00000000,0,15:58:10.0,0,0
22,0.00000000,0.00000000,0.00000000,0.21806608,0.19917893,-0.20022613,0.53591698,0.02033989,0.06543781,0.63706088,0.37617496,-0.28398097,0.55342072,0.69233006,1.17831731,0.70482725,0.74482244,0.71701747,0.13865039,0.00000000,0.00000000,0.00000000,0,15:58:10.0,0,0
23,0.00000000,0.00000000,0.00000000,0.23555894,0.17314005,-0.19274990,0.53630602,-0.01177121,0.06480466,0.62664723,0.36531830,-0.29853246,0.55593044,0.67315406,1.14528251,0.70187896,0.70238984,0.69836980,0.13379748,0.00000000,0.00000000,0.00000000,0,15:58:10.0,0,0
24,0.00000000,0.00000000,0.00000000,0.26692188,0.22695537,-0.19001344,0.50503892,0.03795811,0.07252253,0.62548810,0.37210748,-0.29067016,0.56035060,0.70967352,1.16858077,0.69636828,0.78756303,0.70155126,0.14440879,0.00000000,0.00000000,0.00000000,0,15:58:11.0,0,0
25,0.00000000,0.00000000,0.00000000,0.21513471,0.26747635,-0.19110771,0.53948236,0.06728385,0.05466687,0.63222903,0.38020965,-0.26667693,0.56237108,0.73324841,1.18019712,0.72905177,0.79676956,0.70214248,0.15609401,0.00000000,0.00000000,0.00000000,0,15:58:11.0,0,0
26,0.00000000,0.00000000,0.00000000,0.20151964,0.25765207,-0.18085031,0.57510674,0.04784328,0.06222464,0.64460200,0.38386711,-0.25607416,0.56578398,0.72943497,1.16043353,0.72838002,0.77124661,0.69953233,0.14169535,0.00000000,0.00000000,0.00000000,0,15:58:11.0,0,0
27,0.00000000,0.00000000,0.00000000,0.21125025,0.22164905,-0.20749246,0.53634590,0.01542513,0.09738740,0.62385613,0.36410978,-0.23261854,0.54545468,0.70459569,1.20226085,0.72823840,0.78896439,0.71317041,0.13568261,0.00000000,0.00000000,0.00000000,0,15:58:11.0,0,0
28,0.00000000,0.00000000,0.00000000,0.22386935,0.21755590,-0.15355970,0.56032604,-0.00212873,0.12966788,0.65809268,0.37500006,-0.19743329,0.55785453,0.71084982,1.20383644,0.72469383,0.81058228,0.67669392,0.09153259,0.00000000,0.00000000,0.00000000,0,15:58:11.0,0,0
29,0.00000000,0.00000000,0.00000000,0.20641439,0.33868498,-0.08631589,0.58461905,0.11708312,0.09980821,0.66810679,0.40265316,-0.20558731,0.57237417,0.75476623,1.20110774,0.72943318,0.82523406,0.67615575,0.07234628,0.00000000,0.00000000,0.00000000,0,15:58:12.0,0,0
30,0.00000000,0.00000000,0.00000000,0.23754172,0.34772226,-0.06802260,0.60877758,0.11467598,0.11460838,0.67823660,0.40357989,-0.25081196,0.57346392,0.75009173,1.18734241,0.74762410,0.80943120,0.67490351,0.06845953,0.00000000,0.00000000,0.00000000,0,15:58:12.0,0,0
31,0.00000000,0.00000000,0.00000000,0.26885194,0.31666377,-0.07289261,0.61149216,0.07986683,0.10218640,0.67233157,0.39919642,-0.25064489,0.56980520,0.72635162,1.17943132,0.76194048,0.78128469,0.70164275,0.08577497,0.00000000,0.00000000,0.00000000,0,15:58:12.0,0,0
32,0.00000000,0.00000000,0.00000000,0.29445970,0.26978651,-0.12029203,0.56093127,0.04127971,0.07887738,0.64853197,0.37083060,-0.29970509,0.56571352,0.70038372,1.13450146,0.72369385,0.73626322,0.69445598,0.09563318,0.00000000,0.00000000,0.00000000,0,15:58:12.0,0,0
33,0.00000000,0.00000000,0.00000000,0.24439128,0.37042961,-0.11816007,0.54301381,0.11958147,0.09276308,0.65922135,0.39898592,-0.28293613,0.56371510,0.75166255,1.16666973,0.72618151,0.84533238,0.69191289,0.10482664,0.00000000,0.00000000,0.00000000,0,15:58:12.0,0,0
34,0.00000000,0.00000000,0.00000000,0.29148641,0.39267614,-0.11992282,0.56594551,0.14106387,0.09685087,0.66378957,0.41326895,-0.28686357,0.56331217,0.76741832,1.16413653,0.72998881,0.85163063,0.69225264,0.11053751,0.00000000,0.00000000,0.00000000,0,15:58:13.0,0,0
35,0.00000000,0.00000000,0.00000000,0.23364089,0.37933013,-0.13246228,0.56791967,0.11747024,0.11229994,0.65359509,0.41714895,-0.30385953,0.57372427,0.76012129,1.15823936,0.74591452,0.82030821,0.70560437,0.11384770,0.00000000,0.00000000,0.00000000,0,15:58:13.0,0,0
36,0.00000000,0.00000000,0.00000000,0.20151964,0.34954199,-0.15981661,0.55516446,0.08999870,0.09842698,0.63171500,0.40088129,-0.33746010,0.55922967,0.73495132,1.16313028,0.71938014,0.77799296,0.70014364,0.10138033,0.00000000,0.00000000,0.00000000,0,15:58:13.0,0,0
37,0.00000000,0.00000000,0.00000000,0.26004332,0.31928071,-0.15106721,0.53416568,0.05725676,0.10962433,0.60257536,0.37540880,-0.36054021,0.54926330,0.70393008,1.12891936,0.70054644,0.81020594,0.70604163,0.09671181,0.00000000,0.00000000,0.00000000,0,15:58:13.0,0,0
38,0.00000000,0.00000000,0.00000000,0.25124925,0.43137258,-0.14171895,0.53731287,0.15061621,0.13672979,0.62755907,0.41592965,-0.32991540,0.57029009,0.76621097,1.15398133,0.74537271,0.84612650,0.72647876,0.10310899,0.00000000,0.00000000,0.00000000,0,15:58:13.0,0,0
39,0.00000000,0.00000000,0.00000000,0.24631318,0.43312019,-0.16663246,0.52968812,0.15295564,0.12276350,0.62111306,0.42083943,-0.34001452,0.57217234,0.77199978,1.15334260,0.71950388,0.82473171,0.72261596,0.10676243,0.00000000,0.00000000,0.00000000,0,15:58:14.0,0,0
40,0.00000000,0.00000000,0.00000000,0.22680515,0.41710976,-0.14594579,0.53698742,0.12464788,0.12577474,0.60539269,0.40701723,-0.35345569,0.55874908,0.74082053,1.15352726,0.71760583,0.78793001,0.71510291,0.10497986,0.00000000,0.00000000,0.00000000,0,15:58:14.0,0,0
41,0.00000000,0.00000000,0.00000000,0.23070097,0.37933552,-0.17200537,0.50861549,0.09090941,0.10827287,0.58990139,0.39309803,-0.35812894,0.55249286,0.71827066,1.13376427,0.72630244,0.75276339,0.72421253,0.10614364,0.00000000,0.00000000,0.00000000,0,15:58:14.0,0,0
42,0.00000000,0.00000000,0.00000000,0.24926136,0.46500346,-0.15577246,0.50875598,0.16278371,0.13902624,0.61020875,0.41240805,-0.34963918,0.57082045,0.75964320,1.10018063,0.72385615,0.82362396,0.71335208,0.10205464,0.00000000,0.00000000,0.00000000,0,15:58:14.0,0,0
43,0.00000000,0.00000000,0.00000000,0.30138281,0.48020938,-0.13767928,0.53499502,0.16629319,0.12927888,0.60810620,0.42267495,-0.35576391,0.57759631,0.76830101,1.10387492,0.74914128,0.82469893,0.73899263,0.10676274,0.00000000,0.00000000,0.00000000,0,15:58:14.0,0,0
44,0.00000000,0.00000000,0.00000000,0.34200171,0.46961299,-0.14648874,0.53382927,0.14495051,0.13689275,0.60353363,0.42772490,-0.35082969,0.57668287,0.76145279,1.13489389,0.76573348,0.78021985,0.73528618,0.10086003,0.00000000,0.00000000,0.00000000,0,15:58:15.0,0,0
45,0.00000000,0.00000000,0.00000000,0.31227085,0.45819551,-0.14422378,0.54246056,0.12266798,0.12434337,0.60962540,0.40947595,-0.35103929,0.57010919,0.73997492,1.10354328,0.74044180,0.74210513,0.71099025,0.09295723,0.00000000,0.00000000,0.00000000,0,15:58:15.0,0,0
46,0.00000000,0.00000000,0.00000000,0.28754592,0.46828941,-0.15286170,0.49275842,0.09506336,0.10586022,0.59761620,0.40881968,-0.33209229,0.57335973,0.75605023,1.16910625,0.72821897,0.82227266,0.72060752,0.11121840,0.00000000,0.00000000,0.00000000,0,15:58:15.0,0,0
47,0.00000000,0.00000000,0.00000000,0.24048544,0.54625094,-0.14930987,0.53240854,0.19646037,0.10951730,0.63205397,0.44158816,-0.31418577,0.59227598,0.80040675,1.14283180,0.75034684,0.82813531,0.72925609,0.10534301,0.00000000,0.00000000,0.00000000,0,15:58:15.0,0,0
48,0.00000000,0.00000000,0.00000000,0.25124925,0.53392702,-0.13954052,0.53994542,0.18148555,0.11416819,0.61820322,0.44166905,-0.33393225,0.58844548,0.79701257,1.14573121,0.75397187,0.80927294,0.73258901,0.10419589,0.00000000,0.00000000,0.00000000,0,15:58:15.0,0,0
49,0.00000000,0.00000000,0.00000000,0.27380893,0.50552386,-0.14422378,0.53798509,0.15023740,0.13046221,0.60975152,0.44181967,-0.32913241,0.59987271,0.78351259,1.14836180,0.76021200,0.77024215,0.73914230,0.09537342,0.00000000,0.00000000,0.00000000,0,15:58:16.0,0,0
50,0.00000000,0.00000000,0.00000000,0.27870637,0.47256038,-0.14177059,0.52449083,0.12004669,0.10767286,0.60183728,0.41417122,-0.35358959,0.58903378,0.74729204,1.20609999,0.74039608,0.75064200,0.75380832,0.08487143,0.00000000,0.00000000,0.00000000,0,15:58:16.0,0,0
51,0.00000000,0.00000000,0.00000000,0.20641439,0.56946629,-0.13626015,0.50095832,0.19272894,0.12706916,0.62769395,0.45026493,-0.30333340,0.59213811,0.81575781,1.20079613,0.75523120,0.87679935,0.72809416,0.07539054,0.00000000,0.00000000,0.00000000,0,15:58:16.0,0,0
52,0.00000000,0.00000000,0.00000000,0.23754172,0.60685784,-0.09170700,0.55098480,0.21971253,0.18352409,0.66173422,0.49129593,-0.25992987,0.61750418,0.83361644,1.18690622,0.77377629,0.84317285,0.72497761,0.06755438,0.00000000,0.00000000,0.00000000,0,15:58:16.0,0,0
53,0.00000000,0.00000000,0.00000000,0.38799679,0.61878729,-0.01747599,0.63040477,0.19193253,0.17943302,0.66825539,0.48192823,-0.29204619,0.60467654,0.79944056,1.12478840,0.82438087,0.78067428,0.68950850,0.05193255,0.00000000,0.00000000,0.00000000,0,15:58:16.0,0,0
54,0.00000000,0.00000000,0.00000000,0.21125025,0.60658938,-0.02643203,0.64266336,0.12306999,0.12593725,0.67011249,0.47781059,-0.23655640,0.59742403,0.78974664,1.11765575,0.81043327,0.75091755,0.68740863,0.05036888,0.00000000,0.00000000,0.00000000,0,15:58:17.0,0,0
55,0.00000000,0.00000000,0.00000000,0.29445970,0.61432219,-0.08241726,0.54587597,0.16086745,0.09793081,0.67032403,0.46411985,-0.23270211,0.58364129,0.80405796,1.15387559,0.80037731,0.85731608,0.69893318,0.06003555,0.00000000,0.00000000,0.00000000,0,15:58:17.0,0,0
56,0.00000000,0.00000000,0.00000000,0.35997233,0.66096812,-0.05579607,0.60225815,0.22312021,0.14942160,0.69604945,0.50342190,-0.24934314,0.61609644,0.84333479,1.15204942,0.83300161,0.85942209,0.71205699,0.07125726,0.00000000,0.00000000,0.00000000,0,15:58:17.0,0,0
57,0.00000000,0.00000000,0.00000000,0.28064072,0.65614676,-0.02302535,0.65457934,0.20563877,0.19701360,0.69755131,0.52597284,-0.26569992,0.60250032,0.82363117,1.11255550,0.84762132,0.81295669,0.69746274,0.06182479,0.00000000,0.00000000,0.00000000,0,15:58:17.0,0,0
58,0.00000000,0.00000000,0.00000000,0.26885194,0.60401082,-0.08355629,0.61115110,0.15671298,0.14914465,0.65810478,0.49883780,-0.30202121,0.58723676,0.80025953,1.06930995,0.80998582,0.72364134,0.67986494,-0.06658537,0.00000000,0.00000000,0.00000000,0,15:58:17.0,0,0
59,0.00000000,0.00000000,0.00000000,0.15999866,0.57907027,-0.05994584,0.64600599,0.12933731,0.15475067,0.70342422,0.50635070,-0.20595258,0.61042845,0.75886363,1.13887477,0.82200938,0.64774698,0.65647662,-0.23874246,0.00000000,0.00000000,0.00000000,0,15:58:18.0,0,0
60,0.00000000,0.00000000,0.00000000,0.26492813,0.67331678,-0.04640630,0.62946081,0.19839978,0.14007036,0.73643267,0.53950995,-0.19861540,0.61560011,0.81760859,1.12472975,0.90548146,0.74736047,0.64055276,-0.21319783,0.00000000,0.00000000,0.00000000,0,15:58:18.0,0,0
61,0.00000000,0.00000000,0.00000000,0.19961381,0.68376720,-0.03781581,0.65154642,0.21196890,0.16244867,0.72981554,0.55042744,-0.16304599,0.61797202,0.82858235,1.05943370,0.92115676,0.73234987,0.63051808,-0.20116711,0.00000000,0.00000000,0.00000000,0,15:58:18.0,0,0
62,0.00000000,0.00000000,0.00000000,0.34702724,0.64424515,-0.05127167,0.65165681,0.17981321,0.16842845,0.72751564,0.55010420,-0.17648192,0.60893577,0.81709790,1.08984745,0.92650789,0.70299846,0.64228541,-0.22477999,0.00000000,0.00000000,0.00000000,0,15:58:18.0,0,0
63,0.00000000,0.00000000,0.00000000,0.21125025,0.60596150,-0.05370601,0.63212961,0.15335718,0.15381402,0.72402096,0.52387589,-0.14505032,0.61901993,0.78810400,1.07357085,0.91641080,0.68544185,0.66172415,-0.21831381,0.00000000,0.00000000,0.00000000,0,15:58:18.0,0,0
64,0.00000000,0.00000000,0.00000000,0.36298409,0.68306619,-0.06661809,0.59130013,0.22317570,0.16064636,0.73021209,0.56153202,-0.15643916,0.63246667,0.85588533,1.07793045,0.94183648,0.75496107,0.63974702,-0.22311208,0.00000000,0.00000000,0.00000000,0,15:58:19.0,0,0
65,0.00000000,0.00000000,0.00000000,0.28754592,0.72041965,-0.00533784,0.68023205,0.25338024,0.18535390,0.75247258,0.57457924,-0.18954499,0.61910933,0.84424323,1.02002406,0.89000213,0.69596893,0.59667015,-0.24980247,0.00000000,0.00000000,0.00000000,0,15:58:19.0,0,0
66,0.00000000,0.00000000,0.00000000,0.43645048,0.69067198,-0.00940327,0.67670983,0.23322499,0.18380646,0.72757030,0.56427276,-0.21431650,0.61794615,0.82892042,0.94176918,0.86496240,0.62726742,0.59210426,-0.26313549,0.00000000,0.00000000,0.00000000,0,15:58:19.0,0,0
67,0.00000000,0.00000000,0.00000000,0.47610822,0.67876029,0.03243706,0.73114324,0.22298083,0.16421387,0.71711296,0.53084242,-0.28948593,0.58957177,0.77155274,0.90885663,0.83490950,0.56300300,0.58125353,-0.27685931,0.00000000,0.00000000,0.00000000,0,15:58:19.0,0,0
68,0.00000000,0.00000000,0.00000000,0.04770352,0.75266433,0.00288050,0.69070810,0.30615804,0.18822244,0.73782265,0.58570290,-0.22274835,0.62690836,0.86432022,0.94720459,0.87815666,0.68696022,0.61641794,-0.26031840,0.00000000,0.00000000,0.00000000,0,15:58:19.0,0,0
69,0.00000000,0.00000000,0.00000000,0.36698115,0.77519971,0.04248186,0.77607644,0.32147846,0.22549279,0.74644870,0.60667813,-0.22871323,0.61795980,0.86318910,0.97544396,0.93997306,0.71372813,0.62736577,-0.22548340,0.00000000,0.00000000,0.00000000,0,15:58:20.0,0,0
70,0.00000000,0.00000000,0.00000000,0.35101196,0.71113658,-0.03245081,0.71362156,0.27526322,0.24093944,0.76402670,0.61856061,-0.09597354,0.63620591,0.85764813,0.98271596,0.95002311,0.63844740,0.62311667,-0.27190137,0.00000000,0.00000000,0.00000000,0,15:58:20.0,0,0
71,0.00000000,0.00000000,0.00000000,0.40209734,0.65643454,-0.00589673,0.68157899,0.23813529,0.22499444,0.72459310,0.56502789,-0.19078352,0.61079013,0.81441438,0.95903283,0.87153119,0.61112583,0.60185570,-0.26297647,0.00000000,0.00000000,0.00000000,0,15:58:20.0,0,0
72,0.00000000,0.00000000,0.00000000,0.24926136,0.76412648,0.01184264,0.71360016,0.31312785,0.21399215,0.75816643,0.59717202,-0.21395400,0.60175300,0.82920569,0.96450078,0.84557885,0.66052365,0.56494159,-0.29432869,0.00000000,0.00000000,0.00000000,0,15:58:20.0,0,0
73,0.00000000,0.00000000,0.00000000,0.06941615,0.75125980,0.02064088,0.74581379,0.31687400,0.27266845,0.77304482,0.61977470,-0.10831051,0.63839072,0.87042779,0.99397177,1.00934982,0.72772133,0.62463516,-0.26123893,0.00000000,0.00000000,0.00000000,0,15:58:20.0,0,0
74,0.00000000,0.00000000,0.00000000,0.23070097,0.73551369,-0.01881307,0.71670765,0.30580959,0.19839206,0.74105734,0.59004873,-0.10863756,0.62134534,0.84304971,1.03279960,1.00749469,0.69453371,0.65216798,-0.23829596,0.00000000,0.00000000,0.00000000,0,15:58:21.0,0,0
75,0.00000000,0.00000000,0.00000000,0.55217940,0.68659800,-0.03179130,0.70190489,0.25723004,0.22702090,0.75547814,0.58652920,-0.08500340,0.61201781,0.80626333,1.00365913,0.92030954,0.59984398,0.59540170,-0.28845787,0.00000000,0.00000000,0.00000000,0,15:58:21.0,0,0
76,0.00000000,0.00000000,0.00000000,0.13986140,0.66090262,0.01846616,0.69537330,0.22269604,0.20482594,0.73261559,0.54559582,-0.21040820,0.57826740,0.77235645,0.93081731,0.86779511,0.62470931,0.58075786,-0.28888425,0.00000000,0.00000000,0.00000000,0,15:58:21.0,0,0
77,0.00000000,0.00000000,0.00000000,0.45267770,0.74917030,-0.01042590,0.68340284,0.32208660,0.17515361,0.73218465,0.55200016,-0.20400831,0.57731229,0.82574123,0.95255810,0.87759852,0.63591921,0.58611357,-0.28875327,0.00000000,0.00000000,0.00000000,0,15:58:21.0,0,0
78,0.00000000,0.00000000,0.00000000,0.35800898,0.72356540,0.01835257,0.70637339,0.29492489,0.18480416,0.73602951,0.55907601,-0.19269596,0.60318744,0.81852657,0.93250608,0.90654230,0.62503922,0.61868811,-0.28454924,0.00000000,0.00000000,0.00000000,0,15:58:21.0,0,0
79,0.00000000,0.00000000,0.00000000,0.50986576,0.67846125,0.02139358,0.70722294,0.24698187,0.19234154,0.73341793,0.53556561,-0.20874460,0.57753462,0.77184343,0.90399039,0.86944956,0.57573509,0.59964359,-0.30579859,0.00000000,0.00000000,0.00000000,0,15:58:22.0,0,0
80,0.00000000,0.00000000,0.00000000,0.30831495,0.63118529,-0.01638773,0.67047238,0.20452091,0.15842339,0.69392294,0.49398363,-0.20514946,0.57595855,0.74140376,0.93688703,0.89463443,0.55951750,0.61911052,-0.28975213,0.00000000,0.00000000,0.00000000,0,15:58:22.0,0,0
81,0.00000000,0.00000000,0.00000000,0.25612602,0.69863707,0.00427235,0.68197167,0.26606542,0.18547906,0.73191190,0.53174514,-0.19624358,0.58672005,0.79070812,0.94421631,0.87606114,0.63137650,0.60650533,-0.28538328,0.00000000,0.00000000,0.00000000,0,15:58:22.0,0,0
82,0.00000000,0.00000000,0.00000000,0.28064072,0.69578058,0.02129226,0.70345587,0.26395297,0.15542395,0.71994448,0.50855577,-0.21267542,0.57165891,0.77157629,0.89764661,0.88243890,0.60148323,0.62731242,-0.29350212,0.00000000,0.00000000,0.00000000,0,15:58:22.0,0,0
83,0.00000000,0.00000000,0.00000000,0.27380893,0.65320677,0.01981974,0.69425178,0.22038734,0.16636644,0.70559525,0.50236475,-0.19734198,0.56772530,0.75023377,0.89130020,0.86510223,0.55261427,0.60467494,-0.31506461,0.00000000,0.00000000,0.00000000,0,15:58:22.0,0,0
84,0.00000000,0.00000000,0.00000000,0.32610705,0.59807670,-0.00964295,0.65972567,0.16873123,0.14228156,0.69440120,0.47703585,-0.20126605,0.57083821,0.72409791,0.89114314,0.88123339,0.58861500,0.63079053,-0.28974125,0.00000000,0.00000000,0.00000000,0,15:58:23.0,0,0
85,0.00000000,0.00000000,0.00000000,0.33307144,0.68963385,0.02744431,0.68344671,0.24873903,0.17345497,0.71574569,0.50154161,-0.19602808,0.56940556,0.77252948,0.90064484,0.89261782,0.63154721,0.60550851,-0.32303524,0.00000000,0.00000000,0.00000000,0,15:58:23.0,0,0
86,0.00000000,0.00000000,0.00000000,0.35101196,0.66622561,0.01791217,0.68593049,0.23551887,0.13952635,0.71218491,0.49026868,-0.18701345,0.57376969,0.76755321,0.86767536,0.91402662,0.59908164,0.60112900,-0.32015517,0.00000000,0.00000000,0.00000000,0,15:58:23.0,0,0
87,0.00000000,0.00000000,0.00000000,0.35401902,0.61886704,0.00070216,0.67393762,0.18610302,0.15049955,0.69425976,0.47886217,-0.18445110,0.56789327,0.74212778,0.91088164,0.92923349,0.56086683,0.61004013,-0.33018902,0.00000000,0.00000000,0.00000000,0,15:58:23.0,0,0
88,0.00000000,0.00000000,0.00000000,0.31026006,0.56731629,-0.00892955,0.66448021,0.13787240,0.14302987,0.68635547,0.45582929,-0.20669571,0.56151634,0.70034534,0.93035913,0.92676580,0.53398049,0.61228573,-0.31633097,0.00000000,0.00000000,0.00000000,0,15:58:23.0,0,0
89,0.00000000,0.00000000,0.00000000,0.37399879,0.64765644,0.02182869,0.66002190,0.21602912,0.16215348,0.70224464,0.48149154,-0.20761561,0.55576962,0.75155997,0.91689569,0.91837585,0.62434053,0.60388565,-0.30834097,0.00000000,0.00000000,0.00000000,0,15:58:24.0,0,0
90,0.00000000,0.00000000,0.00000000,0.28754592,0.63665390,-0.00106434,0.66515720,0.20692159,0.16276430,0.69929034,0.48731717,-0.19298749,0.57143444,0.75883883,0.93126744,0.92971051,0.60218638,0.62592328,-0.31719482,0.00000000,0.00000000,0.00000000,0,15:58:24.0,0,0
91,0.00000000,0.00000000,0.00000000,0.28064072,0.59086341,-0.00004089,0.66402948,0.16965395,0.15611537,0.69424564,0.47366032,-0.21559942,0.56163859,0.73468202,0.91890550,0.92156601,0.56396419,0.61323255,-0.32681635,0.00000000,0.00000000,0.00000000,0,15:58:24.0,0,0
