CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
-0.18352741,0.24683401,-0.45286009,-0.9923991,-0.64978313,0.04667353,-1.15306425,0.0,0.91414952,1.2969377,0.0,0.47552148,-0.70956647,0.0,0.0,-0.63158888
-0.13458189,0.27955616,-0.45493501,-0.83393365,-1.38727224,0.02925041,-1.25865126,0.0,0.83539104,2.69151521,0.0,0.44387081,-0.08276336,0.0,0.0,-0.58172208
-0.24739698,0.01663016,-0.52534407,-0.8983283,-1.10647082,0.09159161,-0.93109441,0.0,0.74305975,0.77809525,-1.2371192,0.2939561,-0.77259713,0.0,0.0,-0.59986603
-0.27329484,0.03574586,-0.46069983,-0.96790248,-0.81460118,0.06076145,-1.05249369,0.0,0.8223089,0.81028962,0.0,0.46542752,-0.22865002,0.0,0.0,-0.644301
-0.23248017,-0.11134568,-0.47651765,-1.00226951,-1.77072966,0.0404451,-1.00579596,0.0,0.84985667,1.63774478,0.0,0.42005008,-0.9599303,0.0,0.0,-0.58757639
-0.25399783,0.08622614,-0.51617688,-0.99731469,-1.77072966,0.04593855,-1.01600194,0.0,0.80672222,1.96498656,-1.2371192,0.39400885,-0.15637089,0.0,0.0,-0.58366942
-0.18442233,0.03405461,-0.52957851,-1.142277,-0.48885497,0.04591524,-1.32172942,0.0,0.74350893,1.23259091,0.34409136,0.36581978,-0.37401852,0.0,0.0,-0.57090598
-0.32931739,0.09264553,-0.50114447,-1.14201009,-2.22847843,0.02744266,-0.82309902,0.0,0.88883877,0.99574292,3.25261045,0.40319219,-0.77259713,0.0,0.0,-0.52296281
-0.19038858,0.21265462,-0.5202145,-1.00737083,-1.10647082,0.0356169,-0.71349967,0.0,0.8925038,0.84550446,0.34409136,0.42161566,-0.70956647,0.0,0.0,-0.53782153
-0.28897232,-0.04921653,-0.52561587,-1.09380794,-2.33346009,0.05298143,-1.18599987,0.0,0.82295036,1.38344932,0.0,0.39542961,-0.83875477,0.0,0.0,-0.62127936
-0.18442233,0.14787211,-0.54140097,-1.00336432,-1.38727224,0.07609733,-1.02715886,0.0,0.75853872,2.10010505,0.0,0.29910776,-1.08141017,0.0,0.0,-0.46775398
-0.19119909,0.0274739,-0.46868923,-0.89492345,-2.11338043,0.01567714,-1.29562664,0.0,0.91110492,0.77809525,-3.24878716,0.47642741,-0.29964831,0.0,0.0,-0.47146302
-0.28790683,0.17249016,-0.46453694,-0.89822567,-0.64978313,0.05993032,-0.6858952,0.0,0.91338509,1.80881989,0.0,0.40235639,-0.64552796,0.0,0.0,-0.55327076
-0.22697751,0.33506584,-0.46850556,-0.80692959,-0.48885497,0.03759198,-1.31395149,0.0,0.78749168,1.77283907,-3.24878716,0.35878441,-0.89980054,0.0,0.0,-0.70116919
-0.177451,0.21139756,-0.4656986,-0.90725851,-2.22847843,0.08907111,-0.97708571,0.0,0.72744846,1.72428298,0.0,0.32433507,-0.37401852,0.0,0.0,-0.71020037
-0.30231911,0.49073321,-0.43957907,-0.87737232,-0.64978313,0.05431762,-0.97708571,0.0,0.8852756,0.459162,-2.36790395,0.45036346,-0.77259713,0.0,0.0,-0.68703413
-0.21125323,0.48809761,-0.44443697,-0.89938259,-1.38727224,0.03710716,-1.20254838,0.0,0.87795424,3.03106713,0.0,0.48929262,0.07378279,0.0,0.0,-0.6087237
-0.36803272,0.35614687,-0.50206447,-0.93184024,-1.10647082,0.05285358,-0.87110817,0.0,0.82397711,2.17141771,-1.2371192,0.35726541,-0.70956647,0.0,0.0,-0.69950473
-0.35673085,0.46659821,-0.52155626,-1.08920109,-0.81460118,0.0569037,-0.99720311,0.0,0.73455918,0.49962485,-3.24878716,0.36662605,-0.44250852,0.0,0.0,-0.68723619
-0.34175649,0.19763851,-0.42945084,-1.09013009,-1.64147401,0.03709686,-0.98561823,0.0,0.87345719,1.81869876,0.0,0.44219869,-0.9599303,0.0,0.0,-0.7944389
-0.34344804,0.38244885,-0.45211592,-0.95396572,-2.11338043,0.03079411,-0.67128289,0.0,0.88661456,0.77809525,-1.2371192,0.44103202,-0.44250852,0.0,0.0,-0.7353788
-0.27456009,0.39219368,-0.43087149,-0.9630748,-0.48885497,0.04935362,-1.23536706,0.0,0.83911854,1.14242327,3.25261045,0.45748514,-0.22865002,0.0,0.0,-0.64620745
-0.42290324,0.41078377,-0.49467558,-0.97423297,-1.88823271,0.06073761,-0.87268597,0.0,0.81354642,0.70960534,3.25261045,0.4183085,-0.89980054,0.0,0.0,-0.63881129
-0.30144078,0.53054124,-0.39222735,-0.74106842,0.04927714,0.02740834,-0.69669998,0.0,0.92898643,0.74086869,-1.2371192,0.4846172,-0.37401852,0.0,0.0,-0.75422424
-0.30908808,0.22538887,-0.3775892,-0.91396153,-1.88823271,0.06210876,-0.88792866,0.0,0.90482819,1.14938426,0.0,0.50002444,-0.44250852,0.0,0.0,-0.77572793
-0.33577487,0.38858792,-0.39354879,-0.7860899,-0.48885497,0.03671557,-0.93834782,0.0,0.8296541,1.97183752,0.0,0.42395908,-0.89980054,0.0,0.0,-0.73922896
-0.26779187,0.28422725,-0.39563537,-0.84413266,-1.88823271,0.04482616,-1.18580949,0.0,0.87234372,0.70960534,-2.36790395,0.55668664,-0.37401852,0.0,0.0,-0.79322124
-0.32871011,0.52718723,-0.33894002,-0.85070515,-0.48885497,0.03159892,-0.83047873,0.0,0.95706183,1.81173778,0.0,0.57777911,0.48563099,0.0,0.0,-0.861404
-0.2123652,0.65453374,-0.37647271,-0.88227814,-0.48885497,0.01356,-1.01049566,0.0,0.9429794,0.84550446,-1.2371192,0.55218065,-0.70956647,0.0,0.0,-0.73442888
-0.19861713,0.43222687,-0.40994972,-0.92353666,-2.11338043,0.034443,-0.74072498,0.0,0.89670908,1.47008121,0.0,0.49000871,-0.22865002,0.0,0.0,-0.76571298
-0.15569121,0.65135336,-0.3681424,-0.98134363,-1.25385594,0.02205161,-0.69348216,0.0,0.96564054,0.5418058,-1.2371192,0.57385659,-0.77259713,0.0,0.0,-0.84558946
-0.07026934,0.91436827,-0.30953306,-0.93087947,-1.51638901,-0.00126831,-1.08836627,0.0,1.05125082,2.50396585,0.0,0.68359601,-0.37401852,0.0,0.0,-0.75158489
-0.04809803,0.69438541,-0.36747783,-0.86082458,-2.002388,0.01152361,-0.7760765,0.0,1.03205442,1.63774478,0.0,0.57655978,-0.5804497,0.0,0.0,-0.85283196
0.13514212,1.19062972,-0.32606363,-0.79964721,-0.96319342,0.04342175,-0.91927177,0.0,0.9450947,0.60914457,-3.24878716,0.57194978,-0.08276336,0.0,0.0,-0.88946086
0.29682136,1.04294646,-0.26005638,-0.77221882,-1.10647082,0.04649036,-0.96533412,0.0,0.98248863,2.09682989,0.0,0.60640246,-0.64552796,0.0,0.0,-0.9404676
0.32569721,1.25841844,-0.2230396,-0.65502298,-1.64147401,0.00944991,-0.69288129,0.0,1.04925406,1.14938426,0.0,0.63485873,-0.5804497,0.0,0.0,-0.90985894
0.31040311,1.07146358,-0.21860379,-0.75956196,-0.81460118,0.05579456,-0.93168354,0.0,1.00125349,1.45257521,0.0,0.6731444,0.15178484,0.0,0.0,-0.8998338
0.3110953,0.91611701,-0.23772389,-0.79967701,-1.25385594,0.02374909,-1.25193417,0.0,0.94711685,1.47008121,0.0,0.60105515,-0.77259713,0.0,0.0,-0.87435848
0.30373842,0.96472079,-0.30299503,-0.76704043,-1.10647082,0.04658581,-0.88730079,0.0,0.96479988,1.20343804,0.0,0.6571492,0.15178484,0.0,0.0,-0.71110272
0.01624522,0.69268417,-0.36632988,-0.83329087,-1.10647082,0.02628417,-0.7342965,0.0,1.06420445,2.6192193,-3.24878716,0.68917614,-0.44250852,0.0,0.0,-0.74677205
