CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.0,2.00995445,0.0,0.0,1.55641222,2.07640457,-0.8271504,-6.4701643,0.82616019,-0.75190014,-1.54843509,-0.22778095,-1.27120745,0.0,0.0,0.0
0.0,2.04544997,0.0,0.0,1.37801647,2.11934638,-0.90853703,-4.82380438,0.85530096,-0.81353372,-1.20425403,-0.25343153,-1.3193419,0.0,0.0,0.0
0.0,2.39713168,0.0,0.0,1.68812776,2.07640457,-0.93127406,0.0,0.7757746,-0.5793795,-1.0829277,-0.19532976,-1.29156494,0.0,0.0,0.0
0.0,2.13916016,0.0,0.0,1.71641803,2.06556606,-0.84987366,0.0,0.82619333,-0.53487813,-0.92895055,-0.17444482,-1.27032244,0.0,0.0,0.0
0.0,1.91369879,0.0,0.0,1.42888904,2.06556606,-0.78684306,0.0,0.80214143,-0.54533029,-0.58678383,-0.18900302,-1.27996862,0.0,0.0,0.0
0.0,2.63340712,0.0,0.0,1.6356163,2.21206474,-1.01435375,0.0,0.75743538,-0.65303814,-0.61719835,-0.21856174,-1.31647766,0.0,0.0,0.0
0.0,2.60021567,0.0,0.0,1.66178608,1.98673892,-0.90116173,0.0,0.75015926,-0.52892929,-0.39608264,-0.14221463,-1.26292503,0.0,0.0,0.0
0.0,2.46996617,0.0,0.0,1.99563217,1.91918302,-0.93127406,0.0,0.74735117,-0.42488691,-0.41205984,-0.11185835,-1.21289134,0.0,0.0,0.0
0.0,1.95385528,0.0,0.0,1.60961664,1.96556878,-0.85778159,-11.0700798,0.79440606,-0.65303814,-1.0829277,-0.11125074,-1.20448208,0.0,0.0,0.0
0.0,1.98839569,0.0,0.0,1.42888904,1.96556878,-0.84237945,-10.85729027,0.82193363,-0.71876335,-1.09639204,-0.13936399,-1.24836755,0.0,0.0,0.0
0.0,2.25465345,0.0,0.0,1.77000642,1.7779603,-0.84987366,-5.70468712,0.80857277,-0.61843216,-1.20425403,-0.06168124,-1.17380893,0.0,0.0,0.0
0.0,2.02893972,0.0,0.0,1.60961664,1.7779603,-0.80208576,0.79671007,0.74039704,-0.43137169,-0.73855853,-0.0269376,-1.12833297,0.0,0.0,0.0
0.0,1.98242688,0.0,0.0,0.9764812,1.8530786,-0.71531034,0.0,0.77621925,-0.4517639,-0.69422126,-0.03032975,-1.12790477,0.0,0.0,0.0
0.0,1.90849245,0.0,0.0,1.20878959,1.8683393,-0.85778159,-2.11180902,0.79712486,-0.4799366,-0.92895055,-0.06583959,-1.18225789,0.0,0.0,0.0
0.0,2.57431769,0.0,0.0,1.55641222,1.84282684,-0.88715035,0.0,0.72591633,-0.34863424,-0.36285958,0.00880404,-1.08258414,0.0,0.0,0.0
0.0,2.72462678,0.0,0.0,1.40419245,1.70901322,-0.8723765,0.0,0.7576859,-0.39524084,-0.39608264,-0.00614607,-0.99928415,0.0,0.0,0.0
0.0,2.83053923,0.0,0.0,1.8261447,1.81288397,-0.80934584,0.0,0.75077838,-0.64350581,-0.3466846,-0.21905166,-0.97364777,0.0,0.0,0.0
0.0,2.26612949,0.0,0.0,1.79707193,1.98673892,-0.81889319,-11.46448612,0.87503219,-0.98216921,-1.23033869,-0.35251841,-1.02507818,0.0,0.0,0.0
0.0,2.45239353,0.0,0.0,1.79707193,1.8530786,-0.72280455,-7.07531738,0.89662123,-0.95039564,-1.20425403,-0.33772027,-0.88946623,0.0,0.0,0.0
0.0,2.38087153,0.0,0.0,1.79707193,1.95027328,-0.77177501,0.0,0.91335106,-1.10989189,-1.04135239,-0.49979991,-0.80339378,0.0,0.0,0.0
0.0,2.13769269,0.0,0.0,1.1838553,2.03911757,-0.79475093,-7.60094881,0.97611588,-1.09259272,-0.49204665,-0.55353081,-0.87160683,0.0,0.0,0.0
