CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
-1.08132648,-1.25234401,-3.03374887,-2.89756417,-0.66417813,3.84316874,11.22482109,4.87939548,3.83075237,-1.99735177,-0.38126224,-2.40782261,-0.17657748,0.43896869,-2.68712807,-1.96472633
-1.05612171,-1.15038657,-3.0360558,-2.87834024,-0.46850067,3.93439031,11.34624863,4.92657328,3.93749619,-1.90160596,-0.3175936,-2.32863212,-0.10604231,0.4920671,-2.67289639,-1.9033525
-1.13167477,-1.17123342,-3.04134083,-2.87849665,-0.48626333,3.91025949,11.33863068,4.89691401,3.90930223,-1.9459213,-0.34106502,-2.33515286,-0.09952068,0.48613936,-2.65939641,-1.83554041
-1.14356887,-1.23794866,-3.04293847,-2.89126086,-0.58439893,3.80252123,11.25284386,4.83558273,3.81156588,-2.04718614,-0.40003398,-2.38686895,-0.12913337,0.4501704,-2.65915632,-1.79946828
-1.20548403,-1.31361973,-3.04012513,-2.89262581,-0.68645066,3.66295052,11.14946938,4.7622385,3.69233489,-2.15606976,-0.46927401,-2.46247268,-0.17847447,0.40199804,-2.65376878,-1.76862597
-1.14597023,-1.22820425,-3.03377748,-2.89716554,-0.66729432,3.80754662,11.26488304,4.86786318,3.81382895,-1.95748842,-0.37496081,-2.35794878,-0.09160718,0.49875584,-2.64474916,-1.71002221
-1.07348025,-1.14757526,-3.03674865,-2.88079572,-0.51060855,3.84952307,11.37977982,4.89574718,3.88433981,-1.88837838,-0.33218613,-2.30797815,-0.03876959,0.53643751,-2.63341093,-1.69246376
-1.08438671,-1.15837276,-3.0358963,-2.87910652,-0.52566922,3.8001647,11.35481834,4.86829662,3.84096599,-1.93902433,-0.35186771,-2.32807326,-0.0273267,0.51877105,-2.62939906,-1.70675993
-1.12356234,-1.22730851,-3.03542376,-2.88353133,-0.62330276,3.68154526,11.28805637,4.81190634,3.73933005,-2.03336954,-0.40898168,-2.380445,-0.06377362,0.48134205,-2.63607836,-1.72740018
-1.1739043,-1.30888867,-3.03239489,-2.89080071,-0.73062569,3.54259109,11.17962265,4.73206806,3.62099171,-2.14916062,-0.48022968,-2.45570469,-0.1199095,0.43266776,-2.64684105,-1.74232841
-1.09988523,-1.14820552,-3.04041028,-2.89395118,-0.58338004,3.76565647,11.3888855,4.88669109,3.83951497,-1.86146998,-0.32883954,-2.2855258,0.01094238,0.57238996,-2.62967587,-1.64878309
-1.06829667,-1.09247386,-3.04581428,-2.88531756,-0.48513693,3.81951356,11.46462154,4.91530323,3.90011716,-1.81958723,-0.29374361,-2.24616337,0.04593568,0.59641683,-2.62285972,-1.62310553
-1.0997014,-1.12374949,-3.04275537,-2.88134933,-0.52995682,3.74497986,11.41937828,4.86984634,3.83892107,-1.90123868,-0.33301464,-2.28374624,0.02641667,0.56191182,-2.62527466,-1.62878633
-1.13952053,-1.18644559,-3.03888106,-2.8816874,-0.61631817,3.63429165,11.34259415,4.81516504,3.74342203,-1.99731433,-0.39049,-2.34220982,-0.01621318,0.52424496,-2.62645817,-1.63024902
