CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.76841664,0.29627383,1.02425289,0.72995287,0.24694586,1.44329059,3.28934979,0.06268241,1.789487,2.10567832,0.60079861,1.05908453,1.86251676,0.95251429,-0.1906344,0.98842114
0.80597824,0.30993122,1.02176285,0.72178829,0.26597735,1.4566226,3.39376497,0.08416466,1.67282009,2.0482645,0.61838788,1.03599048,1.86726952,0.95197678,-0.19550154,0.985452
0.79595751,0.28157201,1.00448847,0.75341594,0.23505802,1.45799172,3.37403035,0.05254164,1.74987221,2.0059247,0.57908225,1.02474189,1.85359049,0.89712912,-0.20117107,0.96044558
0.76795703,0.24597193,0.95870674,0.70033067,0.19216107,1.40329587,3.59029913,0.01747582,2.02972317,1.95311892,0.53807145,1.01365459,1.83641589,0.84984046,-0.19157526,0.93110818
0.7385264,0.19462578,0.96529037,0.68143106,0.13044947,1.4229033,3.38232517,-0.03012087,1.59178865,1.90517426,0.48394802,0.99354267,1.80968177,0.79201299,-0.19167753,0.89987272
0.79579264,0.2821508,0.99723625,0.67989451,0.22215997,1.44313657,3.46347094,0.0685952,1.96681988,1.97023153,0.60756183,0.99882388,1.82440841,0.95990855,-0.20221484,0.97527879
0.81503922,0.30970159,0.97983193,0.69277829,0.26473635,1.38746583,3.42855811,0.07471353,1.92103279,1.97038233,0.60850209,1.00134182,1.83841074,0.94328034,-0.19238059,0.97038645
0.82248598,0.30640808,0.97395128,0.69313163,0.26219818,1.42135024,3.40533733,0.07162982,1.90170896,1.95568585,0.59457672,0.9961409,1.83104634,0.91062289,-0.19099711,0.95513201
0.79753637,0.26913556,0.95944518,0.67711782,0.2179895,1.38309491,3.42855811,0.04446514,1.62568164,1.92532599,0.56343699,0.99903929,1.82568216,0.87358969,-0.19880792,0.93975854
0.75301737,0.22614865,0.95429015,0.66583908,0.1666702,1.4212873,3.48694658,-0.00535768,2.07225823,1.89604104,0.50802976,0.98807645,1.79371047,0.81398386,-0.18850341,0.90392059
0.75871307,0.26654497,0.95466799,0.5721795,0.20697042,1.43470955,3.53410006,0.05896366,1.41901958,1.8988328,0.60579056,0.98695064,1.81327152,0.97482127,-0.18982905,0.97664768
0.78198266,0.32852614,0.96268564,0.57562661,0.29282668,1.4127754,3.46347094,0.08196858,1.94677711,1.89948392,0.62545139,0.99954545,1.82395184,0.95459569,-0.19995286,0.97107005
0.77031982,0.3208077,0.95528156,0.57130158,0.28883776,1.41817915,3.51384044,0.08377395,1.87957001,1.89624488,0.62343812,0.99976629,1.82166159,0.9325394,-0.20192471,0.96289217
0.74407083,0.28514764,0.93589818,0.58064741,0.24365871,1.3931241,3.39376497,0.05084491,1.56897986,1.88220012,0.58091038,0.98156059,1.80915952,0.89162809,-0.19214454,0.94655997
0.70446694,0.23960543,0.92294246,0.57643497,0.18628001,1.36671054,3.43519592,-0.00022651,1.90210605,1.84376943,0.52666384,0.98191094,1.80386806,0.83293974,-0.19654512,0.91619533
0.68088979,0.1817693,0.9330349,0.55914819,0.11579516,1.35268486,3.46347094,-0.03565761,1.89444149,1.8178134,0.48970199,0.98435378,1.78789973,0.91469878,-0.1991989,0.95156133
0.7598756,0.32032627,0.96206427,0.56324339,0.28481948,1.34297585,3.41693497,0.08232819,1.43092752,1.8915534,0.63459808,1.01166654,1.8190738,0.97995269,-0.19180459,0.97886902
0.76910096,0.34169805,0.95725965,0.55501366,0.31291473,1.35495198,3.44347692,0.09451743,1.81333864,1.88080847,0.64562398,0.9973129,1.82363522,0.96703142,-0.19445841,0.9739905
0.74259627,0.30288211,0.94546324,0.5569514,0.27046797,1.41834867,3.44347692,0.05824522,2.07102585,1.84915364,0.60368538,0.9981612,1.80468225,0.91644752,-0.20309173,0.95242369
0.71630293,0.26081094,0.93062776,0.5270201,0.22133435,1.40115058,3.3708024,0.01703876,1.53744221,1.83959353,0.55586642,0.98360926,1.78574157,0.86346304,-0.19250725,0.92186511
0.67596948,0.20922488,0.92109621,0.52850735,0.15378186,1.33805656,3.48694658,-0.04051395,1.51988876,1.79972827,0.49388695,0.97736555,1.76033556,0.80586219,-0.19250725,0.89251453
0.73868668,0.33817533,0.93338299,0.54656392,0.30767795,1.40749443,3.33638263,0.07507736,1.85689485,1.85059083,0.63395298,0.97217321,1.78356183,0.97660881,-0.20275152,0.97119969
0.7459172,0.33706537,0.94805872,0.54246283,0.31066018,1.44450247,3.3708024,0.08756457,1.70614028,1.86982644,0.64706504,0.97546273,1.78971148,0.98219258,-0.19521329,0.97429127
0.7301513,0.30150297,0.93271416,0.52441609,0.27370548,1.37138212,3.42355824,0.05533029,1.91724956,1.83319211,0.6034081,0.97302699,1.77889049,0.92639762,-0.19307593,0.94303381
0.70067704,0.26659554,0.92556137,0.50673044,0.22717036,1.36801529,3.45177126,0.0195937,1.65365422,1.79921842,0.55871314,0.96835524,1.77572799,0.8793726,-0.19944707,0.92060786
0.66816437,0.21257885,0.91777378,0.48146966,0.16448283,1.36118913,3.42355824,-0.03787316,1.64387965,1.76327467,0.49453327,0.95929283,1.75122952,0.81660575,-0.19250725,0.88492346
0.63220227,0.15863803,0.91157353,0.47737443,0.09608328,1.35800076,3.51384044,-0.09584977,1.52224767,1.7142967,0.43278471,0.95547098,1.73196197,0.75313801,-0.18769152,0.848315
0.58047658,0.0982011,0.87624085,0.4666653,0.01800843,1.34480977,3.5544374,-0.15425359,1.44210243,1.67334378,0.36710814,0.92684382,1.71043432,0.6888513,-0.19457155,0.81631994
0.51915514,0.03955508,0.85194451,0.3759352,-0.06239134,1.22763813,3.66957712,-0.22489093,1.62223649,1.50154138,0.30943361,0.91933405,1.65592575,0.6277445,-0.20158421,0.77649844
0.51796234,-0.02403541,0.86810833,0.40659463,-0.1523875,1.24967694,3.60567832,-0.2836206,1.80078864,1.54100478,0.23269391,0.88031065,1.66608965,0.55598664,-0.18995453,0.73928833
0.60726899,0.15205966,0.91620153,0.4076755,0.03817796,1.26771331,3.60219431,-0.09723252,1.79378736,1.65136683,0.45758504,0.89404792,1.70475745,0.84446347,-0.19995286,0.87250513
0.60891229,0.14311516,0.87508446,0.41126344,0.0526344,1.23812568,3.54931808,-0.11629973,1.62861753,1.62660944,0.43240407,0.90818584,1.70170915,0.82004434,-0.20163462,0.86355376
0.60889494,0.13659318,0.89271319,0.40863848,0.04275241,1.27500236,3.48694658,-0.12449564,1.53287029,1.62156379,0.41542518,0.90984726,1.70541763,0.78392953,-0.19156705,0.84498245
0.59524238,0.10086149,0.87432963,0.41101462,-0.00491816,1.2944001,3.51041579,-0.15436454,1.75052309,1.60807383,0.37974179,0.89831364,1.70117188,0.74531388,-0.19487332,0.82920396
0.56284934,0.05984495,0.87473679,0.40662223,-0.05803902,1.27986217,3.68689895,-0.19774456,1.68125737,1.57660913,0.32358027,0.90060794,1.69133306,0.68782771,-0.20020071,0.80705982
0.65234256,0.20535661,0.90287584,0.42449796,0.10992927,1.24626434,3.56982493,-0.06969257,1.36257625,1.66835713,0.47004065,0.92118871,1.73295057,0.86155725,-0.19395587,0.89177436
0.65981776,0.20726116,0.8953678,0.42535329,0.1147,1.25899553,3.35930419,-0.04746209,1.60268605,1.67731357,0.48264873,0.91183782,1.75284839,0.88522089,-0.19894363,0.91710025
0.65032589,0.19150709,0.89386439,0.43995813,0.09803148,1.2741574,3.47859764,-0.0616057,1.62540758,1.64811635,0.45653445,0.91045177,1.74604678,0.83891737,-0.2062114,0.90167451
0.64051056,0.16102612,0.87905449,0.43037817,0.06277879,1.23712516,3.65741682,-0.08854111,1.98787498,1.64533854,0.42760345,0.91499835,1.73876131,0.80267149,-0.19632016,0.88235122
0.61069864,0.11627242,0.8811211,0.42834353,0.00703742,1.26587164,3.47859764,-0.1056888,1.5452137,1.63905132,0.40923765,0.90450448,1.737463,0.92210919,-0.19852951,0.94667727
0.7371673,0.304988,0.9056949,0.45189232,0.22953008,1.2849102,3.47859764,0.06341437,1.56280768,1.74767971,0.59505934,0.92758548,1.79269445,1.01764166,-0.21191674,1.00637078
0.76542407,0.34714535,0.9175235,0.45380884,0.29265931,1.29588199,3.36585641,0.09836854,1.76829159,1.76176703,0.63259083,0.95367062,1.80595291,1.02445209,-0.20708708,1.01815534
0.75499988,0.32254383,0.93165874,0.43756571,0.27162355,1.33445752,3.42019105,0.08411238,1.50866413,1.75268757,0.60835642,0.93784785,1.79884481,0.98615193,-0.20323564,1.0008595
0.73195314,0.28799862,0.90789473,0.43742847,0.23626158,1.264539,3.44347692,0.05714119,1.74171793,1.7281189,0.57988203,0.93811226,1.78785503,0.94033241,-0.21245046,0.9804129
0.64922816,0.23963238,0.87304324,0.34416789,0.18772961,1.22678077,3.54931808,0.03800837,1.79028285,1.61661398,0.59099996,0.91973758,1.74598408,1.06437647,-0.20881492,1.0276432
0.799119,0.42783245,0.95506394,0.39810476,0.41580361,1.32263243,3.24430346,0.1983228,1.75409055,1.76559389,0.76322377,0.95243484,1.80982578,1.13983583,-0.20848568,1.0691669
0.81361836,0.45519966,0.95013183,0.40338421,0.46631354,1.34964037,3.25229311,0.21090296,2.14168,1.75133157,0.78091633,0.98254031,1.80836856,1.12865949,-0.21936046,1.06615055
0.71632338,0.42649537,0.9159891,0.34702224,0.44386333,1.31387687,3.36585641,0.18653637,1.66494727,1.6673094,0.75723302,0.92588329,1.79162955,1.08756113,-0.21505438,1.04159498
0.72885388,0.38849261,0.93719059,0.3653591,0.40736213,1.23622882,3.37403035,0.1628699,1.84007061,1.65596902,0.72038877,0.92012143,1.77931118,1.03386724,-0.20744686,1.00940979
0.69068366,0.34404624,0.92281264,0.35287049,0.35458905,1.30503583,3.28606653,0.13121769,1.85468388,1.64180553,0.68143988,0.92314464,1.76531446,1.08401132,-0.21366926,1.03234744
0.7886104,0.50110352,0.96851778,0.36255831,0.55390435,1.31248367,3.26672649,0.27420884,1.69142497,1.72999465,0.85352319,0.92731375,1.80700505,1.18834257,-0.21948208,1.07826066
0.75632906,0.52906781,0.94040465,0.36456689,0.60334939,1.28616714,3.37403035,0.28677136,1.66001189,1.71924603,0.87407577,0.94449049,1.79887378,1.16806722,-0.21471584,1.06459606
0.73186535,0.49953339,0.94576252,0.35884494,0.57568353,1.27563524,3.26356268,0.27102163,1.80864775,1.68650389,0.83428919,0.93376082,1.78593183,1.11948287,-0.2176431,1.04354286
0.70500267,0.46312037,0.92164487,0.33798608,0.5402953,1.27137077,3.30877209,0.23978508,1.23675847,1.64203691,0.80250794,0.93003118,1.76294124,1.07306349,-0.22178102,1.01480937
0.65987891,0.4101797,0.90404391,0.30381349,0.47981119,1.25868022,3.39376497,0.19139086,1.60756052,1.59118474,0.75470239,0.91830403,1.73030114,1.03100038,-0.21396576,0.99271882
0.70113248,0.53707838,0.92369652,0.33879611,0.64363104,1.22256887,3.22668457,0.3120783,1.66193736,1.66873741,0.91605437,0.9386636,1.75276589,1.19829166,-0.22023638,1.071298
0.71090311,0.55999351,0.911134,0.32276496,0.68366343,1.23917341,3.20432472,0.33246267,1.82992923,1.67879677,0.94309777,0.94387686,1.75767899,1.19435251,-0.22770311,1.07082498
0.6913358,0.53212702,0.90140188,0.32459751,0.65502268,1.22026336,3.33638263,0.31009042,2.0029211,1.64476883,0.91062856,0.93106437,1.74141741,1.14787388,-0.21740462,1.04287231
0.6863451,0.49433699,0.9068954,0.31745794,0.6127277,1.26063907,3.40869474,0.27863193,1.36549222,1.6164335,0.87180769,0.91384709,1.72915399,1.10090744,-0.21488915,1.01504624
0.65503228,0.43670678,0.88312602,0.29348284,0.54417086,1.26695311,3.43519592,0.23049305,1.73979592,1.58232176,0.81926411,0.91391647,1.71019197,1.04530048,-0.22229038,0.98432046
0.7145223,0.55267769,0.91115785,0.3055335,0.68206465,1.25579834,3.26672649,0.33317074,1.67352748,1.64476764,0.9584977,0.92089128,1.72393656,1.19239056,-0.21776572,1.05313993
0.70493311,0.55590934,0.87884432,0.30007526,0.69670886,1.20847332,3.35115266,0.33680981,1.97581351,1.65667772,0.96767122,0.91645491,1.73305058,1.20089841,-0.21535149,1.05454838
0.70064163,0.54543591,0.88871694,0.30111653,0.68405324,1.22723556,3.25229311,0.31722352,2.00703812,1.61983156,0.93924576,0.92041099,1.70968282,1.15167177,-0.22125186,1.03345156
0.68812227,0.51018673,0.91321737,0.358457,0.63614416,1.21792567,3.32826614,0.29011536,1.7891525,1.6452018,0.89782417,0.86157995,1.67950892,1.08660531,-0.21861519,0.99715626
