Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
752,0.00000000,0.00000000,0.00000000,0.11708535,0.36633548,0.70965654,0.27122447,0.41923606,1.18032706,1.15042305,0.23202927,1.05178249,0.19917966,0.49610332,0.35126057,0.74925989,0.72120923,-0.14275728,0.50929207,0.00000000,0.00000000,0.00000000,0,16:25:49.0,0,0
753,0.00000000,0.00000000,0.00000000,0.13314408,0.38711256,0.69749296,0.27588397,0.45103949,1.21558237,1.19064462,0.26089883,1.17861271,0.21207769,0.50938880,0.34061122,0.75848937,0.71299595,-0.14549796,0.50869936,0.00000000,0.00000000,0.00000000,0,16:25:49.0,0,0
754,0.00000000,0.00000000,0.00000000,0.11932586,0.35859737,0.71249503,0.28874472,0.42642474,1.23918283,1.24212801,0.23843490,1.13831496,0.19430068,0.47292787,0.34084210,0.74852771,0.67234504,-0.14998896,0.48871291,0.00000000,0.00000000,0.00000000,0,16:25:50.0,0,0
755,0.00000000,0.00000000,0.00000000,0.10004247,0.31895530,0.69230103,0.27588397,0.38541400,1.21529245,1.32538867,0.20003173,1.16726613,0.15939097,0.43096495,0.32248157,0.73560047,0.63277394,-0.15235384,0.47180852,0.00000000,0.00000000,0.00000000,0,16:25:50.0,0,0
756,0.00000000,0.00000000,0.00000000,0.13953780,0.39168569,0.70936644,0.26553461,0.46425250,1.15945864,1.27084982,0.28171521,1.10920942,0.20950824,0.51169491,0.32786468,0.75369024,0.75310326,-0.13949680,0.54363781,0.00000000,0.00000000,0.00000000,0,16:25:50.0,0,0
757,0.00000000,0.00000000,0.00000000,0.16907318,0.44398496,0.71116006,0.29181597,0.54525453,1.26147485,1.19607842,0.32439047,1.16678786,0.23451579,0.54991972,0.33770341,0.77563107,0.75787002,-0.14490569,0.54365408,0.00000000,0.00000000,0.00000000,0,16:25:50.0,0,0
758,0.00000000,0.00000000,0.00000000,0.15536700,0.43301058,0.68961585,0.29549572,0.54329544,1.24093199,1.25759077,0.32524425,1.18138361,0.22519837,0.53875148,0.34764931,0.77152789,0.73481905,-0.14956848,0.52970117,0.00000000,0.00000000,0.00000000,0,16:25:50.0,0,0
759,0.00000000,0.00000000,0.00000000,0.13904248,0.40235469,0.69857585,0.29564148,0.50517446,1.20792437,1.20918441,0.29259068,1.26269829,0.20257945,0.50385040,0.34073603,0.75726599,0.69870234,-0.15106405,0.51062256,0.00000000,0.00000000,0.00000000,0,16:25:51.0,0,0
760,0.00000000,0.00000000,0.00000000,0.11080661,0.35631582,0.68592280,0.28979692,0.45151800,1.22590709,1.23441327,0.24564284,1.17963874,0.17533965,0.45297015,0.30845767,0.74194640,0.65338916,-0.13785064,0.47864452,0.00000000,0.00000000,0.00000000,0,16:25:51.0,0,0
761,0.00000000,0.00000000,0.00000000,0.12818046,0.40351275,0.68902254,0.27631825,0.50174326,1.18251741,1.31974876,0.30289930,1.19299984,0.20192277,0.52707654,0.31516486,0.75634813,0.76421022,-0.14014867,0.52933151,0.00000000,0.00000000,0.00000000,0,16:25:51.0,0,0
762,0.00000000,0.00000000,0.00000000,0.17036326,0.47806838,0.69091916,0.29450884,0.61379194,1.20472276,1.32758772,0.34875572,1.12084949,0.21869680,0.58075702,0.32988578,0.76339304,0.77276212,-0.14792661,0.53549492,0.00000000,0.00000000,0.00000000,0,16:25:51.0,0,0
763,0.00000000,0.00000000,0.00000000,0.15572757,0.46046102,0.69620878,0.29711547,0.59945416,1.21115959,1.37250030,0.33803859,1.31861496,0.21270879,0.56986243,0.34271342,0.75775707,0.75043362,-0.14911897,0.51920849,0.00000000,0.00000000,0.00000000,0,16:25:51.0,0,0
764,0.00000000,0.00000000,0.00000000,0.13517812,0.42732981,0.66533512,0.27997509,0.56053495,1.20833468,1.30417752,0.30903718,1.17776942,0.19283755,0.53608936,0.31967774,0.75200170,0.71466798,-0.13665454,0.49878976,0.00000000,0.00000000,0.00000000,0,16:25:52.0,0,0
765,0.00000000,0.00000000,0.00000000,0.10332984,0.38411683,0.68364400,0.28472182,0.50590062,1.16727746,1.20918441,0.26098165,1.16215396,0.16054507,0.48572844,0.31544769,0.73483652,0.66769993,-0.13558023,0.47522974,0.00000000,0.00000000,0.00000000,0,16:25:52.0,0,0
766,0.00000000,0.00000000,0.00000000,0.06686712,0.33014983,0.65379649,0.27416173,0.43660331,1.16096854,1.21908951,0.20602064,1.12526023,0.12432771,0.43037841,0.29679486,0.71667409,0.65040618,-0.14122362,0.46321404,0.00000000,0.00000000,0.00000000,0,16:25:52.0,0,0
767,0.00000000,0.00000000,0.00000000,0.12583095,0.44449669,0.66626287,0.27749747,0.57656103,1.19930208,1.27527654,0.31025422,1.11829364,0.19568318,0.56844151,0.34137124,0.74806315,0.76999629,-0.14792661,0.51980513,0.00000000,0.00000000,0.00000000,0,16:25:52.0,0,0
768,0.00000000,0.00000000,0.00000000,0.13276780,0.44924492,0.66357350,0.27510062,0.59207267,1.15219140,1.16562164,0.31507084,1.14370930,0.19132815,0.57467496,0.33301058,0.74205279,0.75061762,-0.13635382,0.50743556,0.00000000,0.00000000,0.00000000,0,16:25:52.0,0,0
769,0.00000000,0.00000000,0.00000000,0.10706636,0.42111278,0.66659158,0.28694934,0.55443829,1.18871713,1.29637277,0.28271478,1.11289227,0.16800722,0.53619438,0.31027019,0.74028474,0.71117175,-0.13750033,0.48974398,0.00000000,0.00000000,0.00000000,0,16:25:53.0,0,0
770,0.00000000,0.00000000,0.00000000,0.08408058,0.37936562,0.64297283,0.27850637,0.49974883,1.10912788,1.35117495,0.23957899,1.08061731,0.14109847,0.49079397,0.30002266,0.72724861,0.66876715,-0.14366412,0.47072032,0.00000000,0.00000000,0.00000000,0,16:25:53.0,0,0
771,0.00000000,0.00000000,0.00000000,0.05892304,0.33339575,0.64256459,0.26683718,0.43472508,1.13825035,1.23225236,0.18415232,1.13658929,0.11273063,0.43649691,0.29205212,0.71095365,0.62346578,-0.13665454,0.44371846,0.00000000,0.00000000,0.00000000,0,16:25:53.0,0,0
772,0.00000000,0.00000000,0.00000000,0.08923828,0.38971904,0.64076138,0.24609585,0.50129300,1.14542639,1.34330118,0.24026848,1.12306333,0.13987766,0.51275563,0.29390973,0.72448987,0.71028900,-0.13320898,0.48986521,0.00000000,0.00000000,0.00000000,0,16:25:53.0,0,0
773,0.00000000,0.00000000,0.00000000,0.09655741,0.40075609,0.62581432,0.27924627,0.50893724,1.16548157,1.19607842,0.23938611,1.14709449,0.15900248,0.51711577,0.30214861,0.74973440,0.71710104,-0.13932444,0.50102830,0.00000000,0.00000000,0.00000000,0,16:25:53.0,0,0
774,0.00000000,0.00000000,0.00000000,0.08864275,0.38777187,0.63975906,0.27943441,0.48199472,1.10429645,1.33096159,0.22698523,1.08785260,0.14876774,0.49656063,0.29694152,0.75424218,0.68881345,-0.14900216,0.48855349,0.00000000,0.00000000,0.00000000,0,16:25:54.0,0,0
775,0.00000000,0.00000000,0.00000000,0.06684781,0.35570723,0.63028485,0.27714401,0.43958095,1.07904077,1.34668458,0.19449219,1.11850166,0.12455529,0.46075580,0.28867847,0.74104923,0.65148813,-0.13655438,0.47013178,0.00000000,0.00000000,0.00000000,0,16:25:54.0,0,0
776,0.00000000,0.00000000,0.00000000,0.04727245,0.30199969,0.64056438,0.27069610,0.37165570,1.13497126,1.33881748,0.13992029,1.09263289,0.09288019,0.40140373,0.28972211,0.72214192,0.60354108,-0.13630418,0.45177290,0.00000000,0.00000000,0.00000000,0,16:25:54.0,0,0
777,0.00000000,0.00000000,0.00000000,0.09062625,0.37436128,0.64635628,0.28305385,0.45646092,1.10268438,1.33096159,0.20578502,1.13418353,0.13475963,0.48871809,0.30005667,0.74631214,0.70401978,-0.14478733,0.50822401,0.00000000,0.00000000,0.00000000,0,16:25:54.0,0,0
778,0.00000000,0.00000000,0.00000000,0.10550424,0.38407263,0.63397580,0.27854732,0.46259761,1.14020145,1.27527654,0.21891129,1.13743532,0.13575168,0.49071160,0.29038474,0.77494967,0.69950151,-0.15347522,0.50877690,0.00000000,0.00000000,0.00000000,0,16:25:54.0,0,0
779,0.00000000,0.00000000,0.00000000,0.09368274,0.35861462,0.64307868,0.29019892,0.42517629,1.12082303,1.27084982,0.19313826,1.10519934,0.12597300,0.45666116,0.27819574,0.77579743,0.66111970,-0.13855170,0.49117666,0.00000000,0.00000000,0.00000000,0,16:25:55.0,0,0
780,0.00000000,0.00000000,0.00000000,0.06337970,0.32217294,0.62607723,0.28150514,0.37930363,1.08756340,1.32538867,0.15879942,1.14202130,0.11313757,0.41628164,0.27630347,0.76838851,0.62056750,-0.14022076,0.47510850,0.00000000,0.00000000,0.00000000,0,16:25:55.0,0,0
781,0.00000000,0.00000000,0.00000000,0.07858441,0.34342059,0.64243567,0.28113014,0.39225817,1.16177452,1.28305042,0.18866955,1.06943440,0.14596041,0.46216467,0.29468474,0.77482128,0.69937211,-0.14904869,0.51916289,0.00000000,0.00000000,0.00000000,0,16:25:55.0,0,0
782,0.00000000,0.00000000,0.00000000,0.12736218,0.39868304,0.66351724,0.30058473,0.46506411,1.17116940,1.33096159,0.21805786,1.08063078,0.15257804,0.48990652,0.32026118,0.78757936,0.70152450,-0.15183508,0.52497625,0.00000000,0.00000000,0.00000000,0,16:25:55.0,0,0
783,0.00000000,0.00000000,0.00000000,0.08866423,0.37442875,0.61478382,0.30242196,0.44542590,1.07477427,1.28305042,0.21186593,1.11942875,0.16059899,0.47717869,0.31788537,0.80283201,0.67907417,-0.13949680,0.51420510,0.00000000,0.00000000,0.00000000,0,16:25:55.0,0,0
784,0.00000000,0.00000000,0.00000000,0.08476053,0.34472498,0.63557905,0.30795464,0.39943886,1.08721888,1.15042305,0.17144780,1.14126015,0.12680255,0.43316713,0.32416216,0.76800948,0.63608229,-0.14087306,0.49730518,0.00000000,0.00000000,0.00000000,0,16:25:56.0,0,0
785,0.00000000,0.00000000,0.00000000,0.04712683,0.28838438,0.60135734,0.29615471,0.33104730,1.07769644,1.39628768,0.12071490,1.05741179,0.10311507,0.37764624,0.29898328,0.76679701,0.58625269,-0.14733635,0.47229913,0.00000000,0.00000000,0.00000000,0,16:25:56.0,0,0
786,0.00000000,0.00000000,0.00000000,0.08604202,0.34337944,0.61253589,0.28431574,0.39219475,1.08325696,1.35449004,0.17476782,1.10378647,0.14414884,0.45210758,0.31164202,0.76538718,0.67969543,-0.14663483,0.51785463,0.00000000,0.00000000,0.00000000,0,16:25:56.0,0,0
787,0.00000000,0.00000000,0.00000000,0.09960762,0.37296030,0.62438506,0.31396559,0.43327171,1.13792753,1.26309323,0.19106551,1.12747753,0.14294641,0.45886064,0.32127348,0.77441609,0.67831743,-0.14022076,0.52172750,0.00000000,0.00000000,0.00000000,0,16:25:56.0,0,0
788,0.00000000,0.00000000,0.00000000,0.08142870,0.34854835,0.62834394,0.30852145,0.40751693,1.12361145,1.37479293,0.17179354,1.12631345,0.13521802,0.43169424,0.34274274,0.76735717,0.64300925,-0.14354149,0.50269049,0.00000000,0.00000000,0.00000000,0,16:25:56.0,0,0
789,0.00000000,0.00000000,0.00000000,0.06014906,0.30261609,0.61075163,0.30710399,0.35405377,1.13066733,1.29637277,0.13378902,1.12984896,0.10858025,0.38752684,0.33212095,0.75584549,0.59920317,-0.14810820,0.47609195,0.00000000,0.00000000,0.00000000,0,16:25:57.0,0,0
790,0.00000000,0.00000000,0.00000000,0.02602530,0.25105619,0.59728134,0.30266079,0.28671333,1.14343059,1.27302647,0.07999127,1.03726220,0.08820532,0.32641548,0.30160353,0.73925549,0.54477584,-0.14035164,0.44364336,0.00000000,0.00000000,0.00000000,0,16:25:57.0,0,0
791,0.00000000,0.00000000,0.00000000,-0.01104945,0.19145395,0.58000380,0.28614876,0.20935105,1.06708550,1.38612235,0.02011242,1.14458966,0.04957163,0.26184139,0.27645195,0.71847904,0.50511605,-0.13303474,0.42143929,0.00000000,0.00000000,0.00000000,0,16:25:57.0,0,0
792,0.00000000,0.00000000,0.00000000,0.03119584,0.28087643,0.61233145,0.28935871,0.32172677,1.10348499,1.29972661,0.10575262,1.13486397,0.10441788,0.36675560,0.32977092,0.73577911,0.62380594,-0.14105316,0.48107406,0.00000000,0.00000000,0.00000000,0,16:25:57.0,0,0
793,0.00000000,0.00000000,0.00000000,0.03381984,0.28578082,0.60811770,0.28076482,0.33516321,1.10267591,1.33316290,0.11077600,1.17851734,0.10925445,0.36674333,0.32063633,0.73621035,0.60333979,-0.14970368,0.46606144,0.00000000,0.00000000,0.00000000,0,16:25:57.0,0,0
794,0.00000000,0.00000000,0.00000000,0.01111155,0.25186887,0.59933227,0.28239825,0.29509482,1.11569941,1.37479293,0.07545462,1.15631855,0.09440684,0.31414488,0.30983177,0.72642130,0.55773813,-0.13410969,0.44074717,0.00000000,0.00000000,0.00000000,0,16:25:58.0,0,0
795,0.00000000,0.00000000,0.00000000,-0.01881586,0.20812151,0.58329761,0.27532035,0.23762107,1.11083496,1.33881748,0.03135520,1.15326834,0.05786711,0.26707137,0.31089410,0.70824242,0.51578432,-0.13221169,0.41184923,0.00000000,0.00000000,0.00000000,0,16:25:58.0,0,0
796,0.00000000,0.00000000,0.00000000,-0.04621761,0.15449463,0.58699387,0.26254421,0.17002928,1.12671638,1.37028277,-0.02463739,1.16110492,0.02844171,0.20880546,0.29631811,0.69032609,0.46897629,-0.13786085,0.38547555,0.00000000,0.00000000,0.00000000,0,16:25:58.0,0,0
797,0.00000000,0.00000000,0.00000000,-0.08403948,0.09796734,0.58288527,0.23006463,0.10059853,1.06655860,1.37479293,-0.05598447,1.19220006,0.01113160,0.18424757,0.29658565,0.68030912,0.51958936,-0.14337553,0.41506207,0.00000000,0.00000000,0.00000000,0,16:25:58.0,0,0
798,0.00000000,0.00000000,0.00000000,-0.02900905,0.20724891,0.59684747,0.23480964,0.22798249,1.08008170,1.31974876,0.02560350,1.10555577,0.06057144,0.28112963,0.29275224,0.69990742,0.56450230,-0.12941310,0.42646411,0.00000000,0.00000000,0.00000000,0,16:25:58.0,0,0
799,0.00000000,0.00000000,0.00000000,-0.02208527,0.20353502,0.58719271,0.24172646,0.22382903,1.13718784,1.28079689,0.01575401,1.09263289,0.06122936,0.26544660,0.28042260,0.69932961,0.54230380,-0.12983736,0.42150742,0.00000000,0.00000000,0.00000000,0,16:25:59.0,0,0
800,0.00000000,0.00000000,0.00000000,-0.05108607,0.16921487,0.56948900,0.24467883,0.17943674,1.10574651,1.40647233,-0.01929046,1.14880812,0.03252923,0.22195935,0.27726290,0.69129395,0.50543439,-0.13708679,0.40040994,0.00000000,0.00000000,0.00000000,0,16:25:59.0,0,0
801,0.00000000,0.00000000,0.00000000,-0.07905369,0.13508490,0.56464106,0.22303437,0.12868695,1.05298400,1.35898685,-0.06263696,1.12363088,0.00116038,0.17893659,0.26977426,0.68434006,0.46615380,-0.14177856,0.38064530,0.00000000,0.00000000,0.00000000,0,16:25:59.0,0,0
802,0.00000000,0.00000000,0.00000000,-0.10354231,0.08574101,0.56578308,0.21646149,0.05976028,1.06942987,1.46009421,-0.11718804,1.11689401,-0.02449092,0.12079106,0.25450647,0.66839981,0.42026353,-0.12616111,0.35825053,0.00000000,0.00000000,0.00000000,0,16:25:59.0,0,0
803,0.00000000,0.00000000,0.00000000,-0.06775408,0.14879408,0.57565659,0.20502302,0.12692468,1.04848015,1.49576545,-0.05075893,1.16446793,0.01912348,0.21117228,0.27636042,0.68296987,0.52731413,-0.12893793,0.41533870,0.00000000,0.00000000,0.00000000,0,16:25:59.0,0,0
804,0.00000000,0.00000000,0.00000000,-0.05023505,0.17070864,0.56511003,0.22253774,0.15568133,1.04994774,1.41220486,-0.04155013,1.06375372,0.03703637,0.22522938,0.28698769,0.70305133,0.53925431,-0.13790876,0.42492127,0.00000000,0.00000000,0.00000000,0,16:26:00.0,0,0
805,0.00000000,0.00000000,0.00000000,-0.04643334,0.16257215,0.58111042,0.23619321,0.13877918,1.05266809,1.38834703,-0.05080901,1.13140762,0.02066881,0.21487549,0.26288804,0.70057803,0.52175307,-0.14070237,0.42051706,0.00000000,0.00000000,0.00000000,0,16:26:00.0,0,0
806,0.00000000,0.00000000,0.00000000,-0.05543475,0.12455674,0.55178934,0.21738678,0.09425094,1.04397833,1.45783985,-0.07922457,1.04865646,0.00004220,0.18420874,0.26558083,0.69207960,0.49160263,-0.12633690,0.40898579,0.00000000,0.00000000,0.00000000,0,16:26:00.0,0,0
807,0.00000000,0.00000000,0.00000000,-0.07905467,0.08966090,0.54052693,0.22261320,0.03959420,1.04209840,1.47967219,-0.12542698,1.07575083,-0.02382939,0.13761860,0.23031858,0.68295968,0.44820607,-0.12858704,0.38300422,0.00000000,0.00000000,0.00000000,0,16:26:00.0,0,0
808,0.00000000,0.00000000,0.00000000,-0.10734648,0.03652751,0.54408026,0.21280840,-0.02845567,0.96213031,1.44178557,-0.17399007,1.05878568,-0.04843737,0.08785909,0.24792576,0.66910958,0.44302332,-0.13588730,0.39024812,0.00000000,0.00000000,0.00000000,0,16:26:00.0,0,0
809,0.00000000,0.00000000,0.00000000,-0.03726804,0.14655329,0.54644322,0.21144870,0.09610476,0.99286777,1.36238074,-0.07624847,0.98359436,0.01743346,0.21703148,0.24592431,0.71254736,0.55968314,-0.14426647,0.46439239,0.00000000,0.00000000,0.00000000,0,16:26:01.0,0,0
810,0.00000000,0.00000000,0.00000000,0.01005488,0.17155720,0.53558439,0.25637874,0.11830759,1.00489426,1.33543873,-0.05680335,1.12805712,0.03277915,0.23184556,0.27458307,0.73341978,0.53922260,-0.13161443,0.46145281,0.00000000,0.00000000,0.00000000,0,16:26:01.0,0,0
811,0.00000000,0.00000000,0.00000000,-0.04852185,0.13654780,0.54261947,0.24062245,0.06900702,0.98508543,1.34102225,-0.08148633,1.10749006,0.02914611,0.21580914,0.29003933,0.77264243,0.51416188,-0.13712668,0.42125666,0.00000000,0.00000000,0.00000000,0,16:26:01.0,0,0
812,0.00000000,0.00000000,0.00000000,-0.05567726,0.08604443,0.51735538,0.25515592,0.02158937,0.95959103,1.33096159,-0.12876740,1.09187508,0.01963352,0.16866113,0.26475409,0.74169940,0.45801479,-0.14211583,0.40470967,0.00000000,0.00000000,0.00000000,0,16:26:01.0,0,0
813,0.00000000,0.00000000,0.00000000,-0.06280925,0.05140256,0.51862639,0.24493665,-0.03079699,0.98995864,1.39398575,-0.17220592,1.06221116,0.00254893,0.12403514,0.25636408,0.70085138,0.40272427,-0.14560674,0.39269391,0.00000000,0.00000000,0.00000000,0,16:26:01.0,0,0
814,0.00000000,0.00000000,0.00000000,-0.01795358,0.14433880,0.54806113,0.25655994,0.07470943,1.04953468,1.43377674,-0.09880042,1.05701041,0.04321241,0.21770455,0.26944089,0.71375501,0.50678968,-0.13535838,0.44258773,0.00000000,0.00000000,0.00000000,0,16:26:02.0,0,0
815,0.00000000,0.00000000,0.00000000,0.00137790,0.14614753,0.50959694,0.24370824,0.07861090,1.03617859,1.44410801,-0.09348982,1.10178387,0.04601814,0.23404086,0.28005466,0.70597619,0.51092803,-0.13712668,0.45540309,0.00000000,0.00000000,0.00000000,0,16:26:02.0,0,0
816,0.00000000,0.00000000,0.00000000,-0.00755589,0.12898405,0.52802706,0.21533561,0.06019823,0.98307234,1.43953872,-0.11507271,1.07661438,0.02439931,0.21238349,0.28596300,0.66237277,0.46942917,-0.14643061,0.43002561,0.00000000,0.00000000,0.00000000,0,16:26:02.0,0,0
817,0.00000000,0.00000000,0.00000000,-0.03230255,0.08773244,0.49669966,0.19151236,0.01916907,0.97109807,1.46814251,-0.15775695,1.12305033,-0.00481357,0.16868697,0.26705134,0.65287876,0.42644426,-0.14413384,0.41076627,0.00000000,0.00000000,0.00000000,0,16:26:02.0,0,0
818,0.00000000,0.00000000,0.00000000,-0.07732312,0.03734023,0.49484795,0.16661157,-0.04158296,0.98399079,1.40989649,-0.20352998,1.13804924,-0.02835996,0.11992263,0.27836704,0.63333350,0.38027939,-0.13293156,0.38731843,0.00000000,0.00000000,0.00000000,0,16:26:02.0,0,0
819,0.00000000,0.00000000,0.00000000,-0.01824562,0.12619039,0.49103865,0.17851220,0.06340659,1.00001037,1.36238074,-0.13344502,1.00579941,-0.00201049,0.20711209,0.28684777,0.65652651,0.48940349,-0.13944761,0.44062963,0.00000000,0.00000000,0.00000000,0,16:26:03.0,0,0
820,0.00000000,0.00000000,0.00000000,-0.02525572,0.11963852,0.50019574,0.14697437,0.06361916,1.01228988,1.41220486,-0.12616929,1.11101401,-0.00479458,0.20904420,0.28597128,0.66479272,0.47661179,-0.14448419,0.43397826,0.00000000,0.00000000,0.00000000,0,16:26:03.0,0,0
821,0.00000000,0.00000000,0.00000000,-0.04109488,0.08613500,0.50816351,0.15081242,0.02951235,1.00976503,1.44178557,-0.15977195,1.05557644,-0.02429553,0.16050930,0.26236722,0.65521210,0.42702562,-0.13303474,0.40328318,0.00000000,0.00000000,0.00000000,0,16:26:03.0,0,0
822,0.00000000,0.00000000,0.00000000,-0.06680622,0.04627867,0.49910280,0.14628573,-0.01709598,0.98233265,1.39064658,-0.19854975,1.05716944,-0.05215050,0.11171609,0.25309116,0.64661676,0.38217616,-0.12918605,0.37800393,0.00000000,0.00000000,0.00000000,0,16:26:03.0,0,0
823,0.00000000,0.00000000,0.00000000,-0.02437825,0.10995170,0.50650686,0.11815525,0.05653033,0.97197676,1.45783985,-0.15518734,1.09163439,-0.06789327,0.18420109,0.29332107,0.62991130,0.45490900,-0.13915591,0.41585800,0.00000000,0.00000000,0.00000000,0,16:26:03.0,0,0
824,0.00000000,0.00000000,0.00000000,-0.04179059,0.08201396,0.55302703,0.03224359,0.04093373,0.80546367,1.35677493,-0.18251306,1.06440067,-0.21993481,0.17797816,0.30622789,0.57934469,0.44040334,-0.14490569,0.40123609,0.00000000,0.00000000,0.00000000,0,16:26:04.0,0,0
825,0.00000000,0.00000000,0.00000000,-0.04312302,0.05092009,0.56495816,0.03139188,0.01588219,0.78227448,1.53289616,-0.20928283,1.01588452,-0.21929157,0.13394234,0.27724957,0.57012564,0.39745879,-0.12901154,0.37664455,0.00000000,0.00000000,0.00000000,0,16:26:04.0,0,0
826,0.00000000,0.00000000,0.00000000,-0.07057784,0.01049423,0.53964537,0.01973470,-0.02663349,0.72719431,1.60423541,-0.24896106,0.93249160,-0.25893518,0.09569877,0.26236567,0.55257040,0.35824591,-0.12923610,0.35525203,0.00000000,0.00000000,0.00000000,0,16:26:04.0,0,0
827,0.00000000,0.00000000,0.00000000,-0.05396447,0.04959077,0.56448311,0.00238736,0.01801220,0.71912622,1.57727504,-0.21155576,0.98260176,-0.23557265,0.14588341,0.27729696,0.56274796,0.43242547,-0.13815270,0.38880914,0.00000000,0.00000000,0.00000000,0,16:26:04.0,0,0
828,0.00000000,0.00000000,0.00000000,-0.04937579,0.04854534,0.54757744,-0.00356356,0.02683795,0.75484735,1.54685891,-0.22815470,1.04029560,-0.27100328,0.12869783,0.29210278,0.55108851,0.40900779,-0.13777883,0.37009323,0.00000000,0.00000000,0.00000000,0,16:26:04.0,0,0
829,0.00000000,0.00000000,0.00000000,-0.07042607,0.02031586,0.54100800,-0.00309468,0.00134708,0.74198443,1.56668258,-0.25525975,0.91034067,-0.29319409,0.09538458,0.29619291,0.53606004,0.37909099,-0.12531260,0.34587964,0.00000000,0.00000000,0.00000000,0,16:26:05.0,0,0
830,0.00000000,0.00000000,0.00000000,-0.09115175,-0.01888757,0.54471344,-0.01979284,-0.03932068,0.71454656,1.53632629,-0.29594705,0.87264514,-0.31823722,0.05506053,0.26343250,0.51964146,0.34064463,-0.12526198,0.32921845,0.00000000,0.00000000,0.00000000,0,16:26:05.0,0,0
831,0.00000000,0.00000000,0.00000000,-0.11706864,-0.06974666,0.53926599,-0.03165999,-0.09705969,0.67250651,1.46009421,-0.34086129,0.89650261,-0.35688218,0.00779557,0.25997779,0.49583876,0.33583638,-0.13096206,0.33105749,0.00000000,0.00000000,0.00000000,0,16:26:05.0,0,0
832,0.00000000,0.00000000,0.00000000,-0.07534591,0.00551215,0.54425323,-0.02700699,-0.00607066,0.69985431,1.47967219,-0.27880025,1.01097453,-0.32820854,0.08893389,0.24688333,0.50656426,0.39767051,-0.13446060,0.36252517,0.00000000,0.00000000,0.00000000,0,16:26:05.0,0,0
833,0.00000000,0.00000000,0.00000000,-0.07447833,-0.00376609,0.54699749,-0.03592094,-0.01047484,0.70956242,1.56906021,-0.29359224,0.94320101,-0.34797221,0.06419001,0.25526658,0.49604943,0.37924466,-0.12240931,0.35358474,0.00000000,0.00000000,0.00000000,0,16:26:05.0,0,0
834,0.00000000,0.00000000,0.00000000,-0.09957992,-0.04054040,0.52134317,-0.04174250,-0.05132781,0.69072264,1.64571130,-0.32887229,0.87004471,-0.37099454,0.02517645,0.23807248,0.48864198,0.34339216,-0.12240931,0.34056491,0.00000000,0.00000000,0.00000000,0,16:26:06.0,0,0
835,0.00000000,0.00000000,0.00000000,-0.13028908,-0.07755627,0.53356743,-0.04072228,-0.09602332,0.65118384,1.59366608,-0.36734328,0.86430824,-0.39899290,-0.01626743,0.23755601,0.46702090,0.30906314,-0.12881559,0.32328939,0.00000000,0.00000000,0.00000000,0,16:26:06.0,0,0
836,0.00000000,0.00000000,0.00000000,-0.09691200,-0.01581841,0.53302568,-0.05349908,-0.02813185,0.67816329,1.58311772,-0.31602412,0.96191579,-0.36840680,0.05478516,0.24308184,0.47731340,0.39211833,-0.12931202,0.37701312,0.00000000,0.00000000,0.00000000,0,16:26:06.0,0,0
837,0.00000000,0.00000000,0.00000000,-0.10105716,-0.02282270,0.53070104,-0.03950365,-0.03356339,0.64331925,1.57727504,-0.31962407,1.02258408,-0.37471497,0.04903880,0.25164226,0.48774955,0.39777318,-0.12158228,0.37983930,0.00000000,0.00000000,0.00000000,0,16:26:06.0,0,0
838,0.00000000,0.00000000,0.00000000,-0.10862889,-0.04427330,0.53500742,-0.04632208,-0.05534255,0.64036739,1.52825010,-0.34119275,0.82178795,-0.39645666,0.02511992,0.23512384,0.47583902,0.37182263,-0.12461115,0.37066182,0.00000000,0.00000000,0.00000000,0,16:26:06.0,0,0
839,0.00000000,0.00000000,0.00000000,-0.13733651,-0.07293577,0.50426775,-0.05886135,-0.09060640,0.61968648,1.58781183,-0.36901325,0.92206895,-0.42038104,-0.00379072,0.23136362,0.46666154,0.34633192,-0.13073894,0.35956272,0.00000000,0.00000000,0.00000000,0,16:26:07.0,0,0
840,0.00000000,0.00000000,0.00000000,-0.16053440,-0.11587939,0.50892580,-0.05410913,-0.14473341,0.62694108,1.53632629,-0.39943796,0.91740900,-0.43192434,-0.03103583,0.24661195,0.45963603,0.38077906,-0.12538619,0.37898713,0.00000000,0.00000000,0.00000000,0,16:26:07.0,0,0
841,0.00000000,0.00000000,0.00000000,-0.09207872,-0.01081148,0.51797986,-0.04497014,-0.03072435,0.64373368,1.51198316,-0.31054506,0.82187647,-0.38644308,0.08791765,0.25337619,0.49770874,0.45676127,-0.12281120,0.42242140,0.00000000,0.00000000,0.00000000,0,16:26:07.0,0,0
842,0.00000000,0.00000000,0.00000000,-0.07959381,0.00199057,0.52849400,-0.04088669,-0.01966275,0.63254803,1.60423541,-0.29931825,0.84581757,-0.37423116,0.09550522,0.25655144,0.51070482,0.45027110,-0.12788594,0.42974985,0.00000000,0.00000000,0.00000000,0,16:26:07.0,0,0
