CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
-0.66380012,0.35613573,-0.26614869,-0.2683244,0.52724111,0.72638053,0.36915183,-0.25515023,0.30810463,0.49569559,0.04415172,0.00880643,-0.32484418,0.46910003,-0.93504387,-0.4434261
-0.71049893,0.36062729,-0.26809424,-0.25028184,0.53067213,0.72910869,0.36352816,-0.21086328,0.31025356,0.50914228,0.0434145,0.01298901,-0.31093305,0.48338592,-0.93383151,-0.41824916
-0.67728484,0.28830782,-0.26404122,-0.24598096,0.4447577,0.73213947,0.44244763,-0.221645,0.31068587,0.49976727,-0.01838086,0.02170467,-0.31995156,0.45362452,-0.9452464,-0.4101688
-0.66228104,0.17197728,-0.25436902,-0.25338617,0.34008372,0.69645971,0.40315589,-0.26256093,0.28605354,0.48747835,-0.08107185,0.01166583,-0.31450936,0.36718088,-0.94516563,-0.46548432
-0.66686171,0.27148262,-0.26326835,-0.25576347,0.42139763,0.71882474,0.33576125,-0.30489424,0.28879482,0.479801,0.00946515,0.01624931,-0.30806708,0.46260917,-0.94789487,-0.4369418
-0.68693829,0.39481676,-0.25501639,-0.25387284,0.54628617,0.72934765,0.28294489,-0.25626487,0.30084434,0.49196827,0.0373418,0.01208916,-0.30849355,0.48590961,-0.9494468,-0.40902036
-0.69440854,0.35189945,-0.25423619,-0.23774245,0.50227928,0.72197974,0.33176842,-0.25089157,0.29305735,0.49635023,0.00542035,0.01503975,-0.31914845,0.47660214,-0.95231724,-0.39057091
-0.6521278,0.21422386,-0.25785342,-0.2462863,0.37041104,0.72133094,0.394463,-0.2911343,0.28006452,0.48294541,-0.06606241,0.01902328,-0.33217958,0.41635206,-0.95044672,-0.40797228
-0.64435953,0.13776532,-0.25450796,-0.24338259,0.27222189,0.71214777,0.3403264,-0.29836372,0.28440383,0.47472817,-0.09146871,0.01834075,-0.32566875,0.43319407,-0.95285428,-0.42673406
-0.63355172,0.37340596,-0.24794896,-0.2434819,0.52196097,0.73114431,0.33189234,-0.22962528,0.3019681,0.50817907,0.03438568,0.01211951,-0.30479759,0.47114876,-0.92687285,-0.41244072
-0.66740352,0.39122862,-0.25378764,-0.21929872,0.52253556,0.72238266,0.29454401,-0.16792835,0.29730248,0.51175457,0.02800399,0.01603338,-0.3325139,0.49184442,-0.91375661,-0.38069978
-0.65744621,0.25350839,-0.24849534,-0.22357661,0.39512318,0.71494037,0.37193513,-0.22459351,0.29621527,0.51379669,-0.02757447,0.01153841,-0.33944228,0.45085666,-0.9236843,-0.35972738
-0.59496248,0.22497478,-0.24593848,-0.21788694,0.36072871,0.72496861,0.4631336,-0.23579325,0.29815087,0.51948071,0.01836359,0.00621013,-0.33750254,0.5220443,-0.92180419,-0.34254083
-0.54610169,0.36049411,-0.2530905,-0.216233,0.51184797,0.74116367,0.47468081,-0.20624454,0.31562015,0.53740019,0.05820749,0.01497758,-0.32651067,0.49671882,-0.92312491,-0.3698087
-0.64067113,0.35906503,-0.25415942,-0.20117941,0.49753755,0.76094157,0.42063588,-0.20432988,0.32435092,0.53659737,0.03551088,0.01122954,-0.27693871,0.47622734,-0.94201237,-0.3652828
-0.71580595,0.26641747,-0.25763988,-0.19677012,0.39988708,0.75001967,0.3646732,-0.22032048,0.31805146,0.52876157,-0.01738266,0.00796566,-0.27813804,0.44194993,-0.94637591,-0.34858167
-0.6432758,0.25365093,-0.26010495,-0.18887371,0.37936291,0.75118583,0.44662747,-0.24922338,0.33943585,0.51902449,0.03602485,0.00948038,-0.30646035,0.56793875,-0.93902177,-0.27421409
-0.4973501,0.40742147,-0.25769445,-0.20084549,0.55941081,0.78650898,0.57622409,-0.21936312,0.36746666,0.54931372,0.11143084,0.01018135,-0.29284075,0.56784946,-0.94209528,-0.2997241
-0.5396542,0.37991595,-0.26454112,-0.18959241,0.52874494,0.78865391,0.50745791,-0.21795321,0.36729196,0.5544517,0.0920288,0.00507149,-0.28925002,0.51880962,-0.94619131,-0.33387944
-0.64621651,0.30801058,-0.27408943,-0.18905087,0.45174116,0.77128375,0.40562344,-0.25446135,0.35558623,0.52850896,0.01792179,0.00754397,-0.28606376,0.46542883,-0.95991206,-0.34223613
-0.70104057,0.21235009,-0.27226818,-0.19277187,0.34119335,0.76489049,0.37193513,-0.28959468,0.34638628,0.50451559,-0.04506862,0.00403832,-0.28222793,0.40874514,-0.97592056,-0.34208122
-0.53442359,0.41708511,-0.26749575,-0.2180464,0.56069618,0.79205406,0.55745882,-0.2782312,0.38092479,0.5361678,0.12535913,0.00137717,-0.28996223,0.5880239,-0.95823991,-0.26352048
-0.48852777,0.40593255,-0.27710313,-0.18146408,0.54219049,0.79552633,0.57247216,-0.20732653,0.37346178,0.54989141,0.11302748,0.00403755,-0.28980419,0.54649311,-0.94934136,-0.30385163
-0.59556651,0.36217314,-0.28129613,-0.17085555,0.4887712,0.79503644,0.4644722,-0.20272307,0.37574396,0.54539829,0.05221902,0.00414006,-0.27636626,0.47002101,-0.93951672,-0.35604373
-0.6901117,0.26987237,-0.27830556,-0.17975222,0.39195952,0.77495474,0.37724209,-0.20105559,0.35209414,0.53404981,-0.00350578,0.00113974,-0.28899899,0.43286729,-0.93761235,-0.32666063
-0.6921882,0.16206604,-0.28157291,-0.17652975,0.26811659,0.70958596,0.30447596,0.0464386,0.26220673,0.55226773,-0.0928001,0.00130819,-0.2388276,0.41946799,-0.8963505,-0.26746544
-0.51472694,0.36612907,-0.24917401,-0.25837898,0.52414948,0.74595886,0.57524031,0.03288562,0.21881607,0.59851265,0.09991184,0.00054679,-0.20075385,0.55211353,-0.8370111,-0.26374269
-0.49882773,0.36625862,-0.28054219,-0.23028472,0.5090279,0.74939758,0.5387888,-0.03305455,0.2547034,0.59883434,0.08349709,0.00075083,-0.21534887,0.50564718,-0.84935337,-0.29901335
-0.62667674,0.29688168,-0.29085529,-0.19513009,0.42660287,0.7606011,0.44296029,-0.08355967,0.29502612,0.57265812,0.00512362,0.0025277,-0.23005994,0.4341656,-0.86960566,-0.32745475
-0.71985847,0.20827603,-0.27964258,-0.19746743,0.32657421,0.74870628,0.34130648,-0.14958525,0.30492368,0.55194283,-0.04447011,-0.00140064,-0.26160076,0.39308387,-0.88951516,-0.31161016
-0.65785587,0.16365077,-0.26606968,-0.19340752,0.25749031,0.74827236,0.28786945,-0.15650141,0.30765128,0.54844767,-0.03602627,-0.00458238,-0.26301903,0.48805285,-0.88769788,-0.25719097
-0.51640826,0.38744372,-0.26809424,-0.2010171,0.4923968,0.75765777,0.38208961,-0.13275434,0.31814113,0.55487627,0.04051691,-0.00296297,-0.2575191,0.49447441,-0.89263219,-0.27232492
-0.55742687,0.33810571,-0.26326835,-0.20724481,0.43583876,0.76354033,0.41242132,-0.14029664,0.31401792,0.54730529,-0.00761583,-0.00530611,-0.2629686,0.45869488,-0.89700603,-0.30838493
-0.63567466,0.2246979,-0.26010495,-0.21714523,0.31729144,0.74145001,0.36013845,-0.17138329,0.30591163,0.53546506,-0.07379579,-0.00675899,-0.25430954,0.39927638,-0.89796263,-0.30980343
-0.66370314,0.15793628,-0.25635734,-0.21558914,0.23777068,0.73000437,0.26472324,-0.19804172,0.28703648,0.51448321,-0.11793694,-0.00629281,-0.25712699,0.33655995,-0.90688491,-0.33386344
-0.57405102,0.35087627,-0.24838711,-0.23202616,0.41891441,0.74185246,0.30680123,-0.19875149,0.30471569,0.52935976,0.00978057,-0.01097162,-0.27614236,0.46882945,-0.89869708,-0.30120951
-0.57671356,0.31050035,-0.24980229,-0.22178921,0.37450126,0.73695862,0.30835256,-0.19082923,0.30178291,0.52420652,-0.04688631,-0.00738106,-0.25489113,0.42829418,-0.89529872,-0.3203505
-0.633196,0.23160389,-0.24978465,-0.22336991,0.29322934,0.74000263,0.33245659,-0.22309095,0.30224076,0.50586283,-0.11059308,-0.01093476,-0.27621472,0.38083228,-0.8951183,-0.33980086
-0.69175261,0.14006869,-0.24982165,-0.23241015,0.19214407,0.72268277,0.25082493,-0.24688883,0.28279358,0.49894324,-0.14424723,-0.0152011,-0.25775734,0.32039621,-0.90826482,-0.36142349
-0.6259163,0.29754966,-0.24970005,-0.24388009,0.33204705,0.73567456,0.28087902,-0.2531403,0.29786941,0.50583309,-0.03488232,-0.01112253,-0.26948965,0.45037663,-0.91153872,-0.30946618
-0.59507871,0.28976867,-0.24566829,-0.23869364,0.32710525,0.7378273,0.28150508,-0.24431828,0.29229504,0.51121169,-0.08118499,-0.01391004,-0.27106985,0.41273832,-0.91859698,-0.32845592
-0.6342932,0.22290121,-0.24485531,-0.22973101,0.25885463,0.73441911,0.31961209,-0.25614265,0.28750303,0.50224316,-0.13523257,-0.01236775,-0.28365329,0.33816516,-0.91423941,-0.38937965
-0.70654422,0.11489493,-0.24565503,-0.24120405,0.1467074,0.72632504,0.31125182,-0.28282708,0.28689566,0.48318022,-0.20359254,-0.01339501,-0.27475634,0.28648409,-0.91196871,-0.38565704
-0.65847087,0.33749911,-0.24133429,-0.26397586,0.35957897,0.74108249,0.33577716,-0.24942666,0.30983514,0.50358498,-0.04320535,-0.01865403,-0.28139558,0.43839577,-0.90905064,-0.33347887
-0.64218944,0.34308484,-0.24615452,-0.23572208,0.35357198,0.74035782,0.25062951,-0.23008612,0.31310743,0.52393281,-0.03952052,-0.01414979,-0.28267208,0.42912221,-0.91464597,-0.33975893
-0.6348061,0.26730934,-0.24777654,-0.24672237,0.27439186,0.74464285,0.28697768,-0.25693029,0.30787334,0.50992018,-0.11226553,-0.01793804,-0.27942181,0.36862257,-0.91511375,-0.35466215
-0.68929487,0.15382394,-0.25113481,-0.24936034,0.16438164,0.72247976,0.32947862,-0.28305227,0.29754719,0.49433911,-0.19295016,-0.01536408,-0.29356655,0.28835243,-0.92574775,-0.39581716
-0.65657037,0.33858854,-0.25104338,-0.27108911,0.34477836,0.74955326,0.41855663,-0.26705265,0.31918576,0.50616956,-0.03951577,-0.01641539,-0.28370053,0.43159133,-0.91732585,-0.36415449
-0.67957461,0.38655248,-0.25087011,-0.24923997,0.38824639,0.7515806,0.32001966,-0.21396653,0.31886914,0.53408611,-0.0032721,-0.0168489,-0.28077605,0.42451379,-0.91307026,-0.37257504
-0.72487682,0.36728835,-0.26583505,-0.2344844,0.35628253,0.75254482,0.29378837,-0.22360721,0.31769848,0.52754116,-0.04702919,-0.01521964,-0.28862354,0.39905545,-0.91523576,-0.36241686
-0.7138347,0.2160881,-0.26211524,-0.25264806,0.21018529,0.74482572,0.30678299,-0.23596884,0.29542083,0.50821543,-0.11745388,-0.01935735,-0.29187435,0.34851748,-0.92483407,-0.36948094
-0.71023577,0.07686479,-0.26465923,-0.23973788,0.07518777,0.71759212,0.27703613,-0.24388276,0.28882957,0.48914379,-0.20409,-0.01576074,-0.28094405,0.28159466,-0.91449398,-0.41648439
-0.64206016,0.34908205,-0.26061228,-0.23921381,0.35012445,0.74503618,0.40292624,-0.17847078,0.30148619,0.51917952,-0.01664405,-0.01667471,-0.27393198,0.44031277,-0.89664042,-0.37836692
-0.68696511,0.39547348,-0.26256922,-0.21725082,0.38226822,0.73579931,0.35283631,-0.12487474,0.30499268,0.53290772,0.00353973,-0.01198065,-0.26715207,0.43632433,-0.88960457,-0.37297687
-0.72941881,0.32119018,-0.27149129,-0.25041893,0.30664915,0.7528854,0.32029206,-0.2059993,0.30406255,0.52016222,-0.05926714,-0.01336808,-0.26696235,0.39646912,-0.91218537,-0.37185177
-0.7151531,0.17147371,-0.26541424,-0.25113386,0.16168453,0.74096918,0.31834421,-0.23864901,0.29328716,0.50428903,-0.1345506,-0.0176462,-0.26918539,0.33609518,-0.92653596,-0.38798234
-0.72325343,0.04391828,-0.27098539,-0.25052413,0.03756559,0.73633468,0.28728282,-0.28539038,0.29433861,0.48532626,-0.20572618,-0.01308665,-0.27698398,0.32911688,-0.91870064,-0.4102807
-0.67123371,0.34809771,-0.26503202,-0.26824781,0.3330664,0.75444961,0.38757876,-0.25385591,0.31378135,0.5133062,-0.02282924,-0.0145644,-0.27199873,0.42514715,-0.91498345,-0.39229575
-0.70960939,0.37568831,-0.27884063,-0.25271112,0.35849485,0.75002486,0.35195512,-0.22657374,0.30796862,0.51790124,-0.01773292,-0.01007878,-0.26641619,0.41874698,-0.91707414,-0.38369378
-0.73238176,0.25229749,-0.27483231,-0.25066793,0.23181166,0.75288653,0.32928407,-0.24400912,0.30776012,0.50260878,-0.09854323,-0.01456057,-0.27705914,0.38570186,-0.91827828,-0.37364957
-0.71692979,0.11774133,-0.2782127,-0.25638479,0.10136438,0.73050225,0.31568119,-0.25138438,0.28976285,0.48883468,-0.17834578,-0.01223039,-0.27962792,0.3127856,-0.91385251,-0.40407023
-0.71247864,0.01415806,-0.27160737,-0.25571421,-0.00328921,0.73035467,0.27789116,-0.30109811,0.29281947,0.47237524,-0.21148014,-0.01193499,-0.30687621,0.34790894,-0.91732585,-0.41718739
-0.68026292,0.30112368,-0.26559767,-0.26639953,0.28752065,0.73960608,0.34683475,-0.26224151,0.293973,0.4954471,-0.07224093,-0.00710547,-0.28624511,0.38074037,-0.91604948,-0.42464283
-0.74435937,0.31760886,-0.27656826,-0.25684878,0.29707444,0.74212366,0.32293341,-0.25020161,0.29888317,0.49604008,-0.08010596,-0.00623873,-0.27974039,0.38862872,-0.92082357,-0.40340021
-0.75633073,0.18978429,-0.27655298,-0.25649402,0.17587918,0.73395717,0.2817848,-0.26200992,0.29017523,0.4875682,-0.15186721,-0.0083233,-0.30156678,0.34212819,-0.92192203,-0.39920428
-0.74069262,0.05867953,-0.27586716,-0.26501057,0.04758431,0.72375208,0.27674791,-0.31170309,0.28066984,0.46396485,-0.23389426,-0.00739884,-0.30477622,0.2716817,-0.93302411,-0.43879804
-0.65709895,0.22160301,-0.26871535,-0.28283438,0.21158823,0.73792768,0.3862429,-0.30441841,0.29329729,0.47955632,-0.11690611,-0.00615636,-0.2964291,0.38282734,-0.92230517,-0.42216796
-0.71472299,0.24877934,-0.27586716,-0.2595357,0.23263766,0.74010819,0.3878904,-0.28912714,0.29617155,0.47462687,-0.1556554,0.0012757,-0.27963266,0.36025831,-0.91664022,-0.43664572
-0.76663643,0.24168126,-0.27357712,-0.25399294,0.2127986,0.73633468,0.3622193,-0.28095567,0.2875371,0.47901946,-0.1831596,-0.00392794,-0.29154328,0.32151964,-0.93843693,-0.44839099
-0.81148767,0.13644741,-0.27977341,-0.24818331,0.11727039,0.7247718,0.27462739,-0.3084107,0.28179818,0.46721408,-0.2372407,-0.00242632,-0.27816111,0.27109379,-0.93504423,-0.44810238
-0.72670102,0.22730161,-0.27545634,-0.26905036,0.20160335,0.74378532,0.33065745,-0.30122739,0.2877835,0.47372749,-0.12962452,-0.00772801,-0.32303011,0.40004873,-0.92404509,-0.40250421
-0.69497281,0.22594118,-0.26583505,-0.27303943,0.2164863,0.73513335,0.35467428,-0.25372979,0.28990412,0.48543349,-0.1554537,-0.0014446,-0.26687893,0.3627187,-0.92125934,-0.43263504
-0.71880138,0.20522512,-0.26484412,-0.25332093,0.19242762,0.73666775,0.36632439,-0.25563666,0.28904366,0.47362339,-0.20050903,0.00099144,-0.30072054,0.31919679,-0.9257009,-0.44447842
-0.7817266,0.14424744,-0.27758646,-0.24798515,0.12383029,0.72104573,0.32430154,-0.28922692,0.27888018,0.46764964,-0.25970367,0.00418474,-0.28822544,0.25026825,-0.93189424,-0.4733896
-0.79720581,0.16604598,-0.27363941,-0.26271725,0.12735969,0.72822696,0.30913877,-0.28948334,0.2831324,0.46566555,-0.19798744,-0.00062238,-0.30954507,0.38583025,-0.92855769,-0.41677901
-0.71647316,0.28246221,-0.26914498,-0.25656047,0.26921174,0.73660773,0.3412655,-0.24186131,0.29404747,0.48849627,-0.13360171,-0.00188793,-0.3122935,0.39441139,-0.93394023,-0.41212824
-0.69843841,0.23232418,-0.2770201,-0.2557807,0.22080791,0.75780171,0.32426226,-0.25109559,0.30056244,0.49210247,-0.15966894,-0.00022672,-0.3150107,0.36664653,-0.92588204,-0.43179139
-0.72776353,0.16021863,-0.28403565,-0.25324014,0.1497042,0.74366397,0.2973339,-0.2983582,0.29825062,0.48295721,-0.22595625,0.00287394,-0.28516051,0.28721449,-0.92781103,-0.46263784
-0.79568523,0.08792829,-0.28918242,-0.26138088,0.06755219,0.72796297,0.26677114,-0.33131826,0.29815555,0.45496121,-0.30573568,0.00567454,-0.27596501,0.22075446,-0.93921769,-0.49191481
-0.73416084,0.33932275,-0.28753376,-0.27625513,0.32572961,0.74492925,0.34444001,-0.31415787,0.3198674,0.4771226,-0.14090958,0.00367991,-0.29896387,0.39284658,-0.93506664,-0.4292874
-0.73594022,0.29315743,-0.29320502,-0.254623,0.28000125,0.7498706,0.30933803,-0.26277021,0.3281725,0.48758563,-0.12947339,-0.00199971,-0.29798451,0.40130818,-0.9389652,-0.41556689
-0.71409827,0.2075408,-0.29184258,-0.260129,0.19317609,0.7369231,0.22737019,-0.27217108,0.31644499,0.49017355,-0.16984986,-0.00182551,-0.29219231,0.34107992,-0.93948925,-0.43714613
-0.74516714,0.11530391,-0.29786754,-0.2621358,0.10449103,0.73104137,0.24806772,-0.30817592,0.31129944,0.4675532,-0.25724038,0.00255819,-0.29167402,0.26777732,-0.94681597,-0.47865263
-0.80111724,0.0323124,-0.29328057,-0.26722893,0.0224313,0.7112779,0.22416459,-0.33278376,0.28482229,0.45791456,-0.34680635,0.00622288,-0.26618409,0.21603833,-0.94602191,-0.49679595
