Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
11,0.00000000,0.00000000,0.00000000,-0.31549287,-0.02584827,-0.05310124,-0.02675201,-0.00184213,0.04682063,0.02496584,-0.04919034,-0.00627702,-0.03719906,-0.06949722,-0.01463775,-0.01444688,-0.14763215,0.02186511,-0.20600292,0.00000000,0.00000000,0.00000000,0,17:35:35.0,0,0
12,0.00000000,0.00000000,0.00000000,-0.30756450,-0.05354106,-0.05075389,-0.04019796,-0.02507721,0.03748004,0.04367265,-0.09531683,-0.01004517,-0.03998063,-0.05770647,-0.01202265,-0.01282865,-0.08318125,0.03919338,-0.16043133,0.00000000,0.00000000,0.00000000,0,17:35:35.0,0,0
13,0.00000000,0.00000000,0.00000000,-0.21913387,-0.00700536,-0.05439314,-0.07895917,0.06939080,0.06066065,0.14595611,-0.07188821,-0.00254573,-0.02842668,-0.00505333,-0.01665931,-0.02479699,-0.05743735,0.02049028,-0.15788844,0.00000000,0.00000000,0.00000000,0,17:35:35.0,0,0
14,0.00000000,0.00000000,0.00000000,-0.19140632,-0.05008430,-0.05045760,-0.06250560,0.02621683,0.05910750,0.13753916,-0.06157664,-0.00566496,-0.02497554,-0.02555376,-0.00896316,-0.03499869,-0.08655955,0.02685122,-0.19293022,0.00000000,0.00000000,0.00000000,0,17:35:36.0,0,0
15,0.00000000,0.00000000,0.00000000,-0.24045940,-0.05637540,-0.05474161,-0.06150075,0.00796723,0.05104593,0.08632808,-0.05999542,-0.00449456,-0.03483908,-0.05229452,-0.00858668,-0.03593934,-0.14080156,-0.00311784,-0.23918810,0.00000000,0.00000000,0.00000000,0,17:35:36.0,0,0
16,0.00000000,0.00000000,0.00000000,-0.33415782,-0.07361648,-0.04827435,-0.04924362,-0.02920076,0.03434936,0.00962353,-0.08355619,-0.00969254,-0.05063552,-0.09434284,-0.00604537,-0.03184728,-0.17571926,-0.00625242,-0.23671602,0.00000000,0.00000000,0.00000000,0,17:35:36.0,0,0
17,0.00000000,0.00000000,0.00000000,-0.33351380,-0.03097842,-0.05110436,-0.07422028,0.03096067,0.04286452,0.04644471,-0.12732387,-0.00483748,-0.04682221,-0.04440400,-0.00695903,-0.05460706,-0.09931149,0.00162661,-0.18367130,0.00000000,0.00000000,0.00000000,0,17:35:36.0,0,0
18,0.00000000,0.00000000,0.00000000,-0.25944066,-0.02256995,-0.05310124,-0.08767024,0.06915156,0.04955501,0.11645931,-0.09722714,-0.00677676,-0.03728943,-0.01776499,-0.00776437,-0.04652790,-0.07813404,-0.00962074,-0.17823227,0.00000000,0.00000000,0.00000000,0,17:35:36.0,0,0
19,0.00000000,0.00000000,0.00000000,-0.23160864,-0.08443646,-0.05687185,-0.07777009,0.02367748,0.05593010,0.10968561,-0.10216096,-0.00594398,-0.03946429,-0.04012806,-0.00705492,-0.04500778,-0.11296834,-0.01879514,-0.22174005,0.00000000,0.00000000,0.00000000,0,17:35:37.0,0,0
20,0.00000000,0.00000000,0.00000000,-0.27041978,-0.09600661,-0.06053178,-0.05488715,-0.00752294,0.04908714,0.12367626,-0.10595343,-0.00895279,-0.05364903,-0.09575690,0.00003818,-0.04833928,-0.16506116,-0.01690062,-0.24680933,0.00000000,0.00000000,0.00000000,0,17:35:37.0,0,0
21,0.00000000,0.00000000,0.00000000,-0.34707248,-0.11920872,-0.05158792,-0.05550632,-0.04775915,0.03923561,0.07621771,-0.16556095,-0.00571963,-0.07243258,-0.13718140,0.00226164,-0.05764859,-0.20988980,-0.01377828,-0.28211623,0.00000000,0.00000000,0.00000000,0,17:35:37.0,0,0
22,0.00000000,0.00000000,0.00000000,-0.33892810,-0.01163489,-0.05245078,-0.09988344,0.09548039,0.04877888,0.08945788,-0.21242088,-0.00652395,-0.07494259,-0.06006737,-0.00037837,-0.06898394,-0.12576167,-0.01774015,-0.23578803,0.00000000,0.00000000,0.00000000,0,17:35:37.0,0,0
23,0.00000000,0.00000000,0.00000000,-0.30977133,-0.02531009,-0.05919233,-0.06452255,0.07385821,-0.00368619,0.08050261,0.03811377,-0.01484910,-0.06763674,-0.03391490,-0.00754110,-0.02380454,-0.12102584,0.07827498,-0.23310664,0.00000000,0.00000000,0.00000000,0,17:35:37.0,0,0
24,0.00000000,0.00000000,0.00000000,-0.29548618,-0.07517391,-0.05083851,-0.05815610,-0.00443878,-0.06503728,0.10336236,0.13891475,-0.02437750,-0.07980350,-0.05223299,-0.00413874,-0.01943322,-0.13927877,0.10935988,-0.28070167,0.00000000,0.00000000,0.00000000,0,17:35:38.0,0,0
25,0.00000000,0.00000000,0.00000000,-0.31152743,-0.12077685,-0.04349184,-0.06620065,-0.04492166,0.00442978,0.10721830,-0.01614243,-0.01164184,-0.08232023,-0.09692118,0.00323839,-0.00517993,-0.21967100,0.11240933,-0.30192754,0.00000000,0.00000000,0.00000000,0,17:35:38.0,0,0
26,0.00000000,0.00000000,0.00000000,-0.35565913,-0.14021084,-0.05062095,-0.05931673,-0.06490424,0.00419993,0.14606889,-0.03020298,-0.01294556,-0.10400520,-0.11926161,0.00510087,0.00157973,-0.18104891,0.09371493,-0.29367822,0.00000000,0.00000000,0.00000000,0,17:35:38.0,0,0
27,0.00000000,0.00000000,0.00000000,-0.33184037,-0.02329932,-0.04910922,-0.09667733,0.10061622,0.01497869,0.23473555,0.05063988,-0.01338711,-0.07792394,-0.01855917,0.00257172,-0.01862815,-0.13480680,0.08309074,-0.27430701,0.00000000,0.00000000,0.00000000,0,17:35:38.0,0,0
28,0.00000000,0.00000000,0.00000000,-0.32776505,-0.06303726,-0.04797731,-0.09948762,0.07484923,0.00833560,0.19124793,0.08931103,-0.01819057,-0.08258163,-0.01853913,0.00032640,-0.01189526,-0.13623199,0.08075404,-0.28210998,0.00000000,0.00000000,0.00000000,0,17:35:38.0,0,0
29,0.00000000,0.00000000,0.00000000,-0.31414196,-0.13925059,-0.05193769,-0.06823561,-0.02246453,0.02008066,0.11468423,0.11215893,-0.01359238,-0.08056410,-0.05769634,-0.00004240,-0.02475709,-0.17833929,0.08275457,-0.31593284,0.00000000,0.00000000,0.00000000,0,17:35:39.0,0,0
30,0.00000000,0.00000000,0.00000000,-0.33958742,-0.20310822,-0.05375079,-0.07495753,-0.09441324,0.01392355,0.10629836,0.09017425,-0.01730465,-0.09965958,-0.12579770,0.00470980,-0.02214203,-0.22221254,0.07584668,-0.35134241,0.00000000,0.00000000,0.00000000,0,17:35:39.0,0,0
31,0.00000000,0.00000000,0.00000000,-0.32348922,-0.10754211,-0.05504343,-0.10628120,0.02297335,0.01904210,0.18095666,0.05383210,-0.01451019,-0.09191624,-0.06626108,0.00540977,-0.04529265,-0.15108830,0.08927434,-0.31116995,0.00000000,0.00000000,0.00000000,0,17:35:39.0,0,0
32,0.00000000,0.00000000,0.00000000,-0.32785499,-0.06728654,-0.05655651,-0.11026508,0.07532506,0.02840948,0.23950402,0.10687391,-0.01619473,-0.07651607,-0.04516923,0.00503851,-0.02807910,-0.13335857,0.08657634,-0.28881252,0.00000000,0.00000000,0.00000000,0,17:35:39.0,0,0
33,0.00000000,0.00000000,0.00000000,-0.33777893,-0.11005189,-0.05755521,-0.08030017,0.02281239,0.03412597,0.15629198,0.08746975,-0.01300232,-0.07783785,-0.04986367,0.00024324,-0.05781716,-0.15353803,0.06511654,-0.30583164,0.00000000,0.00000000,0.00000000,0,17:35:39.0,0,0
34,0.00000000,0.00000000,0.00000000,-0.32404572,-0.19414620,-0.05636651,-0.08330858,-0.06833522,0.02865923,0.06246094,0.10456579,-0.01325171,-0.08229427,-0.09183140,0.00060526,-0.06042229,-0.18917170,0.06407423,-0.31786302,0.00000000,0.00000000,0.00000000,0,17:35:40.0,0,0
35,0.00000000,0.00000000,0.00000000,-0.36241180,-0.26055217,-0.05210183,-0.08681052,-0.15269580,0.02658249,0.07487442,0.06571819,-0.01365489,-0.10795151,-0.17127046,0.00238607,-0.04724611,-0.24133244,0.06065372,-0.35597840,0.00000000,0.00000000,0.00000000,0,17:35:40.0,0,0
36,0.00000000,0.00000000,0.00000000,-0.34438562,-0.15024880,-0.05817329,-0.13435405,-0.00229616,0.05443160,0.19151764,0.02473542,-0.01115234,-0.07943683,-0.10386663,0.00527544,-0.05274073,-0.16174453,0.06046306,-0.31937543,0.00000000,0.00000000,0.00000000,0,17:35:40.0,0,0
37,0.00000000,0.00000000,0.00000000,-0.35634351,-0.13419347,-0.05820853,-0.10120399,0.00451312,0.05190394,0.20709802,0.04327264,-0.01112758,-0.08235215,-0.10628537,0.00323839,-0.04952782,-0.15628006,0.04247479,-0.32076234,0.00000000,0.00000000,0.00000000,0,17:35:40.0,0,0
38,0.00000000,0.00000000,0.00000000,-0.38036689,-0.19756204,-0.06368474,-0.09578847,-0.06927680,0.05941514,0.11979998,0.04960994,-0.00932998,-0.07690757,-0.11968678,0.00074017,-0.06335250,-0.19316621,0.03933586,-0.34030172,0.00000000,0.00000000,0.00000000,0,17:35:40.0,0,0
39,0.00000000,0.00000000,0.00000000,-0.37943634,-0.25633726,-0.06517365,-0.10281652,-0.14628848,0.04608356,0.02636527,0.00517024,-0.01168618,-0.09409647,-0.17595340,0.00090436,-0.09042811,-0.22380629,0.03285352,-0.35881945,0.00000000,0.00000000,0.00000000,0,17:35:41.0,0,0
40,0.00000000,0.00000000,0.00000000,-0.35161719,-0.20022139,-0.06817493,-0.13449891,-0.05589516,0.06623325,0.14207837,-0.01321623,-0.00943769,-0.08680236,-0.12075103,0.00069195,-0.07851434,-0.15591474,0.02593209,-0.32102633,0.00000000,0.00000000,0.00000000,0,17:35:41.0,0,0
41,0.00000000,0.00000000,0.00000000,-0.33106968,-0.21566099,-0.06087961,-0.11040071,-0.07565893,0.07915426,0.19154261,0.00678798,-0.00921362,-0.08049661,-0.13728555,0.00835051,-0.07798251,-0.14983578,0.03564292,-0.31941250,0.00000000,0.00000000,0.00000000,0,17:35:41.0,0,0
42,0.00000000,0.00000000,0.00000000,-0.32374188,-0.23700474,-0.07103309,-0.09765414,-0.10509811,0.07635124,0.16720420,0.00060608,-0.00698207,-0.08976760,-0.16642289,0.00712468,-0.09330098,-0.18865421,0.03455159,-0.34705225,0.00000000,0.00000000,0.00000000,0,17:35:41.0,0,0
43,0.00000000,0.00000000,0.00000000,-0.37723321,-0.28583923,-0.07313105,-0.09952103,-0.17058705,0.07450844,-0.00994702,-0.04979233,-0.00571963,-0.10097671,-0.19922717,0.00781933,-0.06253108,-0.23993988,-0.00712168,-0.39599255,0.00000000,0.00000000,0.00000000,0,17:35:41.0,0,0
44,0.00000000,0.00000000,0.00000000,-0.43235859,-0.33664244,-0.06508020,-0.08741090,-0.23717429,0.05429608,-0.11864718,-0.03601284,-0.01013286,-0.10868307,-0.26141882,0.00617675,-0.02847044,-0.24011934,-0.00297252,-0.37031847,0.00000000,0.00000000,0.00000000,0,17:35:42.0,0,0
45,0.00000000,0.00000000,0.00000000,-0.39897817,-0.22543579,-0.06965955,-0.13333520,-0.08174935,0.07899665,0.03896027,-0.10606954,-0.00381148,-0.10245742,-0.15292372,0.00797408,-0.04321985,-0.16171393,0.01100585,-0.33830026,0.00000000,0.00000000,0.00000000,0,17:35:42.0,0,0
46,0.00000000,0.00000000,0.00000000,-0.33081478,-0.24901305,-0.06569469,-0.12381039,-0.10920735,0.06727728,0.12022720,-0.13417447,-0.00492421,-0.10903471,-0.16606759,0.01416869,-0.03074540,-0.16463462,-0.01667842,-0.32907510,0.00000000,0.00000000,0.00000000,0,17:35:42.0,0,0
47,0.00000000,0.00000000,0.00000000,-0.30939016,-0.28950229,-0.06436466,-0.10598810,-0.16694885,0.05954165,0.08019907,-0.14338812,-0.00457151,-0.12089177,-0.20754889,0.01034460,-0.02758637,-0.21783848,-0.01716338,-0.37178221,0.00000000,0.00000000,0.00000000,0,17:35:42.0,0,0
48,0.00000000,0.00000000,0.00000000,-0.37885639,-0.33835602,-0.06253289,-0.10991398,-0.22837293,0.04758260,-0.09081285,-0.12838943,-0.00489231,-0.12930687,-0.24575706,0.01227163,-0.03229384,-0.28062728,-0.00839856,-0.42528394,0.00000000,0.00000000,0.00000000,0,17:35:42.0,0,0
49,0.00000000,0.00000000,0.00000000,-0.43415499,-0.34293082,-0.05789791,-0.08395930,-0.26132244,0.02488442,-0.16867065,-0.13269706,-0.00827052,-0.13724642,-0.26256782,0.01347972,-0.04704183,-0.22762498,-0.01077463,-0.38457963,0.00000000,0.00000000,0.00000000,0,17:35:43.0,0,0
50,0.00000000,0.00000000,0.00000000,-0.39838269,-0.23232047,-0.05839937,-0.13330396,-0.11270350,0.01495286,-0.05532518,-0.08744140,-0.00973510,-0.12462998,-0.19011098,0.01253130,-0.06395353,-0.18874052,0.00925238,-0.34847778,0.00000000,0.00000000,0.00000000,0,17:35:43.0,0,0
51,0.00000000,0.00000000,0.00000000,-0.35110512,-0.27521843,-0.06438018,-0.13605306,-0.14147283,0.04491660,0.00054773,-0.15302475,-0.00628680,-0.12043293,-0.19970469,0.01744032,-0.06712274,-0.19861765,0.01296073,-0.34325379,0.00000000,0.00000000,0.00000000,0,17:35:43.0,0,0
52,0.00000000,0.00000000,0.00000000,-0.33218408,-0.31878945,-0.06720810,-0.12897629,-0.20438580,0.02269644,-0.07666997,-0.08515709,-0.01030314,-0.13517073,-0.23555428,0.01558014,-0.09663820,-0.24510691,0.01255765,-0.39074272,0.00000000,0.00000000,0.00000000,0,17:35:43.0,0,0
53,0.00000000,0.00000000,0.00000000,-0.39243782,-0.34211171,-0.05957020,-0.12284409,-0.26497707,-0.00917887,-0.24089979,-0.07390209,-0.01260460,-0.15660517,-0.26682958,0.01662926,-0.11799301,-0.30923843,0.05523412,-0.44370311,0.00000000,0.00000000,0.00000000,0,17:35:43.0,0,0
54,0.00000000,0.00000000,0.00000000,-0.38210616,-0.21035971,-0.05610751,-0.13218291,-0.12211684,0.04084954,-0.24227990,-0.17948282,-0.01201464,-0.14559013,-0.20521483,0.01668645,-0.17959851,-0.24206077,0.07195114,-0.37148914,0.00000000,0.00000000,0.00000000,0,17:35:44.0,0,0
55,0.00000000,0.00000000,0.00000000,-0.44322488,-0.26038906,-0.04185979,-0.13038282,-0.10392272,0.04075005,-0.12218227,-0.12328237,-0.00891051,-0.10418458,-0.20928919,0.01495518,-0.05109669,-0.20623519,-0.00067732,-0.33054689,0.00000000,0.00000000,0.00000000,0,17:35:44.0,0,0
56,0.00000000,0.00000000,0.00000000,-0.35016480,-0.31024340,-0.04846107,-0.09856256,-0.21600319,0.02935734,-0.05587293,-0.15139100,-0.00667149,-0.11940894,-0.24311946,0.01626574,-0.04638591,-0.24204391,0.00612292,-0.30913901,0.00000000,0.00000000,0.00000000,0,17:35:44.0,0,0
57,0.00000000,0.00000000,0.00000000,-0.31022805,-0.35939139,-0.03151112,-0.09646847,-0.29591969,0.01251244,-0.09477285,-0.15910785,-0.00763588,-0.13509934,-0.29679373,0.01936414,-0.03116281,-0.31397322,-0.00991057,-0.36443904,0.00000000,0.00000000,0.00000000,0,17:35:44.0,0,0
58,0.00000000,0.00000000,0.00000000,-0.31933740,-0.22507720,-0.02904349,-0.12491836,-0.12226205,0.04556764,-0.11724290,-0.19042301,-0.00405548,-0.10787161,-0.20425481,0.01786305,-0.03013449,-0.24454527,-0.00805731,-0.34833458,0.00000000,0.00000000,0.00000000,0,17:35:44.0,0,0
59,0.00000000,0.00000000,0.00000000,-0.37561136,-0.19762085,-0.02856381,-0.07781636,-0.11875830,0.05166757,-0.18652412,-0.20024315,-0.00217811,-0.10211170,-0.21060115,0.01474716,-0.03383854,-0.23845199,-0.01145328,-0.34388831,0.00000000,0.00000000,0.00000000,0,17:35:45.0,0,0
60,0.00000000,0.00000000,0.00000000,-0.41629174,-0.24156049,-0.02953044,-0.06876603,-0.16928250,0.03549422,-0.14668524,-0.18308318,-0.00634183,-0.10849822,-0.23968200,0.01468792,-0.02775623,-0.25112331,-0.02178544,-0.32000065,0.00000000,0.00000000,0.00000000,0,17:35:45.0,0,0
61,0.00000000,0.00000000,0.00000000,-0.35344064,-0.33036518,-0.02686726,-0.07200851,-0.27020043,0.02841425,-0.07821792,-0.22446904,-0.00332767,-0.12049681,-0.29286847,0.01123707,-0.02922889,-0.28768364,-0.02423505,-0.32957113,0.00000000,0.00000000,0.00000000,0,17:35:45.0,0,0
62,0.00000000,0.00000000,0.00000000,-0.30108571,-0.33447206,-0.02884744,-0.07325398,-0.27486503,0.03670518,0.00533515,-0.23475353,0.00172610,-0.10022165,-0.26735854,0.01401544,-0.03544319,-0.25679702,-0.01569664,-0.34560716,0.00000000,0.00000000,0.00000000,0,17:35:45.0,0,0
63,0.00000000,0.00000000,0.00000000,-0.30929700,-0.22447279,-0.02216531,-0.10609706,-0.13222866,0.05118775,-0.04560895,-0.21875827,-0.00002305,-0.07579119,-0.22336122,0.01621799,-0.01948883,-0.26871628,-0.00752286,-0.37074041,0.00000000,0.00000000,0.00000000,0,17:35:45.0,0,0
64,0.00000000,0.00000000,0.00000000,-0.42144346,-0.21323968,-0.08180581,-0.07753109,-0.11785149,0.07358214,-0.12547603,-0.26010549,0.00118892,-0.09013758,-0.24927880,0.01157528,-0.04017180,-0.27751437,-0.01937168,-0.39950719,0.00000000,0.00000000,0.00000000,0,17:35:46.0,0,0
65,0.00000000,0.00000000,0.00000000,-0.49490064,-0.26759881,-0.13222136,-0.07825493,-0.18881604,0.07916063,-0.13025883,-0.27490005,0.00463619,-0.09364084,-0.28901014,0.00844826,-0.02762399,-0.27338821,-0.07696719,-0.36492756,0.00000000,0.00000000,0.00000000,0,17:35:46.0,0,0
66,0.00000000,0.00000000,0.00000000,-0.41121614,-0.36312854,-0.13077237,-0.08354624,-0.29405397,0.07337610,-0.10623366,-0.31037009,0.00509532,-0.10078790,-0.33461344,0.00756001,-0.00910965,-0.30342349,-0.10835041,-0.36260280,0.00000000,0.00000000,0.00000000,0,17:35:46.0,0,0
67,0.00000000,0.00000000,0.00000000,-0.24746424,-0.25564221,-0.13277185,-0.11099795,-0.15456821,0.08899704,0.03185755,-0.32392716,0.00903339,-0.08278675,-0.24903041,0.00688082,-0.00404097,-0.24527301,-0.08448774,-0.38308057,0.00000000,0.00000000,0.00000000,0,17:35:46.0,0,0
68,0.00000000,0.00000000,0.00000000,-0.30816907,-0.23024710,-0.13719869,-0.08578542,-0.13921395,0.09199692,-0.06919086,-0.30910984,0.01008283,-0.08262793,-0.25183022,0.00848738,0.00586253,-0.27908310,-0.09677196,-0.43781754,0.00000000,0.00000000,0.00000000,0,17:35:46.0,0,0
69,0.00000000,0.00000000,0.00000000,-0.45078257,-0.21971753,-0.13516477,-0.06810274,-0.15076512,0.08582665,-0.15263623,-0.34052798,0.00794615,-0.08948057,-0.29510465,0.00762705,0.00725186,-0.29856655,-0.09664492,-0.44040421,0.00000000,0.00000000,0.00000000,0,17:35:47.0,0,0
70,0.00000000,0.00000000,0.00000000,-0.51798987,-0.29580724,-0.13255142,-0.06943066,-0.23852213,0.07549915,-0.15243308,-0.33483556,0.00803048,-0.10352786,-0.34614858,0.00615111,-0.01046317,-0.30376756,-0.10291877,-0.38946980,0.00000000,0.00000000,0.00000000,0,17:35:47.0,0,0
71,0.00000000,0.00000000,0.00000000,-0.42146754,-0.40323037,-0.12996475,-0.06826108,-0.36070088,0.06446910,-0.13259873,-0.34765726,0.01048431,-0.11551559,-0.40741041,0.00256388,-0.00407424,-0.33563465,-0.10468394,-0.39827293,0.00000000,0.00000000,0.00000000,0,17:35:47.0,0,0
72,0.00000000,0.00000000,0.00000000,-0.31349280,-0.25659654,-0.13163343,-0.10650457,-0.18353122,0.08101321,-0.04606982,-0.34911919,0.01191422,-0.10137126,-0.29423606,0.00483979,-0.01870017,-0.30359825,-0.11541527,-0.44873783,0.00000000,0.00000000,0.00000000,0,17:35:47.0,0,0
73,0.00000000,0.00000000,0.00000000,-0.40737757,-0.20598610,-0.13324414,-0.09413136,-0.14834303,0.08272710,-0.16453479,-0.33302200,0.00705682,-0.10353016,-0.30374712,0.00800714,-0.00777307,-0.32990769,-0.09613601,-0.48790011,0.00000000,0.00000000,0.00000000,0,17:35:47.0,0,0
74,0.00000000,0.00000000,0.00000000,-0.52530473,-0.21141686,-0.13447168,-0.07259296,-0.18501768,0.02140203,-0.22804998,-0.17131828,-0.00179646,-0.12386463,-0.36408302,0.00349598,-0.04030594,-0.34113517,-0.07766710,-0.46423453,0.00000000,0.00000000,0.00000000,0,17:35:48.0,0,0
75,0.00000000,0.00000000,0.00000000,-0.54685706,-0.30413142,-0.12927321,-0.08592746,-0.28667188,0.03371407,-0.22733848,-0.15671593,-0.00171100,-0.11773962,-0.39185503,-0.00112014,-0.07144693,-0.36349139,-0.07575035,-0.44569543,0.00000000,0.00000000,0.00000000,0,17:35:48.0,0,0
76,0.00000000,0.00000000,0.00000000,-0.41454327,-0.31050310,-0.12791249,-0.09194013,-0.28880033,0.02900473,-0.13658567,-0.27940691,-0.00179646,-0.10844783,-0.34370771,-0.00067950,-0.07741652,-0.31449741,-0.06304874,-0.41759768,0.00000000,0.00000000,0.00000000,0,17:35:48.0,0,0
77,0.00000000,0.00000000,0.00000000,-0.34557357,-0.24253322,-0.12395889,-0.10553723,-0.20647417,0.04954113,-0.12125456,-0.25598320,-0.00218621,-0.10949322,-0.34289518,0.00256388,-0.07605724,-0.35713822,-0.07087586,-0.49694708,0.00000000,0.00000000,0.00000000,0,17:35:48.0,0,0
78,0.00000000,0.00000000,0.00000000,-0.46167150,-0.24093308,-0.12779619,-0.08198584,-0.20587564,0.05016397,-0.20418507,-0.30059806,-0.00008768,-0.12951179,-0.36934832,0.00247952,-0.08624915,-0.39441738,-0.07670694,-0.53722727,0.00000000,0.00000000,0.00000000,0,17:35:48.0,0,0
79,0.00000000,0.00000000,0.00000000,-0.58686972,-0.28298503,-0.13129880,-0.09054389,-0.27115405,0.01630461,-0.29244620,-0.27646834,-0.00023411,-0.14664109,-0.41689035,0.00086940,-0.08567623,-0.40241402,-0.06596196,-0.49937764,0.00000000,0.00000000,0.00000000,0,17:35:49.0,0,0
80,0.00000000,0.00000000,0.00000000,-0.54556119,-0.30438691,-0.12782256,-0.07622987,-0.30987370,0.02276859,-0.26786375,-0.28210437,-0.00396545,-0.13535689,-0.38910174,-0.00207720,-0.08695718,-0.33036506,-0.06159903,-0.43020004,0.00000000,0.00000000,0.00000000,0,17:35:49.0,0,0
81,0.00000000,0.00000000,0.00000000,-0.38013023,-0.21026252,-0.12646155,-0.11404717,-0.17061415,0.05240225,-0.23327328,-0.35936862,-0.00132681,-0.12112673,-0.31334805,-0.00433019,-0.06977304,-0.33097607,-0.07062779,-0.45321250,0.00000000,0.00000000,0.00000000,0,17:35:49.0,0,0
82,0.00000000,0.00000000,0.00000000,-0.36544454,-0.20527773,-0.13063443,-0.09676656,-0.17537516,0.05684272,-0.24645691,-0.33378106,0.00135453,-0.12843429,-0.35687211,-0.00392316,-0.04583736,-0.36584273,-0.08209889,-0.49052110,0.00000000,0.00000000,0.00000000,0,17:35:49.0,0,0
83,0.00000000,0.00000000,0.00000000,-0.49802920,-0.26092008,-0.13230309,-0.08701096,-0.23684047,0.04997019,-0.22835614,-0.34587306,0.00095760,-0.14317206,-0.41705912,-0.00270173,-0.04777664,-0.40145463,-0.08335207,-0.50577003,0.00000000,0.00000000,0.00000000,0,17:35:49.0,0,0
84,0.00000000,0.00000000,0.00000000,-0.56053066,-0.33858806,-0.13380051,-0.08548828,-0.32422361,0.03448237,-0.27840653,-0.37007555,-0.00132681,-0.14719613,-0.43759575,-0.00429616,-0.03683991,-0.42437199,-0.09649094,-0.50081974,0.00000000,0.00000000,0.00000000,0,17:35:50.0,0,0
85,0.00000000,0.00000000,0.00000000,-0.42421088,-0.19755225,-0.13123982,-0.12844574,-0.15728207,0.05649913,-0.24160567,-0.37459391,-0.00132681,-0.12552966,-0.30560771,-0.01075827,-0.03762566,-0.31176680,-0.08784086,-0.44762000,0.00000000,0.00000000,0.00000000,0,17:35:50.0,0,0
