Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
910,0.00000000,0.00000000,0.00000000,0.48553863,0.73649049,0.04597512,-0.32933348,0.82799047,-0.33762249,0.27013832,0.83930182,-0.02636454,0.38046131,0.45792142,-0.21371078,0.19733787,-0.00000000,0.00017171,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:57.0,0,0
911,0.00000000,0.00000000,0.00000000,0.46004462,0.66477120,0.01733486,-0.34023011,0.75833803,-0.35099909,0.23852418,0.79103833,-0.02796444,0.37436700,0.38520390,-0.21273775,0.21010032,-0.00000000,0.00205495,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:57.0,0,0
912,0.00000000,0.00000000,0.00000000,0.42066658,0.59261751,0.00732157,-0.34122860,0.67730570,-0.38428888,0.18183501,0.72602731,-0.05788411,0.32704273,0.29551277,-0.23493959,0.18701603,-0.00000000,0.00234160,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:57.0,0,0
913,0.00000000,0.00000000,0.00000000,0.47229189,0.74689919,0.06408050,-0.33271906,0.85075331,-0.32031754,0.29187012,0.86978018,-0.03214711,0.43548343,0.49425027,-0.17658587,0.20236224,-0.00000000,0.00031838,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:57.0,0,0
914,0.00000000,0.00000000,0.00000000,0.45040140,0.68367368,0.08072685,-0.35340208,0.79997027,-0.32043022,0.27814054,0.83931482,-0.02007666,0.45090300,0.42376098,-0.17312530,0.21608950,-0.00000000,-0.00414127,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:57.0,0,0
915,0.00000000,0.00000000,0.00000000,0.41315672,0.62388688,0.08450984,-0.35778090,0.73915386,-0.33911321,0.23649293,0.78266770,-0.02136903,0.42064625,0.35003588,-0.18982898,0.19493683,-0.00000000,-0.00394276,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:58.0,0,0
916,0.00000000,0.00000000,0.00000000,0.45332810,0.73558950,0.09319863,-0.35496643,0.84931654,-0.33208153,0.28563258,0.88165569,-0.01957707,0.48268977,0.51224303,-0.15234961,0.21986878,-0.00000000,-0.00103067,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:58.0,0,0
917,0.00000000,0.00000000,0.00000000,0.44576973,0.71929717,0.12092484,-0.35319754,0.85705078,-0.30536613,0.30379638,0.88762391,0.00336712,0.50144184,0.47232530,-0.14625221,0.22992070,-0.00000000,-0.00466310,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:58.0,0,0
918,0.00000000,0.00000000,0.00000000,0.43481687,0.66404039,0.10881061,-0.36525720,0.79346371,-0.31502771,0.26797813,0.83047748,0.00225410,0.47152638,0.40783519,-0.16445668,0.21053812,-0.00000000,-0.01025624,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:58.0,0,0
919,0.00000000,0.00000000,0.00000000,0.38920236,0.61094993,0.10285467,-0.36566600,0.72660375,-0.33190468,0.22878434,0.81336421,-0.00391734,0.46914208,0.39945400,-0.14827837,0.22072668,-0.00000000,-0.00319890,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:58.0,0,0
920,0.00000000,0.00000000,0.00000000,0.44363832,0.75707680,0.16329293,-0.36670727,0.91589814,-0.26194119,0.34365517,0.91823995,0.02953473,0.56480384,0.51431638,-0.10984945,0.24194205,-0.00000000,-0.00349873,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:59.0,0,0
921,0.00000000,0.00000000,0.00000000,0.43153226,0.70693368,0.15365067,-0.37235180,0.85845232,-0.29045558,0.29518279,0.87453800,0.01927810,0.54205275,0.46604243,-0.13434325,0.22367677,-0.00000000,-0.01091821,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:59.0,0,0
922,0.00000000,0.00000000,0.00000000,0.39958116,0.60170674,0.06499531,-0.37392899,0.73561645,-0.39441565,0.20370236,0.77881539,-0.02847317,0.37519452,0.37070003,-0.24156220,0.18780831,-0.00000000,-0.00712964,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:59.0,0,0
923,0.00000000,0.00000000,0.00000000,0.52051532,0.77223939,-0.17756113,-0.31732917,0.90634280,-0.37631470,0.31093258,0.83649707,0.03487313,0.35886279,0.52799690,-0.24264467,0.26078740,-0.00000000,0.00097647,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:59.0,0,0
924,0.00000000,0.00000000,0.00000000,0.46688509,0.71743816,-0.20227200,-0.29218566,0.82116860,-0.41019344,0.26752314,0.77011031,0.02269258,0.28080603,0.45522270,-0.27923816,0.24096115,-0.00000000,0.00234160,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:34:59.0,0,0
925,0.00000000,0.00000000,0.00000000,0.41250023,0.64230257,-0.21960877,-0.27250707,0.71648347,-0.44662869,0.19312944,0.68612432,-0.00561961,0.20441005,0.35847569,-0.31523317,0.19596344,-0.00000000,0.00613368,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:00.0,0,0
926,0.00000000,0.00000000,0.00000000,0.39948756,0.68257058,-0.18037264,-0.27607077,0.73817742,-0.42396092,0.20416054,0.73981065,0.01272976,0.23454876,0.44493109,-0.27952752,0.21735463,-0.00000000,0.00666353,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:00.0,0,0
927,0.00000000,0.00000000,0.00000000,0.39635211,0.72618288,-0.40259597,-0.28951851,0.79920018,-0.41659537,0.25208843,0.73164517,0.05067817,0.31606886,0.42043328,-0.23886928,0.32479301,-0.00000000,-0.00287816,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:00.0,0,0
928,0.00000000,0.00000000,0.00000000,0.33728138,0.66440755,-0.62448156,-0.24631467,0.76558787,-0.50211227,0.21372949,0.68408775,0.00468806,0.27729881,0.36471304,-0.26596242,0.29500654,-0.00000000,-0.00415884,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:00.0,0,0
929,0.00000000,0.00000000,0.00000000,0.29326534,0.54149252,-0.15486501,-0.24817820,0.63316911,-0.47857502,0.13695604,0.64477569,-0.04208579,0.18351495,0.30882135,-0.30502284,0.19503987,-0.00000000,0.00699263,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:00.0,0,0
930,0.00000000,0.00000000,0.00000000,0.39324689,0.70753622,-0.11586776,-0.28653055,0.83471632,-0.41263533,0.26611719,0.79768354,-0.01077807,0.25152948,0.48908013,-0.29831561,0.17582065,-0.00000000,0.00381260,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:01.0,0,0
931,0.00000000,0.00000000,0.00000000,0.39572635,0.64784634,-0.19625805,-0.28437334,0.75977433,-0.44874686,0.21823503,0.72870326,-0.00865272,0.20015584,0.41622591,-0.30866411,0.16575028,-0.00000000,0.00746834,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:01.0,0,0
932,0.00000000,0.00000000,0.00000000,0.34732652,0.56758285,-0.19823261,-0.28136188,0.64063108,-0.49654570,0.14927863,0.67498040,-0.08539761,0.07812732,0.32254654,-0.36651865,0.04700919,-0.00000000,0.01489018,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:01.0,0,0
933,0.00000000,0.00000000,0.00000000,0.54811740,0.70626277,-0.49883831,-0.25853640,0.83155930,-0.56270373,0.25652990,0.65489131,-0.22916438,0.25876391,0.45458427,-0.24603291,0.14781481,-0.00000000,0.02968051,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:01.0,0,0
934,0.00000000,0.00000000,0.00000000,0.38919559,0.66501766,-0.29265738,-0.26450929,0.76328856,-0.56687486,0.22237836,0.67936277,-0.11356401,0.27471733,0.43507954,-0.25247136,0.11227892,-0.00000000,0.02858381,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:01.0,0,0
935,0.00000000,0.00000000,0.00000000,0.40296945,0.57077914,-0.35539919,-0.26387152,0.62958169,-0.60673374,0.14126576,0.58425188,-0.13528244,0.20199369,0.32470441,-0.27921620,0.06988270,-0.00000000,0.02639959,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:02.0,0,0
936,0.00000000,0.00000000,0.00000000,0.47224247,0.72218508,-0.28092882,-0.26703465,0.81839335,-0.53020245,0.26576173,0.72807068,-0.07587563,0.29945305,0.49767506,-0.23555647,0.13103324,-0.00000000,0.01874709,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:02.0,0,0
937,0.00000000,0.00000000,0.00000000,0.44818458,0.65904284,-0.29934582,-0.27539289,0.74812227,-0.53648770,0.22776242,0.68653941,-0.05278362,0.26672998,0.43882751,-0.24832979,0.13969468,-0.00000000,0.01947047,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:02.0,0,0
938,0.00000000,0.00000000,0.00000000,0.41769910,0.59438604,-0.31830126,-0.26898152,0.66502857,-0.57177413,0.17120765,0.62105936,-0.07579189,0.20990278,0.35233319,-0.28646287,0.11210401,-0.00000000,0.01846089,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:02.0,0,0
939,0.00000000,0.00000000,0.00000000,0.39853624,0.61786991,-0.34008148,-0.26377362,0.66671586,-0.56936061,0.16290100,0.65467715,-0.05728694,0.22835287,0.42177725,-0.27009004,0.16244072,-0.00000000,0.01482514,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:02.0,0,0
940,0.00000000,0.00000000,0.00000000,0.44826898,0.67356634,-0.28914177,-0.26714182,0.75788790,-0.51771379,0.23369694,0.69109392,-0.04009022,0.26284748,0.43848786,-0.26849321,0.18084626,-0.00000000,0.01437808,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:03.0,0,0
941,0.00000000,0.00000000,0.00000000,0.42943949,0.62646347,-0.30010048,-0.26760486,0.69707739,-0.53851622,0.19214122,0.64953625,-0.03846132,0.22043817,0.38690737,-0.30814990,0.17702916,-0.00000000,0.01502986,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:03.0,0,0
942,0.00000000,0.00000000,0.00000000,0.38778117,0.52018273,-0.35279915,-0.25918889,0.57366282,-0.58536810,0.10116816,0.53360683,-0.03565711,0.12975942,0.25984365,-0.36539787,0.19598439,-0.00000000,0.01664091,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:03.0,0,0
943,0.00000000,0.00000000,0.00000000,0.45091131,0.67688835,-0.27947140,-0.25526783,0.76126772,-0.51788276,0.21151070,0.66779608,-0.01125315,0.19672115,0.44009295,-0.32665482,0.21181823,-0.00000000,0.02036623,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:03.0,0,0
944,0.00000000,0.00000000,0.00000000,0.41213468,0.61217344,-0.28960079,-0.25359616,0.68038589,-0.51848739,0.16613165,0.63744104,-0.01470405,0.16129515,0.36551061,-0.34046581,0.18165573,-0.00000000,0.01527259,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:03.0,0,0
945,0.00000000,0.00000000,0.00000000,0.35781127,0.52048337,-0.20402765,-0.26266867,0.58900154,-0.52840650,0.10248554,0.59188378,-0.07353538,0.09237797,0.27944377,-0.37217543,0.14150330,-0.00000000,0.01321409,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:04.0,0,0
946,0.00000000,0.00000000,0.00000000,0.33122763,0.46674904,-0.20118520,-0.26847598,0.51189077,-0.53190660,0.06414840,0.57741135,-0.05860344,0.08602604,0.26919988,-0.35116610,0.14212368,-0.00000000,0.01467142,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:04.0,0,0
947,0.00000000,0.00000000,0.00000000,0.38446045,0.57239902,-0.09920141,-0.27948168,0.67845601,-0.44377849,0.16727120,0.68946844,-0.01660341,0.19204208,0.35239595,-0.29588258,0.15133540,-0.00000000,0.01110288,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:04.0,0,0
948,0.00000000,0.00000000,0.00000000,0.35763231,0.51987666,-0.05048709,-0.29050896,0.62685364,-0.44470179,0.13919453,0.68129927,-0.04659847,0.17653003,0.30316451,-0.29702377,0.11337002,-0.00000000,0.01029676,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:04.0,0,0
949,0.00000000,0.00000000,0.00000000,0.31216502,0.41280061,-0.07588102,-0.29559141,0.50153750,-0.47660497,0.06478363,0.60997254,-0.08259083,0.13031416,0.19846107,-0.31411314,0.09954180,-0.00000000,0.01197196,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:04.0,0,0
950,0.00000000,0.00000000,0.00000000,0.38384235,0.57010448,-0.00198137,-0.29993659,0.68898344,-0.39778012,0.19348763,0.74008280,-0.04224090,0.25942647,0.37159619,-0.25816008,0.13557261,-0.00000000,0.00592141,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:05.0,0,0
951,0.00000000,0.00000000,0.00000000,0.36461326,0.52080762,-0.01823754,-0.30830574,0.61998433,-0.41562948,0.15026672,0.69784987,-0.05612995,0.22872736,0.30987871,-0.28105339,0.11787643,-0.00000000,0.00309434,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:05.0,0,0
952,0.00000000,0.00000000,0.00000000,0.31716016,0.41800401,-0.07275117,-0.31009507,0.49873021,-0.47451159,0.07308449,0.61670661,-0.09848546,0.14959937,0.19825678,-0.31554127,0.09000717,-0.00000000,0.00746834,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:05.0,0,0
953,0.00000000,0.00000000,0.00000000,0.38905105,0.58683038,-0.03577488,-0.30563763,0.69656944,-0.39526686,0.19607417,0.74778134,-0.04501535,0.28135610,0.38348061,-0.25381005,0.15899974,-0.00000000,0.00666353,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:05.0,0,0
954,0.00000000,0.00000000,0.00000000,0.41788867,0.53911150,-0.27459344,-0.30823907,0.61825150,-0.50440407,0.14314905,0.63982874,-0.08220964,0.18574418,0.31215125,-0.34117472,0.15454960,-0.00000000,0.00993791,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:05.0,0,0
955,0.00000000,0.00000000,0.00000000,0.34724727,0.46081159,-0.29652596,-0.27310815,0.49827081,-0.55591154,0.06063316,0.55631500,-0.10203559,0.09473987,0.20674574,-0.36522755,0.10910930,-0.00000000,0.01736170,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:06.0,0,0
956,0.00000000,0.00000000,0.00000000,0.41484553,0.62906301,-0.19009015,-0.27539250,0.70824373,-0.47224149,0.19371432,0.72088701,-0.06059256,0.21048447,0.40790957,-0.29627976,0.15262996,-0.00000000,0.01408431,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:06.0,0,0
957,0.00000000,0.00000000,0.00000000,0.39036933,0.56199843,-0.16136579,-0.29174095,0.64807904,-0.46835107,0.16690400,0.69384843,-0.05032694,0.21323544,0.34729874,-0.30286676,0.14796242,-0.00000000,0.00892766,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:06.0,0,0
958,0.00000000,0.00000000,0.00000000,0.36117026,0.49684820,-0.17294241,-0.30098945,0.57324111,-0.48969147,0.12124683,0.63783902,-0.07432578,0.17597044,0.27162305,-0.32231870,0.12753630,-0.00000000,0.01161431,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:06.0,0,0
959,0.00000000,0.00000000,0.00000000,0.40155059,0.60738701,-0.11159043,-0.29907900,0.69883668,-0.43435529,0.19977702,0.74563497,-0.03643589,0.25430924,0.42579976,-0.27059197,0.15392193,-0.00000000,0.01119135,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:06.0,0,0
960,0.00000000,0.00000000,0.00000000,0.39391837,0.58323961,-0.13526313,-0.30611688,0.69848073,-0.42744970,0.20927191,0.73662066,-0.02307783,0.25436023,0.38078305,-0.28049359,0.15846941,-0.00000000,0.01146119,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:07.0,0,0
961,0.00000000,0.00000000,0.00000000,0.37291923,0.54160208,-0.13509472,-0.30461696,0.64811647,-0.45243463,0.16738471,0.69273841,-0.04086946,0.21545683,0.32263011,-0.30007911,0.14201960,-0.00000000,0.01307248,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:07.0,0,0
962,0.00000000,0.00000000,0.00000000,0.32538176,0.45600054,-0.12626420,-0.30635607,0.55109155,-0.48372132,0.11014799,0.65798515,-0.06326441,0.18585521,0.27264261,-0.30899230,0.13485584,-0.00000000,0.00899124,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:07.0,0,0
963,0.00000000,0.00000000,0.00000000,0.40577823,0.61528814,-0.06148102,-0.30824000,0.75234956,-0.38485694,0.24457562,0.78802454,-0.00650344,0.30366221,0.42333168,-0.24690452,0.16235812,-0.00000000,0.00892766,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:07.0,0,0
964,0.00000000,0.00000000,0.00000000,0.38815913,0.56437361,-0.02744703,-0.32032993,0.69839185,-0.38843608,0.21426545,0.74843800,-0.02347817,0.30582696,0.37232411,-0.24692434,0.16198948,-0.00000000,0.00884006,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:07.0,0,0
965,0.00000000,0.00000000,0.00000000,0.34352776,0.46911806,-0.07542472,-0.32529479,0.58047378,-0.44486237,0.13867061,0.65422040,-0.06641349,0.23654166,0.26380721,-0.28112918,0.10952654,-0.00000000,0.00973291,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:08.0,0,0
966,0.00000000,0.00000000,0.00000000,0.44383296,0.64046329,-0.15365700,-0.31575161,0.78681022,-0.45465267,0.28168711,0.81383681,-0.10959671,0.31172329,0.46591756,-0.15798783,0.02177796,-0.00000000,0.02458712,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:08.0,0,0
967,0.00000000,0.00000000,0.00000000,0.44292665,0.55489051,0.00101679,-0.32153332,0.71900046,-0.44846117,0.23386021,0.77520394,-0.10200328,0.24490172,0.39478046,-0.17450231,0.10680079,-0.00000000,0.02146470,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:08.0,0,0
968,0.00000000,0.00000000,0.00000000,0.41806135,0.44966590,0.01525869,-0.28867039,0.47943652,-0.37022111,0.04766557,0.47211152,0.12513581,0.29650363,0.17401820,-0.20679154,0.31229499,-0.00000000,-0.00496360,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:08.0,0,0
969,0.00000000,0.00000000,0.00000000,0.36466107,0.45060161,-0.02656140,-0.33345649,0.32701254,-0.27785563,-0.06281284,0.23657197,0.26675847,0.24808046,0.11521540,-0.17789112,0.51447374,-0.00000000,-0.01954351,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:08.0,0,0
970,0.00000000,0.00000000,0.00000000,0.40429407,0.53234971,-0.29892161,-0.37152287,0.57411665,-0.47542468,0.14981908,0.65351206,-0.13614883,0.06998114,0.33835977,-0.27132174,0.00390798,-0.00000000,0.00077884,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:09.0,0,0
971,0.00000000,0.00000000,0.00000000,0.33960283,0.47077900,-0.20066717,-0.34134570,0.51696259,-0.43662784,0.09253216,0.51498848,-0.02340515,0.13814212,0.24597284,-0.26254168,0.16300412,-0.00000000,0.00425811,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:09.0,0,0
972,0.00000000,0.00000000,0.00000000,0.27949485,0.46947661,-0.22375439,-0.34875816,0.52972382,-0.47684279,0.11089222,0.63168013,-0.08646305,0.10024317,0.32901594,-0.27889755,0.06205428,-0.00000000,0.00651696,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:09.0,0,0
973,0.00000000,0.00000000,0.00000000,0.37863505,0.52910966,-0.32298353,-0.30440730,0.60717225,-0.41464770,0.13612899,0.55374140,0.07102560,0.24210608,0.28356421,-0.25911534,0.27971745,-0.00000000,-0.00163739,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:09.0,0,0
974,0.00000000,0.00000000,0.00000000,0.31263575,0.49747962,-0.10674565,-0.29326808,0.62446064,-0.44172183,0.14756717,0.67151904,-0.04707215,0.13852926,0.32257459,-0.29933378,0.06275968,-0.00000000,-0.01177211,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:09.0,0,0
975,0.00000000,0.00000000,0.00000000,0.36948219,0.47237703,-0.17593694,-0.30981070,0.55137831,-0.44102633,0.09567853,0.59065026,0.01028776,0.19941781,0.28587675,-0.25206065,0.15069050,-0.00000000,0.00571159,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:10.0,0,0
976,0.00000000,0.00000000,0.00000000,0.44146055,0.58347130,-0.25597173,-0.30189848,0.74337244,-0.51586276,0.24633370,0.72845083,-0.10280468,0.21418913,0.41845128,-0.25800696,0.15809214,-0.00000000,0.00633626,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:10.0,0,0
977,0.00000000,0.00000000,0.00000000,0.35796070,0.61439067,-0.20043623,-0.29423258,0.67922652,-0.57264733,0.20936927,0.74171388,-0.23376381,0.06831609,0.40229443,-0.37724242,-0.10887726,-0.00000000,0.01125370,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:10.0,0,0
978,0.00000000,0.00000000,0.00000000,0.50289237,0.51232409,-0.50455165,-0.25413570,0.66454160,-0.61541378,0.16221060,0.56824726,-0.19617078,0.13332585,0.35909009,-0.31491789,0.15787058,-0.00000000,0.01139723,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:10.0,0,0
979,0.00000000,0.00000000,0.00000000,0.51652557,0.59002084,-0.41059947,-0.25809622,0.74235505,-0.58581638,0.21997100,0.58360267,-0.14144331,0.17204727,0.37317383,-0.28941497,0.16693769,-0.00000000,0.01357245,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:10.0,0,0
980,0.00000000,0.00000000,0.00000000,0.50388420,0.54169720,-0.44880122,-0.25592056,0.65272146,-0.62102014,0.15702790,0.50563109,-0.12942456,0.14180322,0.30676180,-0.28608549,0.14416040,-0.00000000,0.01883675,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:11.0,0,0
981,0.00000000,0.00000000,0.00000000,0.51599717,0.60485715,-0.42108735,-0.26279518,0.71921837,-0.59958333,0.19522671,0.56925792,-0.08059085,0.18883869,0.40922639,-0.25284183,0.18913507,-0.00000000,0.01809715,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:11.0,0,0
982,0.00000000,0.00000000,0.00000000,0.51746196,0.59224010,-0.42341039,-0.26643175,0.71053672,-0.59531617,0.19524516,0.54799843,-0.05839019,0.19020882,0.36056536,-0.25802132,0.21348120,-0.00000000,0.01220185,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:11.0,0,0
983,0.00000000,0.00000000,0.00000000,0.47482884,0.52919567,-0.40799403,-0.26939479,0.63842088,-0.59442741,0.15097480,0.51100039,-0.02947350,0.15615919,0.30163360,-0.30028939,0.20810229,-0.00000000,0.01199672,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:11.0,0,0
984,0.00000000,0.00000000,0.00000000,0.44118068,0.59990615,-0.33703589,-0.26785216,0.69705504,-0.53415984,0.20375116,0.61933362,-0.00521051,0.22372481,0.42986360,-0.26599404,0.22911623,-0.00000000,0.00746834,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:11.0,0,0
985,0.00000000,0.00000000,0.00000000,0.45207903,0.58523893,-0.34601295,-0.27651817,0.71430308,-0.51801664,0.22463147,0.62530923,-0.00860925,0.22821446,0.39627677,-0.26596844,0.22865786,-0.00000000,0.00360202,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:12.0,0,0
986,0.00000000,0.00000000,0.00000000,0.42803997,0.53235763,-0.35893244,-0.27434057,0.63395733,-0.54382193,0.16417295,0.55130976,-0.00276133,0.17325382,0.31586480,-0.28718883,0.23313628,-0.00000000,0.00737591,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:12.0,0,0
987,0.00000000,0.00000000,0.00000000,0.36378390,0.43909445,-0.34394413,-0.27734715,0.51759481,-0.57522821,0.09303039,0.50396919,-0.03786093,0.12461735,0.25728968,-0.29642919,0.21929556,-0.00000000,0.00723566,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:12.0,0,0
988,0.00000000,0.00000000,0.00000000,0.44202092,0.59680146,-0.33117124,-0.28274268,0.71970904,-0.50498605,0.21587870,0.63189065,0.00192997,0.22727227,0.40340427,-0.26413369,0.24636450,-0.00000000,0.00556239,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:12.0,0,0
989,0.00000000,0.00000000,0.00000000,0.41044837,0.54084438,-0.32947582,-0.28468597,0.65197295,-0.52308345,0.17738417,0.58922505,0.00467313,0.20393510,0.34744805,-0.26739702,0.22642107,-0.00000000,0.00964240,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:12.0,0,0
990,0.00000000,0.00000000,0.00000000,0.35364002,0.43229744,-0.33639911,-0.29406646,0.51395226,-0.57247519,0.09601329,0.50167876,-0.04465029,0.12162536,0.23131993,-0.29535151,0.17536536,-0.00000000,0.01453137,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:13.0,0,0
991,0.00000000,0.00000000,0.00000000,0.42829627,0.59482765,-0.28509822,-0.29526931,0.71214324,-0.51664954,0.21171097,0.63857841,-0.01551469,0.22402750,0.42616826,-0.23946792,0.21618991,-0.00000000,0.01009155,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:13.0,0,0
992,0.00000000,0.00000000,0.00000000,0.37457108,0.51638907,-0.27449504,-0.30582488,0.63759273,-0.52387267,0.18017656,0.61105937,-0.03252318,0.21443172,0.35312817,-0.24271460,0.20961311,-0.00000000,0.00899124,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:13.0,0,0
993,0.00000000,0.00000000,0.00000000,0.33716658,0.43609110,-0.31286404,-0.30962217,0.54011631,-0.57002574,0.11761615,0.54056662,-0.06569997,0.15882516,0.26597679,-0.27518350,0.18253210,-0.00000000,0.00854502,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:13.0,0,0
994,0.00000000,0.00000000,0.00000000,0.36835355,0.44242871,-0.37079319,-0.29375443,0.52453136,-0.63415766,0.09758733,0.53778720,-0.09676827,0.15050441,0.32510099,-0.28762358,0.16818017,-0.00000000,0.01271350,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:13.0,0,0
995,0.00000000,0.00000000,0.00000000,0.38728350,0.48753923,-0.34678003,-0.29304197,0.60654885,-0.58252639,0.14570734,0.56037807,-0.02228450,0.17095059,0.32497764,-0.27943742,0.20727602,-0.00000000,0.00958128,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:14.0,0,0
996,0.00000000,0.00000000,0.00000000,0.29930115,0.44061348,-0.24934191,-0.29962948,0.54727554,-0.54317123,0.10589756,0.56979972,-0.02615433,0.15404758,0.28195456,-0.28980422,0.17020081,-0.00000000,0.00054174,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:14.0,0,0
997,0.00000000,0.00000000,0.00000000,0.24943008,0.32572848,-0.17986648,-0.30921844,0.43422848,-0.54224944,0.02962033,0.50673711,-0.05246586,0.12735198,0.17771716,-0.31914765,0.16920893,-0.00000000,-0.00193543,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:14.0,0,0
998,0.00000000,0.00000000,0.00000000,0.33114904,0.49938869,-0.14914583,-0.31317741,0.64212435,-0.46283263,0.15519945,0.62942564,0.00969722,0.24497306,0.34963402,-0.25722617,0.20061688,-0.00000000,0.00062774,-0.00000000,0.00000000,0.00000000,0.00000000,0,15:35:14.0,0,0
