CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.40361509,0.84468079,0.66023827,-0.28554696,0.63230479,-0.11100579,0.44772831,0.51510555,-0.39172837,0.10712467,0.07420003,-0.16183551,-0.23044276,-0.0,-0.01788123,-0.0
0.39094296,0.76993036,0.6155014,-0.30916345,0.55434918,-0.09319727,0.41997933,0.45783713,-0.35928485,0.10981532,0.00168164,-0.1669838,-0.2295112,-0.0,-0.02541122,-0.0
0.33940116,0.64744574,0.70888734,-0.32435927,0.43100792,-0.14816193,0.3385973,0.39464608,-0.42926699,0.01572774,-0.10460733,-0.2053422,-0.27778357,-0.0,-0.02251491,-0.0
0.41928202,0.86370867,0.7616294,-0.25752628,0.65121341,-0.0497364,0.48399433,0.54670405,-0.37477684,0.12092458,0.07648858,-0.1463379,-0.28125122,-0.0,-0.02527711,-0.0
0.40709636,0.8071956,0.74160379,-0.26402777,0.57241815,-0.07553904,0.43313226,0.48108995,-0.37864468,0.08757065,-0.01202458,-0.16807249,-0.26044518,-0.0,-0.02883684,-0.0
0.35820374,0.68848115,0.72220391,-0.30674428,0.45297638,-0.11868064,0.36573803,0.4035362,-0.39853618,0.03803664,-0.11822259,-0.19973461,-0.24361488,-0.0,-0.02891996,-0.0
0.37264809,0.89146143,-0.26725116,-0.60094076,0.49970016,-0.30131051,0.13424972,0.28581616,-0.2267767,-0.69320887,0.02393776,-0.47705746,0.03471456,-0.0,-0.02377146,-0.0
0.83117598,0.77684551,-0.25288633,-0.32878992,0.24984975,-0.30938789,-0.0884095,-0.16105691,0.01661261,-0.44697595,-0.38393238,-0.26313767,0.16915339,-0.0,-0.00360059,-0.0
1.67788088,0.75993836,-1.15510428,-0.30220869,0.01451709,-0.7572729,-0.37120929,-0.82857949,-0.04144388,-0.68352139,-0.74072915,-0.25235197,0.55021936,-0.0,0.01662006,-0.0
0.81173915,0.6830194,-0.1513361,-0.31540146,0.02283599,-0.46593276,-0.30672938,-0.45376995,0.10234635,-0.46278131,-0.52686507,-0.16572045,0.32377601,-0.0,0.00041857,-0.0
0.52802056,0.71952289,0.05087618,-0.36132661,0.13702329,-0.22379571,-0.08985704,-0.09694037,0.16595249,-0.35639679,-0.34528652,-0.24691737,0.22607373,-0.0,-0.02027672,-0.0
0.48359665,0.65221184,0.11429676,-0.35704613,0.08926602,-0.15152186,-0.10200375,-0.05157001,0.21200468,-0.38001925,-0.39551184,-0.31414959,0.27672246,-0.0,-0.02699617,-0.0
0.43993932,0.5719099,-0.02454192,-0.36104536,0.06989326,-0.20857243,-0.08683394,0.02162083,0.08167689,-0.3743766,-0.41290507,-0.3491255,0.20807712,-0.0,-0.04539531,-0.0
0.54997438,0.74546432,-0.05865185,-0.35286996,0.20375851,-0.16999769,-0.04328803,0.05089116,0.14010543,-0.31559452,-0.30729738,-0.32623392,0.1862819,-0.0,-0.02292055,-0.0
0.543419,0.69530255,-0.00747159,-0.35521105,0.1534722,-0.18085861,-0.06166131,0.02653466,0.14139649,-0.33272764,-0.34545988,-0.331756,0.21187061,-0.0,-0.02718136,-0.0
0.39860114,0.54873663,0.12619519,-0.38384402,0.06209854,-0.15747808,-0.05523998,0.10505797,0.12316228,-0.4139781,-0.40099603,-0.36262605,0.04766781,-0.0,-0.05178617,-0.0
0.29415923,0.72527456,0.53709549,-0.40413126,0.50791192,-0.09232211,0.30240256,0.4417631,-0.14037177,0.06123208,-0.12007235,-0.26461628,-0.14674723,-0.0,-0.05432036,-0.0
0.32553753,0.65215898,0.63588285,-0.38530862,0.4573431,-0.09223913,0.30879465,0.43432841,-0.13066402,0.12178256,-0.15638644,-0.21491514,-0.05874071,-0.0,-0.03753474,-0.0
0.22756603,0.54554975,0.61626989,-0.4509986,0.39288658,-0.16396725,0.29370913,0.44620523,-0.20335262,0.10021316,-0.22618632,-0.23691218,-0.12659262,-0.0,-0.04518634,-0.0
0.33436888,0.76784223,0.63377029,-0.37961543,0.61205333,-0.08453105,0.43211114,0.58743989,-0.16525447,0.21990956,-0.00723615,-0.15990184,-0.06086815,-0.0,-0.04322765,-0.0
0.31599423,0.70716667,0.62601274,-0.41034162,0.5709554,-0.10541347,0.43979934,0.57433736,-0.19362065,0.21821259,-0.04107776,-0.16794994,-0.06650615,-0.0,-0.05253777,-0.0
