CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
-0.0,-0.0,0.04857307,0.209552,0.87805456,0.36686149,0.20228086,0.657215,0.38550594,0.00820898,0.63173503,0.18662292,0.23168184,0.33980486,0.23795614,0.06632679
-0.0,-0.0,0.03569857,0.18689276,0.79298306,0.35626093,0.20157193,0.6301772,0.37416476,0.02018424,0.55989009,0.19301036,0.24679939,0.46041891,0.23941368,-0.0397338
-0.0,-0.0,0.04049241,0.21575092,1.01265085,0.37023544,0.21459574,0.72238833,0.40433222,0.03964568,0.7718547,0.18346816,0.27757111,0.64043665,0.26455143,-0.05894839
-0.0,-0.0,0.04759273,0.22592877,1.0027833,0.37707794,0.22173093,0.72575307,0.41955096,0.04277728,0.76951754,0.19715917,0.28770703,0.59212792,0.27165893,0.00171337
-0.0,-0.0,0.04888348,0.21501251,0.89814812,0.37585932,0.20315646,0.66889864,0.39334327,0.01028943,0.66215485,0.18366426,0.2528322,0.3548651,0.23824129,0.05768441
-0.0,-0.0,0.04443003,0.19644636,0.80702817,0.35982496,0.18447182,0.62457794,0.37476772,-0.00086284,0.5693692,0.18215427,0.23489794,0.28084031,0.23750028,0.04862617
-0.0,-0.0,0.04628075,0.22030076,1.00692463,0.36931673,0.21769142,0.71125877,0.4025231,0.02901701,0.76372844,0.19864911,0.26728776,0.61163688,0.25225139,-0.06385083
-0.0,-0.0,0.04707854,0.21843243,0.98108739,0.37221986,0.21845987,0.71766067,0.40733409,0.04189299,0.75441432,0.20832142,0.2803762,0.56414336,0.26843637,-0.02734686
-0.0,-0.0,0.04240248,0.20959578,0.88802671,0.37263128,0.20810492,0.67742831,0.39767647,0.02113603,0.6588698,0.1927406,0.24996494,0.33841649,0.25277415,0.01023956
-0.0,-0.0,0.04901791,0.2032457,0.81044757,0.36455396,0.22212256,0.65159017,0.39766195,0.02099291,0.57801825,0.20279887,0.23975468,0.41520655,0.2292929,-0.0865567
-0.0,-0.0,0.04327478,0.22008793,0.9869042,0.3649081,0.20535114,0.69377893,0.39700836,0.01255042,0.73755181,0.16247556,0.24501626,0.53391111,0.25374439,-0.09063545
-0.0,-0.0,0.04389717,0.21665977,0.97320867,0.35703376,0.17897277,0.70622051,0.41422018,0.01878208,0.72801781,0.20134462,0.28266439,0.49831355,0.25593168,0.02091644
-0.0,-0.0,0.02493781,0.1983625,0.8573842,0.3533105,0.14118826,0.66655546,0.36561137,0.0268907,0.63898712,0.14370164,0.14665225,0.33807912,0.21855919,0.11236398
-0.0,-0.0,0.02052506,0.2258371,0.84048504,0.35290179,0.21141672,0.7400378,0.40280965,0.058557,0.61486483,0.16973299,0.07918669,0.67960835,0.19337732,-0.16696627
-0.0,-0.0,0.04250983,0.23442195,0.9905867,0.35681981,0.13435142,0.64619052,0.37463161,-0.04766224,0.75338072,0.06505934,0.08594202,0.60477704,0.18261074,-0.17260209
-0.0,-0.0,0.20128882,0.28747338,0.97559947,0.41568586,0.15514526,0.66732705,0.40822428,-0.01293231,0.75493282,0.16043082,0.10908698,0.5634551,0.22993928,-0.3113389
-0.0,-0.0,0.11374442,0.20920427,0.84866428,0.35029712,0.03620016,0.55161273,0.30610335,-0.09243625,0.66507703,0.08649195,0.04443634,0.38208395,0.16828559,-0.25798365
-0.0,-0.0,0.07836306,0.23382345,0.84449828,0.37663621,0.23878212,0.69967765,0.41360372,0.06167751,0.69358832,0.24311163,0.24793771,0.76155227,0.30228239,-0.24498497
-0.0,-0.0,0.08688851,0.22055535,0.98882174,0.37036589,0.12562867,0.66539598,0.41728178,-0.00129255,0.79480112,0.22398025,0.20714524,0.59154058,0.25886744,-0.19044271
-0.0,-0.0,0.0386359,0.22683977,0.96446818,0.3704854,0.21062338,0.71147317,0.42998305,0.03837424,0.74014771,0.21626015,0.26544678,0.51064116,0.26805153,-0.1054404
