Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
11,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01858873,-0.11207864,-0.07411277,-0.04250614,-0.19328626,-0.21815215,-0.10112761,-0.11366598,-0.09181039,-0.05404179,-0.25310427,-0.13021450,-0.10512729,-0.42977417,0.00000000,0.00000000,0.00000000,0,15:05:51.0,0,0
12,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.03829479,-0.10684701,-0.07884713,-0.04167323,-0.13603698,-0.17036128,-0.07724460,-0.08488292,-0.04714208,-0.05347668,-0.21493109,0.22470300,-0.07251982,-0.48656663,0.00000000,0.00000000,0.00000000,0,15:05:51.0,0,0
13,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01834716,-0.08865262,0.04095282,-0.04497366,-0.14584471,-0.13239674,-0.07066993,-0.07759215,0.03382521,-0.04410730,-0.21061043,0.08662441,-0.08850294,-0.37985829,0.00000000,0.00000000,0.00000000,0,15:05:51.0,0,0
14,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00693075,-0.09480479,0.00283216,-0.03923775,-0.11822195,-0.18813302,-0.11414927,-0.10676137,0.00534605,-0.11120964,-0.20090126,0.07076638,-0.10064521,-0.38097650,0.00000000,0.00000000,0.00000000,0,15:05:52.0,0,0
15,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01940681,-0.13811490,-0.06484503,-0.04792875,-0.19783370,-0.18764885,-0.06578523,-0.11364126,-0.05545194,-0.10166433,-0.21701719,-0.13510981,-0.07824059,-0.26592493,0.00000000,0.00000000,0.00000000,0,15:05:52.0,0,0
16,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00017827,-0.11969354,-0.11111761,-0.03907416,-0.16308606,-0.20554541,-0.08686756,-0.11322664,-0.07665513,-0.09356745,-0.19561046,0.11632766,-0.05660013,-0.33103201,0.00000000,0.00000000,0.00000000,0,15:05:52.0,0,0
17,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00782212,-0.12904201,0.01248395,-0.05536290,-0.22654302,-0.15063758,-0.05453210,-0.11463541,0.03773905,-0.06744719,-0.21083938,0.05929552,-0.06606022,-0.29616147,0.00000000,0.00000000,0.00000000,0,15:05:52.0,0,0
18,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01148843,-0.13037674,-0.00279021,-0.03747383,-0.18819031,-0.14736544,-0.05980894,-0.10221899,0.03010841,-0.07980455,-0.21675149,0.03476795,-0.07680987,-0.32972807,0.00000000,0.00000000,0.00000000,0,15:05:52.0,0,0
19,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00938777,-0.14114557,-0.07419135,-0.04695277,-0.21280991,-0.18974045,-0.06500658,-0.12061530,-0.05181470,-0.09437926,-0.23045614,-0.13822041,-0.09388986,-0.29291308,0.00000000,0.00000000,0.00000000,0,15:05:53.0,0,0
20,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01730367,-0.12693898,-0.04961736,-0.04655577,-0.21406011,-0.17311671,-0.06157783,-0.11615565,0.02588292,-0.09205474,-0.21772471,0.21859778,-0.06051771,-0.41071150,0.00000000,0.00000000,0.00000000,0,15:05:53.0,0,0
21,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01418619,-0.13589813,-0.01013419,-0.03100404,-0.19723424,-0.16231230,-0.06217972,-0.10795232,0.03057504,-0.06429524,-0.21425670,0.06791420,-0.06261370,-0.33544886,0.00000000,0.00000000,0.00000000,0,15:05:53.0,0,0
22,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01745753,-0.13176949,-0.01769382,-0.02838090,-0.20263037,-0.15504996,-0.06266311,-0.10847406,0.02298844,-0.06655755,-0.21147874,0.00468204,-0.06968822,-0.30209923,0.00000000,0.00000000,0.00000000,0,15:05:53.0,0,0
23,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01034895,-0.15366882,-0.08808731,-0.04260800,-0.23432498,-0.20841739,-0.07333894,-0.13209479,-0.05930626,-0.07174374,-0.22791643,-0.15850127,-0.07499740,-0.27070904,0.00000000,0.00000000,0.00000000,0,15:05:53.0,0,0
24,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02537577,-0.13424459,0.01160098,-0.04518876,-0.21681607,-0.14894831,-0.05356455,-0.10862815,0.09477611,-0.07073933,-0.20368466,0.24685471,-0.05584316,-0.37453359,0.00000000,0.00000000,0.00000000,0,15:05:54.0,0,0
25,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01923675,-0.13024196,0.01856295,-0.03134840,-0.19561890,-0.14006323,-0.04371433,-0.10104814,0.06823350,-0.06378818,-0.19738024,0.12965469,-0.04712727,-0.31593224,0.00000000,0.00000000,0.00000000,0,15:05:54.0,0,0
26,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01835684,-0.13213365,0.00612573,-0.03417901,-0.20074475,-0.14813632,-0.06404232,-0.10847406,0.04998196,-0.06523573,-0.20124605,0.03434469,-0.06220894,-0.26290914,0.00000000,0.00000000,0.00000000,0,15:05:54.0,0,0
27,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01157412,-0.14816904,-0.06292772,-0.03571719,-0.22665630,-0.19479954,-0.07236104,-0.12955430,-0.02458551,-0.09937772,-0.24334905,-0.10829201,-0.07284298,-0.24970099,0.00000000,0.00000000,0.00000000,0,15:05:54.0,0,0
28,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02868155,-0.13308845,0.02696753,-0.03739501,-0.20712581,-0.12673347,-0.05235050,-0.09491564,0.11630557,-0.06211980,-0.20193590,0.27750066,-0.03722850,-0.37224022,0.00000000,0.00000000,0.00000000,0,15:05:54.0,0,0
29,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02418087,-0.12382986,0.04345628,-0.02493003,-0.19896333,-0.12299719,-0.03784480,-0.09450264,0.10514190,-0.04833666,-0.17442024,0.16631687,-0.03623484,-0.34445170,0.00000000,0.00000000,0.00000000,0,15:05:55.0,0,0
30,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02505574,-0.12658219,0.03130812,-0.02147112,-0.20140746,-0.13070129,-0.05538571,-0.10488515,0.08444103,-0.07155629,-0.20129007,0.07177676,-0.05849925,-0.25699985,0.00000000,0.00000000,0.00000000,0,15:05:55.0,0,0
31,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01743733,-0.13656166,-0.03967106,-0.03181338,-0.20166489,-0.17070167,-0.06725115,-0.11419664,0.00172816,-0.07530769,-0.21666160,-0.08488314,-0.05838162,-0.22011800,0.00000000,0.00000000,0.00000000,0,15:05:55.0,0,0
32,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01696652,-0.14692873,-0.09236567,-0.03948711,-0.18661407,-0.18150580,-0.05677329,-0.11224838,-0.04744609,-0.05936020,-0.20543572,0.09639177,-0.03695377,-0.35061839,0.00000000,0.00000000,0.00000000,0,15:05:55.0,0,0
33,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02307778,-0.12713455,0.05180825,-0.03132533,-0.20300424,-0.12300926,-0.04249493,-0.10332219,0.09942469,-0.06560814,-0.20897634,0.13085185,-0.04859248,-0.27803224,0.00000000,0.00000000,0.00000000,0,15:05:55.0,0,0
34,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02431374,-0.12511711,0.04250033,-0.02874435,-0.20118526,-0.12340777,-0.04486718,-0.10208276,0.08668496,-0.06424253,-0.19666967,0.09801837,-0.03105055,-0.28851706,0.00000000,0.00000000,0.00000000,0,15:05:56.0,0,0
35,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01255929,-0.14372805,-0.03683342,-0.03362852,-0.19486105,-0.13965292,-0.06645705,-0.10912839,0.01132170,-0.07761444,-0.22433154,-0.10034545,-0.05921664,-0.29259896,0.00000000,0.00000000,0.00000000,0,15:05:56.0,0,0
36,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00870432,-0.17217007,-0.09682358,-0.03836899,-0.26578939,-0.24047112,-0.11121360,-0.14745024,-0.05955163,-0.07770924,-0.23721009,-0.07134282,-0.05530781,-0.36184415,0.00000000,0.00000000,0.00000000,0,15:05:56.0,0,0
37,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01179019,-0.13367194,0.05272242,-0.04109496,-0.20248021,-0.10930502,-0.06991772,-0.10053988,0.09279424,-0.06712590,-0.21523239,0.12770888,-0.05969712,-0.36983603,0.00000000,0.00000000,0.00000000,0,15:05:56.0,0,0
38,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00920768,-0.15642248,0.02463379,-0.04117113,-0.24644646,-0.17067358,-0.07677165,-0.12576641,0.07462130,-0.07902406,-0.24630582,0.10461662,-0.05157722,-0.40437004,0.00000000,0.00000000,0.00000000,0,15:05:56.0,0,0
39,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00010245,-0.17166069,-0.03198488,-0.04482307,-0.24938159,-0.20773277,-0.10336535,-0.13609725,-0.00027605,-0.09099524,-0.25588909,-0.06622899,-0.06397028,-0.35109174,0.00000000,0.00000000,0.00000000,0,15:05:57.0,0,0
40,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01051812,-0.19958954,-0.09630098,-0.05944247,-0.29030061,-0.25886083,-0.12806065,-0.15796335,-0.06743086,-0.11126429,-0.26903632,-0.19210690,-0.06731743,-0.33006808,0.00000000,0.00000000,0.00000000,0,15:05:57.0,0,0
41,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00361911,-0.17852357,0.05972571,-0.05154674,-0.25540665,-0.17074381,-0.09247517,-0.11657362,0.11253243,-0.09051295,-0.23404160,0.18037517,-0.04469730,-0.40988144,0.00000000,0.00000000,0.00000000,0,15:05:57.0,0,0
42,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00035089,-0.17211352,0.03334258,-0.04845558,-0.26871067,-0.19739878,-0.09482773,-0.13413605,0.09316937,-0.09901380,-0.24068296,0.15611939,-0.05772334,-0.39960700,0.00000000,0.00000000,0.00000000,0,15:05:57.0,0,0
43,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00831447,-0.18725777,-0.01060944,-0.05428571,-0.28956971,-0.21402685,-0.09873732,-0.15200368,0.03686237,-0.10217571,-0.27839369,-0.03394850,-0.07711611,-0.39215302,0.00000000,0.00000000,0.00000000,0,15:05:57.0,0,0
44,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00066633,-0.20718373,-0.07817416,-0.05720872,-0.31138179,-0.26893783,-0.12244986,-0.16215621,-0.03407477,-0.11812733,-0.28647679,-0.14370157,-0.07999729,-0.36834815,0.00000000,0.00000000,0.00000000,0,15:05:58.0,0,0
45,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00701849,-0.17935903,0.02763248,-0.04964244,-0.30675274,-0.18805501,-0.08305921,-0.14130497,0.10771874,-0.10006070,-0.28198957,0.23433660,-0.06215530,-0.43949416,0.00000000,0.00000000,0.00000000,0,15:05:58.0,0,0
46,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00279995,-0.17365457,0.03282794,-0.05907063,-0.24502341,-0.18124616,-0.07001541,-0.12911218,0.07313657,-0.10862436,-0.25100252,0.11150132,-0.06287983,-0.40512481,0.00000000,0.00000000,0.00000000,0,15:05:58.0,0,0
47,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00582347,-0.20246038,0.00497802,-0.05619761,-0.29575568,-0.23604913,-0.11643503,-0.15680102,0.05963352,-0.13522352,-0.28851235,0.02167041,-0.08307999,-0.38476849,0.00000000,0.00000000,0.00000000,0,15:05:58.0,0,0
48,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01568613,-0.23518327,-0.08558470,-0.07370409,-0.36747867,-0.32289183,-0.16528739,-0.20045063,-0.02307481,-0.15231380,-0.34546635,-0.14299758,-0.09140398,-0.41088203,0.00000000,0.00000000,0.00000000,0,15:05:58.0,0,0
49,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01519745,-0.22682697,-0.12593721,-0.07081104,-0.33298975,-0.31464565,-0.13484783,-0.18529584,-0.05460181,-0.14337161,-0.33226004,0.09888637,-0.08646927,-0.50520420,0.00000000,0.00000000,0.00000000,0,15:05:59.0,0,0
50,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00331276,-0.22692508,-0.01098848,-0.06929386,-0.38474649,-0.29318276,-0.13507488,-0.18912835,0.05946131,-0.13350096,-0.34308991,0.04945940,-0.08874158,-0.45958734,0.00000000,0.00000000,0.00000000,0,15:05:59.0,0,0
51,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00961639,-0.22017945,-0.01602616,-0.06250047,-0.35164455,-0.30516866,-0.14552954,-0.19228445,0.04072540,-0.14959925,-0.36908931,0.04740987,-0.09776793,-0.50535554,0.00000000,0.00000000,0.00000000,0,15:05:59.0,0,0
52,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00882861,-0.25334737,-0.09718835,-0.07729676,-0.36558330,-0.35507292,-0.15343802,-0.20511474,-0.03331045,-0.14162160,-0.37828213,-0.14690264,-0.11471400,-0.46766642,0.00000000,0.00000000,0.00000000,0,15:05:59.0,0,0
53,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01721741,-0.24024779,-0.12192176,-0.08028006,-0.34908819,-0.34580290,-0.14996257,-0.19580317,-0.03199454,-0.14253697,-0.37008178,0.14967991,-0.08475839,-0.55129164,0.00000000,0.00000000,0.00000000,0,15:05:59.0,0,0
54,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00922779,-0.23430766,-0.00848297,-0.07390064,-0.37156576,-0.30269113,-0.13028418,-0.18957746,0.05190854,-0.13535053,-0.34492081,0.06471370,-0.08853537,-0.46338758,0.00000000,0.00000000,0.00000000,0,15:06:00.0,0,0
55,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00693689,-0.23666212,-0.02372419,-0.07018366,-0.35940370,-0.30311394,-0.12270083,-0.18000263,0.04016282,-0.12332911,-0.34771496,0.02274985,-0.08324484,-0.48236746,0.00000000,0.00000000,0.00000000,0,15:06:00.0,0,0
56,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00971255,0.13478608,-0.05169966,-0.03724612,0.63840663,-0.16462289,-0.64027542,0.00545486,-0.16067287,-0.43243402,-0.54761636,0.17775804,-0.41603494,-0.61829281,0.00000000,0.00000000,0.00000000,0,15:06:00.0,0,0
57,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.14207037,-0.48440531,0.12270475,-0.19743258,0.55181807,0.80434674,0.10707265,0.26956037,-0.32726935,-0.06718563,-0.34542513,-0.40691438,-0.01854239,-0.37914187,0.00000000,0.00000000,0.00000000,0,15:06:00.0,0,0
58,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.19005552,-0.18612081,0.46936592,-0.09149897,1.77721226,1.30082119,0.56134939,0.69151485,-0.40852049,-0.00789982,-0.41451088,-0.25856620,-0.31905276,-0.60588306,0.00000000,0.00000000,0.00000000,0,15:06:00.0,0,0
59,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.16050887,-0.13994293,0.33942065,-0.09975596,1.36277533,1.07135141,0.38216850,0.55877960,-0.50827110,0.05413085,-0.28699753,-0.35985035,-0.07308060,-0.47525561,0.00000000,0.00000000,0.00000000,0,15:06:01.0,0,0
60,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.08119276,-0.23090065,0.13663955,-0.04390102,0.50330514,0.58949655,0.15921566,0.13976745,-0.54452431,-0.18171348,-0.44629395,-0.51745689,-0.15374438,-0.40983614,0.00000000,0.00000000,0.00000000,0,15:06:01.0,0,0
61,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.09541425,-0.35412356,-0.06822714,-0.10823783,0.07180732,0.08368377,-0.20980237,-0.11841797,-0.47846448,-0.29647082,-0.57027894,-0.41527671,-0.19724366,-0.53098172,0.00000000,0.00000000,0.00000000,0,15:06:01.0,0,0
62,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.10972068,-0.37726289,0.11083194,-0.10550041,0.04786397,0.23457290,-0.03843332,-0.02827683,-0.19156535,-0.20277022,-0.44950208,0.01382936,-0.11275063,-0.57344055,0.00000000,0.00000000,0.00000000,0,15:06:01.0,0,0
63,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.11684182,-0.42616734,0.03669883,-0.12967558,-0.15809314,0.12734638,-0.01578473,-0.09010133,-0.16912696,-0.18025555,-0.46300849,-0.03415285,-0.10107346,-0.60227251,0.00000000,0.00000000,0.00000000,0,15:06:01.0,0,0
64,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.10762708,-0.41024902,0.01507349,-0.11698681,-0.06266832,0.12058026,-0.02726495,-0.07244688,-0.20640907,-0.21793203,-0.47810501,-0.19133523,-0.13551815,-0.57949084,0.00000000,0.00000000,0.00000000,0,15:06:02.0,0,0
65,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.07738061,-0.45152462,-0.02586073,-0.14441748,-0.10215092,0.15686527,0.03052089,-0.07146598,-0.28496492,-0.23794141,-0.57616377,-0.38487640,-0.20069668,-0.61080474,0.00000000,0.00000000,0.00000000,0,15:06:02.0,0,0
66,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.24236572,0.04963464,0.45807427,0.03434215,0.76273054,1.17864716,0.68562925,0.56116676,-0.05513685,-0.05480581,-0.25024191,0.10167523,-0.09700216,-0.69055820,0.00000000,0.00000000,0.00000000,0,15:06:02.0,0,0
67,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.07975461,-0.42852801,-0.00242458,-0.12294189,-0.44773209,-0.27020299,-0.16191925,-0.24185941,-0.02626657,-0.26938236,-0.64991289,0.12189064,-0.22333485,-0.79087943,0.00000000,0.00000000,0.00000000,0,15:06:02.0,0,0
68,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.08374374,-0.40578377,-0.03805923,-0.13411911,-0.44969568,-0.25287539,-0.13933218,-0.22231184,-0.04276941,-0.26031804,-0.64200366,-0.05063001,-0.21725556,-0.73116601,0.00000000,0.00000000,0.00000000,0,15:06:02.0,0,0
69,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.07515733,-0.41095066,-0.11601098,-0.12792300,-0.48405710,-0.32523683,-0.14815922,-0.22767359,-0.09583452,-0.21359377,-0.62588149,-0.17471507,-0.20683940,-0.69820315,0.00000000,0.00000000,0.00000000,0,15:06:03.0,0,0
70,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.04336353,-0.29363406,0.07883778,-0.07362799,-0.37368146,-0.12405511,-0.07694093,-0.14050817,0.10987475,-0.20434590,-0.53555810,0.23410290,-0.22583398,-0.76922423,0.00000000,0.00000000,0.00000000,0,15:06:03.0,0,0
71,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.03301393,-0.22969179,0.10322458,-0.02030659,-0.18650290,0.00106069,0.06367821,-0.05116273,0.10702677,-0.07662308,-0.37936565,0.17335670,-0.10977021,-0.61779678,0.00000000,0.00000000,0.00000000,0,15:06:03.0,0,0
72,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.11536761,-0.29869923,0.04195118,-0.05882518,-0.22811480,-0.07475220,-0.05172908,-0.05984730,0.04066233,-0.11014371,-0.35573435,0.04657872,-0.10998958,-0.43737450,0.00000000,0.00000000,0.00000000,0,15:06:03.0,0,0
73,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.08273435,-0.27743262,-0.00258980,-0.04017334,-0.29662120,-0.19575790,-0.06527987,-0.12769133,0.02179514,-0.12617391,-0.41206276,-0.02728605,-0.13746499,-0.48176643,0.00000000,0.00000000,0.00000000,0,15:06:03.0,0,0
74,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.05536663,-0.21924491,0.14578639,-0.01825476,-0.25305590,-0.09083491,-0.03779713,-0.09633739,0.19115512,-0.11496243,-0.39869523,0.30350527,-0.15037905,-0.55286634,0.00000000,0.00000000,0.00000000,0,15:06:04.0,0,0
75,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06722932,-0.17178716,0.14441705,-0.01196936,-0.09785023,0.01611703,0.00582105,-0.03012942,0.16168495,-0.07959930,-0.31080654,0.26615900,-0.09466904,-0.46912727,0.00000000,0.00000000,0.00000000,0,15:06:04.0,0,0
76,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06195631,-0.18348943,0.12454783,-0.00493759,-0.16027088,-0.01028347,0.01636777,-0.06740946,0.14418150,-0.09723429,-0.34252816,0.15532249,-0.12416136,-0.46987489,0.00000000,0.00000000,0.00000000,0,15:06:04.0,0,0
77,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.11738125,-0.12525320,0.13911514,0.08313293,0.13519935,0.19785428,-0.15678556,0.03829649,0.05999501,-0.04190253,-0.46639785,-0.03958189,-0.18986243,-0.47228134,0.00000000,0.00000000,0.00000000,0,15:06:04.0,0,0
78,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.03593104,-0.18835977,0.15429604,-0.01664073,-0.15485279,-0.04299021,0.00944742,-0.07983996,0.19698283,-0.09180014,-0.36148778,0.33188725,-0.13543956,-0.53929996,0.00000000,0.00000000,0.00000000,0,15:06:04.0,0,0
79,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06451633,-0.16761111,0.11675415,0.00055109,-0.14105512,-0.04174324,-0.02863339,-0.07246015,0.15589543,-0.09632464,-0.35775921,0.23544943,-0.13784966,-0.52197552,0.00000000,0.00000000,0.00000000,0,15:06:05.0,0,0
80,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06436858,-0.19634748,0.09211354,-0.00501824,-0.20919913,-0.08355380,-0.04011374,-0.10602622,0.13392133,-0.12358546,-0.41923323,0.11093390,-0.15912281,-0.54922503,0.00000000,0.00000000,0.00000000,0,15:06:05.0,0,0
81,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.07192798,-0.21891408,0.01327207,-0.01882825,-0.20790407,-0.13979599,-0.05214932,-0.10687020,0.05045558,-0.10051534,-0.42699382,-0.05650685,-0.16114321,-0.50887078,0.00000000,0.00000000,0.00000000,0,15:06:05.0,0,0
82,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06199668,-0.17303096,0.14211717,0.00044425,-0.18064752,-0.05803894,-0.00820871,-0.08181106,0.20259680,-0.09094251,-0.40129882,0.30793455,-0.15565819,-0.56180298,0.00000000,0.00000000,0.00000000,0,15:06:05.0,0,0
83,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.21552980,-0.29067945,0.11771005,-0.05110803,-0.11554881,0.02086381,0.05392504,-0.00256172,0.16518790,0.03114016,-0.21544717,0.21122023,-0.03318139,-0.39104342,0.00000000,0.00000000,0.00000000,0,15:06:05.0,0,0
84,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.20565584,-0.29713219,0.09244841,-0.03383531,-0.13176540,0.02309260,0.03021900,-0.02207233,0.11823665,-0.01964978,-0.23995550,0.03732805,-0.09030383,-0.29682949,0.00000000,0.00000000,0.00000000,0,15:06:06.0,0,0
85,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.06277153,-0.22321589,-0.00174001,-0.01758435,-0.28689635,-0.17262372,-0.05389554,-0.16618177,0.03943330,-0.16606797,-0.53024060,-0.07951884,-0.22894426,-0.57536656,0.00000000,0.00000000,0.00000000,0,15:06:06.0,0,0
