CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.47233382,0.3408927,-0.35520032,-0.16083235,0.22529654,-0.74405861,-0.3646965,0.04254304,-0.64492971,0.10051321,0.87462044,-0.70987785,-0.00746158,0.46035278,0.20160624,0.21100834
0.51897365,0.43209049,-0.34815317,-0.15562932,0.2534751,-0.73475695,-0.34543625,0.06080812,-0.63200283,0.11423595,0.91574085,-0.70806479,-0.00675663,0.49541041,0.19785851,0.2139006
0.50836396,0.41185206,-0.34665588,-0.15061596,0.2512739,-0.7390787,-0.34552875,0.06652588,-0.63773739,0.11350735,0.90959388,-0.70707679,-0.0091148,0.48393923,0.19430746,0.21151261
0.46948621,0.37282103,-0.3544223,-0.15682703,0.23634429,-0.74935794,-0.36230472,0.05607035,-0.63747621,0.11210385,0.88369501,-0.71536505,-0.02327004,0.46345666,0.19398913,0.20974246
0.43311825,0.33398724,-0.36827645,-0.1686676,0.2103222,-0.74791783,-0.37307808,0.03958919,-0.64861673,0.10233573,0.86550826,-0.72598201,-0.01546596,0.4479906,0.18293171,0.20783167
0.48338121,0.42422354,-0.36405736,-0.15772864,0.23893723,-0.7448054,-0.3526032,0.06452651,-0.63773739,0.12038247,0.91017014,-0.71540105,-0.03380724,0.49138352,0.18125397,0.21582316
0.49035415,0.40574694,-0.35685816,-0.15265529,0.23759224,-0.74413985,-0.34043145,0.07101696,-0.61014605,0.12539868,0.91115069,-0.70430714,-0.03367303,0.47991765,0.19131131,0.21289451
0.47972658,0.3743827,-0.36039186,-0.15851812,0.22412264,-0.74472481,-0.34664425,0.06330851,-0.61315453,0.11696912,0.88672656,-0.71422881,-0.03422204,0.45384312,0.18765436,0.20567676
0.4287042,0.33623311,-0.37807339,-0.1686676,0.20144503,-0.75237697,-0.36379057,0.04348448,-0.62698013,0.10490628,0.86071497,-0.72238785,-0.03461497,0.43332684,0.1935849,0.19346534
0.44551188,0.41848949,-0.38111296,-0.15908293,0.22635557,-0.74717218,-0.34893984,0.06125565,-0.61428392,0.12171106,0.89904118,-0.71954453,-0.04742423,0.47157034,0.18666551,0.20517503
0.45200181,0.39501452,-0.37348849,-0.167428,0.22038554,-0.74360126,-0.35347098,0.06922863,-0.62517262,0.11864332,0.90084422,-0.72195309,-0.04947791,0.46214175,0.18543364,0.19434772
0.4543947,0.36469793,-0.37718928,-0.1708684,0.2052635,-0.73964119,-0.36061433,0.0642933,-0.61037838,0.11918135,0.88541085,-0.72159249,-0.04302708,0.43533239,0.18057005,0.18286127
0.40951252,0.33085659,-0.38567206,-0.18378815,0.18453752,-0.75960708,-0.38534272,0.03986658,-0.63593632,0.09561203,0.85548943,-0.73878562,-0.03737264,0.40715116,0.18092765,0.17939405
