CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.43138349,0.43644598,-0.41048539,-0.2510266,0.24268498,-0.73125046,-0.57207972,0.03203003,-1.24411631,0.05683959,0.9677726,-1.0566678,0.03728797,0.46617916,0.18131779,0.21193959
0.47573364,0.52796602,-0.40221977,-0.24563956,0.27164152,-0.7113176,-0.54747373,0.04732022,-1.22420478,0.06602152,0.9915123,-1.0437355,0.01338933,0.51161695,0.18758498,0.21069437
0.47525734,0.50280738,-0.40085697,-0.24061555,0.26902893,-0.70840418,-0.54209423,0.05287042,-1.20117366,0.07233973,0.99233747,-1.03869033,0.03264015,0.49798098,0.19260822,0.20637789
0.46435416,0.45269316,-0.40233472,-0.2489904,0.25074866,-0.715882,-0.55376208,0.04637785,-1.20978463,0.0670398,0.96575928,-1.04414892,0.01653482,0.479994,0.18408249,0.20373474
0.43582013,0.4110103,-0.4090142,-0.25819552,0.22797507,-0.72158968,-0.55242193,0.03618552,-1.22938192,0.06932791,0.95594215,-1.04932976,0.02621861,0.48849019,0.19156493,0.20879546
0.47112709,0.51429844,-0.40315625,-0.24310331,0.26522899,-0.70747244,-0.54237002,0.05266654,-1.20498574,0.07730439,1.00077009,-1.0313983,0.03891087,0.50684154,0.19932866,0.20609696
0.46386781,0.50994861,-0.40552095,-0.24048527,0.2690208,-0.70980895,-0.54297489,0.05551616,-1.20612466,0.07887337,1.00132692,-1.035097,0.03938819,0.49740037,0.18795332,0.2020061
0.45337713,0.45780924,-0.40295145,-0.2497589,0.24952911,-0.71838784,-0.56043512,0.0458376,-1.21303999,0.0754668,0.98304129,-1.04778659,0.02597349,0.47748643,0.18124084,0.20494805
0.44180882,0.44252896,-0.40581584,-0.25587848,0.23588236,-0.71682775,-0.54716235,0.04435117,-1.22324181,0.07363039,0.98198724,-1.04808807,0.03205525,0.50032812,0.18142778,0.20899896
0.47064966,0.5058679,-0.40497959,-0.25094751,0.25803542,-0.72023302,-0.56259793,0.04580178,-1.20732057,0.06736207,1.00613856,-1.04548919,0.02407898,0.49407437,0.18399115,0.20375559
0.45272431,0.49689177,-0.40802807,-0.24611263,0.25838014,-0.71910387,-0.55764711,0.0589235,-1.22679877,0.07694449,1.00825477,-1.04539323,0.03426232,0.48898765,0.1901805,0.2162794
0.43837574,0.45765537,-0.40802807,-0.26284462,0.23965853,-0.72381729,-0.56802714,0.04389541,-1.22927976,0.06415974,0.99131536,-1.05730867,0.0420552,0.47786552,0.19314493,0.21399611
0.44889253,0.49322438,-0.41563177,-0.2535623,0.24835257,-0.72308534,-0.55951357,0.04783841,-1.22455919,0.07197744,1.00553107,-1.04531455,0.0423678,0.50517881,0.19051681,0.21944302
0.45502898,0.48824403,-0.41341442,-0.26127052,0.25017717,-0.72327554,-0.56843871,0.04700615,-1.24524415,0.06709532,1.00298822,-1.04856896,0.04281516,0.49866137,0.19416079,0.22339405
0.43812644,0.46555024,-0.41634038,-0.26267993,0.24010393,-0.72022802,-0.56590456,0.05159228,-1.22905064,0.07091999,0.99631888,-1.04666889,0.04317169,0.49176198,0.1890619,0.22901765
0.40236819,0.43628627,-0.42183948,-0.27303618,0.22894935,-0.72258431,-0.57091135,0.0313845,-1.24118841,0.06150801,0.97906303,-1.04898,0.05857346,0.47161373,0.19316128,0.21458624
0.45730591,0.52337337,-0.41755104,-0.25566599,0.26063761,-0.72332245,-0.5679813,0.04211219,-1.23166227,0.06790932,1.01666045,-1.04282534,0.05167236,0.50835186,0.20102248,0.22313263
0.45071259,0.49253812,-0.41305399,-0.24996032,0.25657028,-0.72239166,-0.56707001,0.04933504,-1.24475086,0.07305525,1.01117182,-1.04834521,0.03778516,0.50734317,0.19764027,0.22865361
0.44386917,0.44479597,-0.41388232,-0.26267993,0.23881276,-0.72563159,-0.57072687,0.03783392,-1.24984944,0.06634423,0.98535532,-1.05676937,0.04059086,0.49040931,0.18348497,0.2291888
0.42123491,0.4062666,-0.42246497,-0.27625582,0.22306439,-0.73789328,-0.58850092,0.01762508,-1.25886333,0.05607724,0.95996153,-1.06554091,0.05145581,0.47668764,0.19417842,0.22011743
0.45585975,0.51755166,-0.41701156,-0.24727044,0.26931167,-0.72241896,-0.56666005,0.04456896,-1.25887442,0.07335491,1.01151621,-1.04368532,0.04597827,0.51605022,0.20206507,0.23053284
0.45595294,0.51128769,-0.4079355,-0.24477035,0.27300394,-0.72304612,-0.56489873,0.05159228,-1.25434768,0.07407581,1.01560593,-1.05415523,0.05091118,0.5170595,0.19731869,0.2326877
0.44837648,0.46935093,-0.40819079,-0.24969654,0.26309007,-0.72555894,-0.5676446,0.04220484,-1.2412498,0.06929116,0.99244541,-1.05701947,0.05500492,0.49991417,0.18914184,0.22382694
0.42942968,0.43369085,-0.41864234,-0.25810492,0.2492647,-0.73407835,-0.58136624,0.03148331,-1.26552069,0.06800974,0.9780035,-1.06364405,0.05861646,0.4997375,0.19035262,0.22924127
0.4800494,0.53082126,-0.40562469,-0.23562154,0.28886318,-0.73001784,-0.57125062,0.05849783,-1.26446533,0.07561883,1.02477741,-1.06193936,0.05024233,0.52882802,0.18904829,0.2336048
0.47656459,0.51782262,-0.400677,-0.23578982,0.29014215,-0.7204231,-0.5601505,0.06051485,-1.2574122,0.07322744,1.01540613,-1.05528355,0.05449919,0.52470082,0.19780286,0.23641348
0.45841548,0.47927824,-0.40462476,-0.24005209,0.28018737,-0.7221536,-0.57054341,0.0480766,-1.25520682,0.06699828,0.99113029,-1.05461705,0.07400717,0.50400245,0.19978334,0.23013368
0.44264054,0.45107538,-0.41142812,-0.24289086,0.26979384,-0.72768319,-0.57511365,0.04377382,-1.25382805,0.06628998,0.98177618,-1.06064522,0.06599601,0.51336116,0.18674457,0.23276837
0.49573681,0.54002935,-0.39812592,-0.2282839,0.30555338,-0.72381288,-0.56491947,0.06008996,-1.26219749,0.07000919,1.01844287,-1.06276453,0.04675988,0.527982,0.18796973,0.23916845
0.47903624,0.51779962,-0.40021715,-0.23658261,0.29900753,-0.73062748,-0.57313234,0.05628739,-1.26462519,0.06832547,1.00423491,-1.05830741,0.05690691,0.52100527,0.19689195,0.24314986
0.45562136,0.47328064,-0.40371579,-0.24330653,0.28445768,-0.7427147,-0.57812935,0.04262327,-1.2804749,0.06120709,0.9690758,-1.05754578,0.06695464,0.50424284,0.19437709,0.22344728
0.4357138,0.44383943,-0.40929016,-0.24373589,0.26994202,-0.73689276,-0.58063626,0.03519523,-1.2898488,0.06776518,0.96281683,-1.05410945,0.07593136,0.51621413,0.19030555,0.2259703
0.48218444,0.52566814,-0.39818889,-0.23585026,0.30095854,-0.72442383,-0.57929307,0.04280813,-1.27023101,0.06456397,0.98750234,-1.05836725,0.05473596,0.52395242,0.18874638,0.23671599
0.47483647,0.51161712,-0.39818889,-0.24035056,0.29756558,-0.72112519,-0.57529646,0.04133704,-1.2788341,0.06194507,0.98076564,-1.05972266,0.05624067,0.51655042,0.18637516,0.23409453
0.45212719,0.46340916,-0.40451765,-0.24238558,0.28149885,-0.73451573,-0.58323389,0.02523016,-1.30916476,0.06212592,0.95846313,-1.07732546,0.06171326,0.49036855,0.17930855,0.22649388
0.44347173,0.46665287,-0.40712056,-0.24264605,0.27711657,-0.74106598,-0.57765186,0.02799219,-1.30884659,0.05983974,0.96255976,-1.06865716,0.06555916,0.51204318,0.16980612,0.2211868
0.46288881,0.47810456,-0.40059486,-0.2433244,0.28596026,-0.72705561,-0.57381159,0.03198528,-1.29911959,0.06151799,0.95297617,-1.07626235,0.05871559,0.50307822,0.17203733,0.20710912
0.47787312,0.49860936,-0.43225837,-0.25920704,0.28136891,-0.71637952,-0.55050534,0.03595301,-1.24205267,0.07167118,0.94502646,-1.01872778,0.08518642,0.50382388,0.19677475,0.22284798
0.47393844,0.47697952,-0.46011892,-0.26985338,0.26765051,-0.72049648,-0.57465607,0.02087716,-1.26776099,0.0597137,0.92271602,-1.02364802,0.06168208,0.47624582,0.18655093,0.2049662
0.47388366,0.5025419,-0.41053542,-0.23790513,0.29311642,-0.7121492,-0.56432289,0.03007686,-1.27804208,0.05636379,0.947595,-1.05799341,0.04287573,0.49486291,0.17752422,0.18297103
0.44705448,0.46357065,-0.3887457,-0.2334355,0.2882683,-0.69356185,-0.54927433,0.03467364,-1.31383884,0.04968164,0.92370468,-1.07897615,0.02788014,0.48818508,0.15307869,0.17940131
0.44671604,0.4220784,-0.39543417,-0.23158719,0.2741994,-0.69791961,-0.5592047,0.02136,-1.3049233,0.04624249,0.90119326,-1.07338405,0.05604126,0.47205433,0.17414589,0.1803783
0.43273595,0.40391123,-0.40424699,-0.24236599,0.26477683,-0.69703972,-0.53803629,0.03179959,-1.31356704,0.04387604,0.88543642,-1.05176425,0.02474614,0.4747344,0.17391995,0.13833065
