Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
23,0,0,0,0.47634971,0.31576446,-0.24330495,-0.48722175,0.56174213,-0.35316312,-0.06667384,0.34593979,0.00676478,-0.26943842,0.90260154,0,-1.28651214,0.77742571,0,0,0,0,0,0,47:30.0,0,0
24,0,0,0,0.41547999,0.19657247,-0.31059912,-0.58751398,0.48968717,-0.45784536,-0.16854675,0.27962828,0.01033087,-0.36090004,0.83035648,0,-1.32705009,0.71937323,0,0,0,0,0,0,47:31.0,0,0
25,0,0,0,0.52102923,0.31330177,-0.30104727,-0.60029894,0.55171901,-0.41444549,-0.11547922,0.33058143,0.01107323,-0.29702416,0.91373378,0,-1.29007769,0.81049246,0,0,0,0,0,0,47:31.0,0,0
26,0,0,0,0.51700395,0.30841306,-0.33302239,-0.6037572,0.56947535,-0.44902256,-0.12766775,0.33564156,0.01003592,-0.33183515,0.90537411,0,-1.3016603,0.79982013,0,0,0,0,0,0,47:31.0,0,0
27,0,0,0,0.48252374,0.25469947,-0.37810448,-0.59579486,0.53258556,-0.46452129,-0.14767264,0.30273706,0.01484056,-0.31644633,0.85632503,0,-1.24309635,0.74062449,0,0,0,0,0,0,47:31.0,0,0
28,0,0,0,0.42047393,0.12825067,-0.50119489,-0.698201,0.45867085,-0.62375408,-0.26667875,0.24043655,0.01407565,-0.39963186,0.78533131,0,-1.28865111,0.69857866,0,0,0,0,0,0,47:31.0,0,0
29,0,0,0,0.55657578,0.29543245,-0.38762635,-0.71814096,0.54682451,-0.53352177,-0.20453927,0.29339546,0.01050851,-0.39340284,0.88036525,0,-1.30314684,0.79502302,0,0,0,0,0,0,47:32.0,0,0
30,0,0,0,0.51835287,0.26671395,-0.42910478,-0.67247963,0.5456394,-0.56797796,-0.210954,0.29313087,0.01322525,-0.43178293,0.87574822,0,-1.36412442,0.77977228,0,0,0,0,0,0,47:32.0,0,0
31,0,0,0,0.47576809,0.18796481,-0.47121677,-0.7538749,0.49219629,-0.67345858,-0.31032673,0.23436236,0.01268715,-0.54223251,0.81925136,0,-1.42177105,0.73739421,0,0,0,0,0,0,47:32.0,0,0
32,0,0,0,0.41218448,0.06351358,-0.58325088,-0.95336747,0.41379559,-0.80409217,-0.47349507,0.15418512,0.02190252,-0.73919368,0.76549917,0,-1.64747524,0.69575477,0,0,0,0,0,0,47:32.0,0,0
33,0,0,0,0.51020473,0.21030188,-0.42659158,-0.75911933,0.52374083,-0.6497581,-0.29595453,0.28290105,0.02201132,-0.42606804,0.87483442,0,-1.47178936,0.76902968,0,0,0,0,0,0,47:32.0,0,0
34,0,0,0,0.48247197,0.30927184,0.32621869,-0.17375931,0.51456398,0.04201762,0.0631691,0.2816484,-0.00703146,0.07471462,0.80183798,0,-0.49325576,0.63361216,0,0,0,0,0,0,47:33.0,0,0
35,0,0,0,0.40075317,0.2374634,0.03572197,-0.30340225,0.46252856,-0.19542983,-0.01424881,0.3047317,0.01571369,-0.08377619,0.70442182,0,-0.74498683,0.61657351,0,0,0,0,0,0,47:33.0,0,0
36,0,0,0,0.33485687,0.25548723,0.54677159,0.30944672,0.35763785,0.38868436,0.20811076,0.22573474,-0.00920073,0.28076282,0.56362385,0,-0.0172652,0.55506074,0,0,0,0,0,0,47:33.0,0,0
37,0,0,0,0.46253121,0.27648568,0.15860742,-0.30446753,0.46163866,-0.20700988,-0.00384459,0.262054,0.00479633,-0.3508825,0.6760245,0,-0.91164094,0.63494688,0,0,0,0,0,0,47:33.0,0,0
38,0,0,0,0.39499256,0.16433232,-0.23236434,-0.67652857,0.42652535,-0.5526607,-0.24845068,0.1871959,0.01937694,-0.63027072,0.69252717,0,-1.03673482,0.63156772,0,0,0,0,0,0,47:33.0,0,0
39,0,0,0,0.39397958,-0.02089647,-0.79926938,-1.23543096,0.32310873,-0.98611939,-0.63186908,0.08783759,0.02157803,-0.95334864,0.69182611,0,-1.46492171,0.65121073,0,0,0,0,0,0,47:34.0,0,0
40,0,0,0,0.41228351,0.13859232,-0.48858243,-0.86130518,0.38992968,-0.66806775,-0.38030812,0.16691445,0.01308801,-0.56860822,0.74865752,0,-0.85787261,0.71376371,0,0,0,0,0,0,47:34.0,0,0
41,0,0,0,0.45260736,0.26552781,-0.23491362,-0.49877784,0.47074437,-0.54856288,-0.24868622,0.20538898,0.01834704,-0.42705131,0.76631546,0,-0.87997311,0.66197067,0,0,0,0,0,0,47:34.0,0,0
42,0,0,0,0.44257158,0.20492047,-0.3401866,-0.66166157,0.44022295,-0.63231957,-0.32068008,0.18673418,0.01803378,-0.53250057,0.77694821,0,-1.00885499,0.67734993,0,0,0,0,0,0,47:34.0,0,0
43,0,0,0,0.38331327,0.08980866,-0.36238879,-0.72443485,0.38278148,-0.62832433,-0.36022276,0.15324612,0.01897857,-0.53413391,0.72233641,0,-0.97245169,0.64980948,0,0,0,0,0,0,47:34.0,0,0
44,0,0,0,0.49982408,0.36725134,0.18183808,-0.2597068,0.5249933,-0.03889027,-0.03292104,0.28551778,0.00032243,-0.26298565,0.8542937,0,-0.69561285,0.68131745,0,0,0,0,0,0,47:35.0,0,0
45,0,0,0,0.4980998,0.51040304,0.62138796,0.43724251,0.53559053,0.50354737,0.33736914,0.31405446,-0.00043744,0.30480778,0.75341207,0,-0.10144215,0.6642741,0,0,0,0,0,0,47:35.0,0,0
46,0,0,0,0.46071193,0.42096096,0.49513638,0.2745119,0.48029235,0.4079639,0.27179781,0.28118703,0.00323262,0.13760892,0.68817836,0,-0.30037835,0.60844427,0,0,0,0,0,0,47:35.0,0,0
47,0,0,0,0.46847519,0.48660746,0.54427981,0.30800572,0.48081559,0.50683945,0.33091003,0.32340926,0.00217511,0.26027212,0.73124456,0,-0.08731581,0.70382345,0,0,0,0,0,0,47:35.0,0,0
48,0,0,0,0.60299009,0.63636565,0.63155508,0.43852019,0.60532159,0.63025844,0.45344359,0.38125816,-0.00736346,0.34946358,0.78483868,0,-0.02538267,0.70608115,0,0,0,0,0,0,47:35.0,0,0
49,0,0,0,0.581159,0.6201461,0.61796838,0.42487767,0.57671124,0.64705598,0.45716414,0.36764735,-0.01277025,0.33068392,0.74612522,0,0.00578435,0.68763727,0,0,0,0,0,0,47:36.0,0,0
50,0,0,0,0.50358284,0.51556414,0.63377827,0.49208334,0.49359494,0.61816132,0.41988096,0.30543885,-0.00683284,0.33581674,0.65297168,0,0.06552447,0.62447882,0,0,0,0,0,0,47:36.0,0,0
51,0,0,0,0.65141559,0.72019047,0.71884423,0.48234525,0.61412644,0.71531928,0.51596522,0.39925617,-0.00342951,0.35520345,0.792871,0,0.00242278,0.77723867,0,0,0,0,0,0,47:36.0,0,0
52,0,0,0,0.60887986,0.71549994,0.77197182,0.63120902,0.62031603,0.75749862,0.56204981,0.41638499,-0.00193437,0.4110449,0.79961175,0,0.04424293,0.75236505,0,0,0,0,0,0,47:36.0,0,0
53,0,0,0,0.54086441,0.61801755,0.77788877,0.63382572,0.54384655,0.72617126,0.50837731,0.36508262,-0.0038518,0.39121971,0.71881586,0,0.05661694,0.67063963,0,0,0,0,0,0,47:36.0,0,0
54,0,0,0,0.46338078,0.4711659,0.73448598,0.57938701,0.44881785,0.6849665,0.43077481,0.30685115,-0.00984595,0.4160856,0.64127612,0,0.18625677,0.67275578,0,0,0,0,0,0,47:37.0,0,0
55,0,0,0,0.61286485,0.67195451,0.75254619,0.53295171,0.59402472,0.73573422,0.52106339,0.39738259,-0.01163002,0.39432067,0.76696408,0,0.07589208,0.74579281,0,0,0,0,0,0,47:37.0,0,0
56,0,0,0,0.57781923,0.60469604,0.68306082,0.51135999,0.55997467,0.68212903,0.48525596,0.35207373,-0.00948513,0.36093137,0.70974314,0,0.12713608,0.66675299,0,0,0,0,0,0,47:37.0,0,0
57,0,0,0,0.49161866,0.47065848,0.64629889,0.5372023,0.47064951,0.62605846,0.40789771,0.27888462,-0.00705896,0.37606433,0.60323662,0,0.2320725,0.57717872,0,0,0,0,0,0,47:37.0,0,0
58,0,0,0,0.60368752,0.62393749,0.68519241,0.47633299,0.53536046,0.68792814,0.46278036,0.33550239,-0.00752599,0.43023393,0.6775378,0,0.25470701,0.66351765,0,0,0,0,0,0,47:37.0,0,0
59,0,0,0,0.55327171,0.58061272,0.75701547,0.63221425,0.51660037,0.73571622,0.47287712,0.31957656,-0.00850796,0.43618608,0.64550304,0,0.21763349,0.61217266,0,0,0,0,0,0,47:38.0,0,0
60,0,0,0,0.48654643,0.51363158,0.77788335,0.65363222,0.45744392,0.67168218,0.42297199,0.28122786,-0.00441327,0.42584321,0.57596254,0,0.21272016,0.5625757,0,0,0,0,0,0,47:38.0,0,0
61,0,0,0,0.39957419,0.38499767,0.72611451,0.57381141,0.36451638,0.58885962,0.3374365,0.22796431,-0.00090029,0.36973241,0.49950534,0,0.19645981,0.54677343,0,0,0,0,0,0,47:38.0,0,0
62,0,0,0,0.53996402,0.58178395,0.81104916,0.58145005,0.48636737,0.69067073,0.43794024,0.31418213,-0.00244642,0.43750539,0.61209011,0,0.21378878,0.60123748,0,0,0,0,0,0,47:38.0,0,0
63,0,0,0,0.49722937,0.53335381,0.78651017,0.5902403,0.45195833,0.65671444,0.39694455,0.28755397,-0.00458904,0.38761929,0.56765282,0,0.10500351,0.55235368,0,0,0,0,0,0,47:38.0,0,0
64,0,0,0,0.42315805,0.39445558,0.67362702,0.44988039,0.37169957,0.5739637,0.31837901,0.23141246,-0.00539694,0.36153096,0.47664532,0,0.17467152,0.48493156,0,0,0,0,0,0,47:39.0,0,0
65,0,0,0,0.48035964,0.5138604,0.75288087,0.44864672,0.40258449,0.59956968,0.34690902,0.26672444,-0.00361109,0.35638121,0.53586388,0,0.13987742,0.56630743,0,0,0,0,0,0,47:39.0,0,0
66,0,0,0,0.49401218,0.47335994,0.68797588,0.31293789,0.41523331,0.52810019,0.30187234,0.26994547,-0.00056518,0.3055056,0.51711535,0,0.1529759,0.52733898,0,0,0,0,0,0,47:39.0,0,0
67,0,0,0,0.44366992,0.42116463,0.70457214,0.42047909,0.37282446,0.51732343,0.28214619,0.22289357,0.00101845,0.26916358,0.45344096,0,0.08772666,0.48764434,0,0,0,0,0,0,47:39.0,0,0
68,0,0,0,0.40264601,0.32606283,0.62618852,0.01653162,0.24021357,0.50752145,0.13167602,0.22307089,-0.00631488,0.09132387,0.37197664,0,-0.19848417,0.50758201,0,0,0,0,0,0,47:39.0,0,0
69,0,0,0,0.45639277,0.54014635,0.96428806,0.70334589,0.3321383,0.66478628,0.29233208,0.21223971,-0.00673081,0.37989882,0.42660633,0,0.19783019,0.52473617,0,0,0,0,0,0,47:40.0,0,0
70,0,0,0,0.41823137,0.48330972,0.89526433,0.52892679,0.28552675,0.64832604,0.23624478,0.20846096,-0.00461019,0.25976434,0.3844856,0,0.05074818,0.50523895,0,0,0,0,0,0,47:40.0,0,0
71,0,0,0,0.38104329,0.40191078,0.8409844,0.46877575,0.23605172,0.60219187,0.18896112,0.16020204,-0.00356213,0.20988591,0.31256402,0,0.04915064,0.44826764,0,0,0,0,0,0,47:40.0,0,0
72,0,0,0,0.32251683,0.30031809,0.7828086,0.42640948,0.17369418,0.53657627,0.1323255,0.10595732,-0.00023081,0.18270093,0.24484429,0,0.06530786,0.42228052,0,0,0,0,0,0,47:40.0,0,0
73,0,0,0,0.43426597,0.43800735,0.79524928,0.33642334,0.24970442,0.58912843,0.17458695,0.14747785,-0.0025774,0.16417749,0.31025484,0,0.01777128,0.45366383,0,0,0,0,0,0,47:40.0,0,0
74,0,0,0,0.4071261,0.39578944,0.77670318,0.32975423,0.22027861,0.5471099,0.13719371,0.11582192,-0.00206581,0.11262428,0.26249474,0,-0.01316051,0.4451274,0,0,0,0,0,0,47:41.0,0,0
75,0,0,0,0.34833732,0.29973575,0.73011297,0.29465252,0.15437251,0.48545006,0.07437576,0.06336807,-0.00076919,0.05415065,0.1887798,0,-0.0427339,0.36608422,0,0,0,0,0,0,47:41.0,0,0
76,0,0,0,0.40396351,0.40385804,0.74017453,0.25356477,0.18963715,0.51432312,0.10783412,0.09062891,-0.00025662,0.06795378,0.24393056,0,-0.05863564,0.44344395,0,0,0,0,0,0,47:41.0,0,0
77,0,0,0,0.43448141,0.38251457,0.73631704,0.24047838,0.18943046,0.50375706,0.08537389,0.06968383,-0.00192825,0.05278222,0.21341877,0,-0.04818577,0.42527387,0,0,0,0,0,0,47:41.0,0,0
78,0,0,0,0.40806127,0.34121245,0.71345145,0.22469279,0.15938634,0.46619216,0.05459409,0.04239371,-0.00342951,0.0083069,0.17349847,0,-0.06051537,0.39743951,0,0,0,0,0,0,47:41.0,0,0
79,0,0,0,0.34285262,0.25385994,0.66774541,0.2020461,0.09597115,0.40942335,-0.00484874,-0.0058322,-0.00527297,-0.02735815,0.10897116,0,-0.0726603,0.35391089,0,0,0,0,0,0,47:42.0,0,0
80,0,0,0,0.46615118,0.41779599,0.72626907,0.17441271,0.16621643,0.48508263,0.0573587,0.0447258,-0.00638102,0.01587559,0.20150319,0,-0.09646213,0.43969318,0,0,0,0,0,0,47:42.0,0,0
81,0,0,0,0.42908406,0.36249569,0.71600801,0.17955132,0.15783191,0.48587847,0.06530337,0.04684984,-0.0038518,0.02796184,0.1913881,0,-0.07916208,0.41396654,0,0,0,0,0,0,47:42.0,0,0
82,0,0,0,0.39768779,0.31089655,0.67952853,0.17099525,0.12537314,0.44509542,0.0299479,0.02043154,0.00135366,-0.00275081,0.14798842,0,-0.08037561,0.37409279,0,0,0,0,0,0,47:42.0,0,0
83,0,0,0,0.34165236,0.23199975,0.62412643,0.12763046,0.07621709,0.38320607,-0.02774311,-0.02603755,0.00528729,-0.04501214,0.08839067,0,-0.11822718,0.32184425,0,0,0,0,0,0,47:42.0,0,0
84,0,0,0,0.46203685,0.38482958,0.67530346,0.09612259,0.1592972,0.46002188,0.04103131,0.0310569,0.00361563,0.01136391,0.18617602,0,-0.09910227,0.40250555,0,0,0,0,0,0,47:43.0,0,0
85,0,0,0,0.42746833,0.34023184,0.65720367,0.1035857,0.15804915,0.44576311,0.04314362,0.03149734,0.00072206,0.00755783,0.17571765,0,-0.10408651,0.38614303,0,0,0,0,0,0,47:43.0,0,0
86,0,0,0,0.3953087,0.27645919,0.61709821,0.08972353,0.11728704,0.38697612,-0.0126561,-0.00640129,-0.00186797,-0.04596635,0.12311958,0,-0.14225268,0.34923562,0,0,0,0,0,0,47:43.0,0,0
87,0,0,0,0.34257716,0.18503258,0.55769259,0.0056014,0.06022174,0.31182191,-0.07555272,-0.04469789,-0.00105925,-0.0827637,0.07114558,0,-0.14693606,0.29700282,0,0,0,0,0,0,47:43.0,0,0
88,0,0,0,0.43645984,0.30779508,0.5883835,-0.01571829,0.12999409,0.37833226,-0.00998438,0.01978644,0.00188849,-0.02550124,0.17015129,0,-0.14543433,0.37250239,0,0,0,0,0,0,47:43.0,0,0
89,0,0,0,0.39977407,0.27614355,0.57510471,0.00173941,0.12578619,0.37088391,-0.01228079,0.01568165,0.0051788,-0.02883304,0.15567154,0,-0.15193862,0.33148322,0,0,0,0,0,0,47:44.0,0,0
90,0,0,0,0.36190942,0.2042897,0.53096986,-0.0247264,0.08042901,0.31019285,-0.06464592,-0.02829029,0.0054663,-0.07594724,0.09377754,0,-0.16423686,0.28529564,0,0,0,0,0,0,47:44.0,0,0
91,0,0,0,0.30978498,0.14108405,0.51125139,-0.01863615,0.03323041,0.26851681,-0.09758682,-0.05202818,0.00183942,-0.09452872,0.06584816,0,-0.16833329,0.30268505,0,0,0,0,0,0,47:44.0,0,0
92,0,0,0,0.42038578,0.27243382,0.55104542,-0.05995777,0.11161587,0.3231886,-0.04694157,0.00347021,-0.00128515,-0.06028017,0.14596762,0,-0.1686095,0.32161549,0,0,0,0,0,0,47:44.0,0,0
93,0,0,0,0.39231583,0.25117892,0.53206301,-0.03335479,0.09802602,0.31151518,-0.0531004,-0.00335541,0.00309365,-0.0564012,0.13156042,0,-0.16496527,0.29651478,0,0,0,0,0,0,47:44.0,0,0
94,0,0,0,0.34032193,0.1838304,0.50801367,-0.03330079,0.05343834,0.26809844,-0.08582266,-0.03519968,0.00732626,-0.09581029,0.08513547,0,-0.18598074,0.23670225,0,0,0,0,0,0,47:45.0,0,0
95,0,0,0,0.29992869,0.16134603,0.50413936,-0.02581678,0.03053888,0.26388142,-0.09567124,-0.03829564,0.00580937,-0.10063034,0.08949751,0,-0.21504259,0.29803154,0,0,0,0,0,0,47:45.0,0,0
96,0,0,0,0.46010557,0.35994583,0.59810501,0.01128956,0.15170337,0.35196748,-0.00695569,0.02948547,-0.00128515,-0.04337842,0.18512726,0,-0.16926481,0.33610758,0,0,0,0,0,0,47:45.0,0,0
97,0,0,0,0.44699934,0.35749176,0.59379238,0.03533063,0.15004309,0.35103631,-0.00205131,0.03988728,0.00010026,-0.04890066,0.19227603,0,-0.15719952,0.32219186,0,0,0,0,0,0,47:45.0,0,0
98,0,0,0,0.39299783,0.29511982,0.55757338,0.03036133,0.11537616,0.32035801,-0.02526458,0.01555236,0.0082442,-0.07701628,0.15496591,0,-0.17120923,0.2819635,0,0,0,0,0,0,47:45.0,0,0
99,0,0,0,0.35525239,0.24693242,0.54462302,0.03919434,0.0786626,0.29278445,-0.04597294,-0.00448202,0.00477379,-0.09316371,0.13156058,0,-0.16324845,0.33543542,0,0,0,0,0,0,47:46.0,0,0
100,0,0,0,0.50798172,0.46906808,0.64515072,0.09792477,0.20345832,0.39927226,0.06202472,0.08336963,-0.00527297,-0.02720225,0.25008193,0,-0.13735195,0.3877601,0,0,0,0,0,0,47:46.0,0,0
101,0,0,0,0.48789966,0.45400017,0.64380574,0.13365929,0.19489552,0.40435073,0.06859465,0.08915437,0.00164026,-0.02656032,0.24790265,0,-0.13961273,0.36608422,0,0,0,0,0,0,47:46.0,0,0
102,0,0,0,0.43158889,0.37878311,0.61560482,0.14007036,0.15397872,0.36644632,0.0410546,0.05194822,0.00788646,-0.0552417,0.19329475,0,-0.15178671,0.32344681,0,0,0,0,0,0,47:46.0,0,0
103,0,0,0,0.39906186,0.34393674,0.57671148,0.05998132,0.12064857,0.3348583,0.01136666,0.05068626,-0.00030631,-0.0782378,0.1955135,0,-0.18055129,0.39683998,0,0,0,0,0,0,47:46.0,0,0
104,0,0,0,0.50180846,0.46402454,0.64604038,0.13567357,0.19057573,0.39726958,0.07066322,0.08746245,0.00002955,-0.05128103,0.24369852,0,-0.18202005,0.37911609,0,0,0,0,0,0,47:47.0,0,0
105,0,0,0,0.47233176,0.42034844,0.6251964,0.10035274,0.17180109,0.37860891,0.06058645,0.07191517,0.00540466,-0.07275765,0.21463659,0,-0.17940263,0.3474001,0,0,0,0,0,0,47:47.0,0,0
106,0,0,0,0.41775846,0.32027107,0.58000666,0.04371422,0.11662472,0.31554312,-0.00295884,0.01888544,-0.00186797,-0.11331754,0.14379297,0,-0.17471379,0.303229,0,0,0,0,0,0,47:47.0,0,0
107,0,0,0,0.47937089,0.41271839,0.58918375,-0.00545914,0.13848004,0.34921852,0.03466452,0.0677138,0.00002955,-0.07837407,0.20759867,0,-0.16568844,0.37720615,0,0,0,0,0,0,47:47.0,0,0
108,0,0,0,0.47622666,0.38792178,0.600824,0.04959724,0.14635904,0.35916677,0.04451156,0.05814271,0.0082442,-0.07574946,0.18768655,0,-0.16587991,0.34986538,0,0,0,0,0,0,47:47.0,0,0
109,0,0,0,0.45166773,0.33691958,0.57608861,0.01740484,0.12044507,0.3133772,0.00499552,0.02832323,0.00063413,-0.11741552,0.14051895,0,-0.17263013,0.3148407,0,0,0,0,0,0,47:48.0,0,0
110,0,0,0,0.38222349,0.24507502,0.52423739,-0.0060573,0.05922487,0.25881961,-0.05553921,-0.01269856,0.00108617,-0.14517254,0.08821457,0,-0.18722285,0.26089516,0,0,0,0,0,0,47:48.0,0,0
111,0,0,0,0.47392434,0.36664015,0.53165525,-0.09126058,0.11384405,0.30062237,-0.00916057,0.03645042,0.00790986,-0.11607233,0.16021092,0,-0.19169125,0.33037543,0,0,0,0,0,0,47:48.0,0,0
112,0,0,0,0.47114885,0.34227598,0.56833732,-0.00502455,0.1160485,0.30785322,-0.01051584,0.02767766,-0.00088926,-0.11487392,0.14877866,0,-0.18300673,0.33309248,0,0,0,0,0,0,47:48.0,0,0
113,0,0,0,0.43112442,0.28556237,0.52104825,-0.05902655,0.09000669,0.27270159,-0.038803,0.01661677,0.0054663,-0.13252081,0.12978698,0,-0.1745583,0.28778031,0,0,0,0,0,0,47:48.0,0,0
114,0,0,0,0.38548225,0.23135281,0.48991281,-0.06551179,0.055307,0.22260527,-0.08636498,-0.02711004,0.00784001,-0.17863055,0.07658492,0,-0.20368572,0.25357017,0,0,0,0,0,0,47:49.0,0,0
115,0,0,0,0.46977141,0.33286431,0.49483955,-0.15422474,0.09955025,0.25225371,-0.05372891,0.02412565,-0.00334973,-0.15980902,0.15849182,0,-0.20555303,0.34404838,0,0,0,0,0,0,47:49.0,0,0
116,0,0,0,0.47752097,0.30293408,0.36837456,-0.26853192,0.12280502,0.20658505,-0.05640745,0.04215884,0.00766906,-0.20385617,0.18409543,0,-0.25348467,0.3443073,0,0,0,0,0,0,47:49.0,0,0
117,0,0,0,0.48369497,0.27013913,0.12131311,-0.49862304,0.12915167,0.0590487,-0.13495225,0.02961058,0.00033697,-0.35985067,0.16861364,0,-0.4222284,0.35067555,0,0,0,0,0,0,47:49.0,0,0
118,0,0,0,0.38896501,0.19757539,0.07959953,-0.38894609,0.10719627,-0.05563634,-0.19238722,-0.00485748,0.01777944,-0.4041495,0.15117893,0,-0.46550941,0.29986191,0,0,0,0,0,0,47:49.0,0,0
119,0,0,0,0.47735596,0.33702287,0.15820082,-0.45055431,0.15737489,0.05861588,-0.12141872,0.04956581,0.01089401,-0.32590309,0.22802576,0,-0.50609928,0.38352272,0,0,0,0,0,0,47:50.0,0,0
120,0,0,0,0.46047801,0.36908409,0.34084728,-0.15611082,0.18528588,0.10464837,-0.07229865,0.06460246,0.00799436,-0.28855133,0.25740707,0,-0.47791609,0.3822507,0,0,0,0,0,0,47:50.0,0,0
121,0,0,0,0.429674,0.29727924,0.24501808,-0.30325836,0.17779031,0.04803163,-0.10128924,0.05241815,0.01145515,-0.27706432,0.24917962,0,-0.39205918,0.33007663,0,0,0,0,0,0,47:50.0,0,0
