CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
0.73170245,0.57063901,0.79560846,0.7114585,0.10647921,0.72097164,0.28635588,0.310467,0.77491564,0.62068486,0.55042148,0.798823,0.65416718,0,0.59801954,0
0.73965746,0.58309561,0.79391211,0.71142101,0.11365940000000001,0.71653771,0.27761063,0.32070982,0.75726676,0.61388564,0.55795586,0.79289603,0.65846139,0,0.58998644,0
0.72535795,0.56922781,0.76450115,0.67727858,0.10132543,0.63404173,0.20905529,0.31000993,0.67000699,0.5748386999999999,0.54824966,0.73959142,0.62889272,0,0.5411483,0
0.69813949,0.5361864000000001,0.7158668,0.62607265,0.07327478,0.53719836,0.12741248,0.29189593,0.56830257,0.52701247,0.52441233,0.67362362,0.59112155,0,0.49030188,0
0.66087878,0.51087099,0.66777116,0.59129965,0.04901278,0.55716014,0.13575244,0.28683162,0.57950997,0.53297645,0.51371378,0.72611254,0.60602963,0,0.56447047,0
0.74440259,0.58688325,0.81012326,0.73048627,0.11326880000000002,0.77743655,0.32269785,0.32533067,0.81986701,0.63961053,0.55084068,0.83630335,0.67575401,0,0.60241538,0
0.73903757,0.58763659,0.80157983,0.72113615,0.11639486,0.74330938,0.29762825,0.32526320000000003,0.78299874,0.62410206,0.55231816,0.81378752,0.6637696,0,0.57621831,0
0.70918089,0.56715506,0.7551834,0.68259865,0.09964902,0.6577903,0.22487473,0.31371123,0.68552154,0.58418435,0.53833061,0.75801772,0.63404071,0,0.52940142,0
0.68240619,0.54111046,0.70892811,0.63422817,0.07599339,0.56577206,0.15120155,0.29656425,0.59016478,0.54000491,0.51666999,0.69640201,0.5943504,0,0.47895783,0
0.7132647,0.57881588,0.79398155,0.7252605,0.1101664,0.80130702,0.34974095,0.32797566,0.85228139,0.6511760999999999,0.53553903,0.85154527,0.66732645,0,0.58846748,0
0.73576242,0.59714293,0.81461507,0.75131339,0.12520581,0.80164236,0.34573856,0.34229064,0.83251387,0.65967989,0.55275601,0.86067235,0.68243492,0,0.58310378,0
0.72566044,0.59357607,0.79835445,0.73691708,0.12354436,0.76945442,0.31884789,0.34007552,0.7940498,0.6435253000000001,0.54700381,0.83510417,0.66820329,0,0.55566204,0
0.69096184,0.5653913,0.75046825,0.69075882,0.09875889,0.68878311,0.24760352,0.32328036,0.70661515,0.6013844,0.52938521,0.78098762,0.63722777,0,0.50662243,0
0.67220181,0.55696028,0.73045063,0.68167442,0.08914198,0.76429391,0.31193799,0.33212385,0.78537136,0.63881731,0.53018606,0.85713404,0.66609722,0,0.5839411,0
0.73729861,0.61460137,0.84634721,0.7936669,0.13786678,0.90065134,0.41898859,0.36309227,0.92228431,0.71037221,0.56152457,0.91876799,0.71410751,0,0.59458625,0
0.7319389000000001,0.61473763,0.83425975,0.77953762,0.13757193,0.85824019,0.38245004,0.3627764,0.87613809,0.69423038,0.56078762,0.8982075999999999,0.70630193,0,0.56689668,0
0.70862699,0.58804101,0.79482013,0.73436487,0.11471619,0.77625495,0.31308854,0.34894174,0.78462535,0.65049005,0.54827344,0.83870357,0.66906726,0,0.52100122,0
0.67745292,0.55530113,0.7452929,0.68253052,0.08651449,0.6789461999999999,0.22825734,0.32814962,0.68407124,0.60111803,0.52678108,0.77152467,0.62662578,0,0.47027579,0
0.73458278,0.60851359,0.85680336,0.79987568,0.13224214,0.92360693,0.43157372,0.36870378,0.94234532,0.72514808,0.56108683,0.9438985000000001,0.71868116,0,0.59160799,0
0.74575752,0.62742752,0.87145436,0.81389153,0.14663779999999998,0.93553591,0.43892673,0.3846294,0.94437438,0.73641372,0.57940847,0.95461875,0.73672867,0,0.59192139,0
0.73255581,0.6221118,0.85346782,0.79279518,0.14407182,0.8781032,0.39209843,0.37779483,0.8865629999999999,0.71310151,0.57785404,0.91436207,0.71587217,0,0.55690569,0
0.7091164000000001,0.59437054,0.80865437,0.74613339,0.11878636,0.78707933,0.31488398,0.35875633,0.7910732,0.66288936,0.56363201,0.85344255,0.67981738,0,0.51489192,0
0.67613095,0.56067181,0.75556821,0.68857962,0.08836304,0.67088592,0.22051437,0.33486179,0.67648435,0.61097062,0.53928208,0.78324091,0.63621968,0,0.47132465,0
0.74336761,0.62646812,0.88496786,0.82605237,0.14547381,0.95680153,0.45520419,0.38274768,0.97362733,0.75758195,0.58487141,0.97690082,0.74537873,0,0.60606575,0
0.74923384,0.64472765,0.89215285,0.8338055,0.16292243,0.95884246,0.45932388,0.39071587,0.97134829,0.76154107,0.60248631,0.97506565,0.7549724,0,0.60184944,0
0.73255581,0.63505918,0.86370933,0.80297953,0.15557677,0.88308865,0.40113455,0.38172081,0.88942116,0.72659111,0.59760612,0.92245215,0.73174131,0,0.56366581,0
0.70258123,0.60592258,0.8130061,0.7542783000000001,0.1320356,0.78553867,0.31632236,0.36024737,0.78906894,0.67710847,0.57612473,0.86006254,0.69288456,0,0.52294165,0
0.66900694,0.57210225,0.75841141,0.7007038000000001,0.10384677,0.71350896,0.25593939,0.34825748,0.71192324,0.64805782,0.56381845,0.85227835,0.68119109,0,0.55397177,0
0.74590611,0.64367646,0.89309871,0.83769304,0.16567779,0.97244978,0.47306472,0.38792881,0.987818,0.77405351,0.60624242,0.98710722,0.76160252,0,0.6228683,0
0.74317133,0.64710498,0.88841897,0.82817632,0.17293577,0.94836617,0.45459062,0.39176694,0.95878303,0.76203245,0.61524761,0.96231407,0.75668156,0,0.59866387,0
0.72149915,0.61988866,0.84518629,0.77585489,0.15157548,0.85647637,0.37774873,0.37746486,0.85715425,0.71404517,0.60289645,0.89654005,0.7196728,0,0.55491126,0
0.68478447,0.58306026,0.79145467,0.71759349,0.12288258,0.75171196,0.28726238,0.3515498,0.74921429,0.65841734,0.5814743,0.82459116,0.6771279,0,0.50905073,0
0.7344839,0.62833244,0.8885358,0.81766534,0.16590339,0.98426676,0.48688114,0.39029488,0.99545646,0.7721684,0.61230433,0.97599685,0.75767225,0,0.62084883,0
0.74359512,0.64218599,0.89008284,0.82100677,0.18013291,0.968211,0.47185749,0.39902255,0.9679867,0.76919913,0.63014531,0.9710780999999999,0.76773614,0,0.61500436,0
0.7267189000000001,0.62458068,0.85970777,0.78270096,0.17017443,0.90480876,0.41594312,0.38940853,0.89838833,0.7313118000000001,0.62306058,0.91394293,0.73896694,0,0.57450551,0
0.6926071,0.58772522,0.8013286000000001,0.72200429,0.14222115,0.7928583,0.32226336,0.36573756,0.78080875,0.67381471,0.59871709,0.84057015,0.69496262,0,0.52436525,0
0.66427016,0.54389405,0.74191856,0.6537149,0.10518577,0.67898077,0.22850487,0.34540352,0.66070354,0.6198199999999999,0.57697451,0.7788291,0.65655196,0,0.50932878,0
0.72813314,0.6097157,0.86976254,0.79530221,0.168524,0.97805238,0.47611618,0.3983942,0.97542298,0.76600057,0.62285942,0.95784128,0.75669408,0,0.61837769,0
