CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19
-4.79501438,-1.99609208,-2.45141220,1.24656582,-1.86402130,-1.17066395,-0.23612002,11.52807808,-0.39592379,4.18059063,8.45069313,1.37815142,-1.03394938,-2.69824219,2.41807342,-3.38617039
-4.79177856,-1.99787164,-2.49510813,1.23307824,-1.86067152,-1.14960694,-0.30582905,11.41773510,-0.39644194,4.08468246,8.33732414,1.31044126,-1.13526380,-2.69795346,2.36653304,-3.38986516
-4.79693842,-1.99956548,-2.40085435,1.43769491,-1.82017565,-1.18591535,-0.15763025,11.59486961,-0.39096761,4.25778389,8.50429058,1.52528489,-0.90911639,-2.70744967,2.33737946,-3.40232944
-4.80306959,-2.00286818,-2.37060952,1.49615204,-1.81081510,-1.18030870,-0.14842732,11.55919456,-0.38181224,4.24474669,8.47950268,1.53437984,-0.95155406,-2.71081400,2.30874634,-3.40661764
-4.80168343,-2.00855446,-2.36868954,1.46918547,-1.77859259,-1.17414629,-0.20326787,11.55683231,-0.38965279,4.22032642,8.46507359,1.46214581,-1.02936769,-2.71116304,2.27010489,-3.40066910
-4.80272722,-2.00643015,-2.37096024,1.51941168,-1.78643727,-1.16918910,-0.27623463,11.45899963,-0.39613396,4.13366318,8.37388134,1.38415265,-1.13999462,-2.71693945,2.21229053,-3.40881443
-4.80838013,-2.03010964,-2.32697082,1.62145352,-1.69863939,-1.17426968,-0.15667175,11.53462124,-0.38850865,4.23272324,8.47478485,1.52430630,-0.93188465,-2.72064924,2.28219318,-3.40744090
-4.81140947,-2.03116846,-2.30811453,1.72942305,-1.66698039,-1.18879831,-0.13953795,11.55817986,-0.38684559,4.26008415,8.50894642,1.53812432,-0.91338706,-2.72045851,2.29613256,-3.40342617
-4.80929089,-2.02958918,-2.32156801,1.73982060,-1.65320122,-1.17026901,-0.17343231,11.53975391,-0.38638690,4.21438885,8.47277451,1.46177077,-0.98779726,-2.71955299,2.27090001,-3.40418386
-4.80790138,-2.03705549,-2.32619476,1.75914776,-1.63541687,-1.16877496,-0.22570944,11.52918053,-0.39751619,4.20455313,8.48097420,1.47976875,-0.92992812,-2.72422433,2.28533864,-3.40942240
